match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_accurateCross,stat_goalAssist,stat_challengeLost,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_totalOffside
10385387,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,,20.0,17.0,2.0,2.0,7.0,10.0,10.0,10.0,1.0,3.0,,,,69.0,31.0,6.5,4.0,0.129,0.2961,0.101952,2,,,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,
10385387,home,Tottenham Hotspur,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187,12158,M,DAVINSON,566102,EUR,834537600,D,6,6,True,,19.0,18.0,1.0,1.0,11.0,11.0,7.0,9.0,,,,,,33.0,25.0,6.6,3.0,0.0,0.0,0.0070672,0,,1.0,,,1.0,,1.0,,,,2.0,5.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,
10385387,home,Tottenham Hotspur,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,2,2,True,,14.0,11.0,2.0,,3.0,3.0,8.0,13.0,1.0,1.0,,,,33.0,25.0,6.7,7.0,0.0,0.0,0.00465858,0,,2.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,YB8,844842,EUR,841363200,M,38,38,True,,18.0,18.0,,,13.0,13.0,5.0,5.0,,1.0,,,,21.0,22.0,6.6,1.0,0.037,0.0,0.001217,1,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Lucas Moura,lucas-moura,L. Moura,M,7,172,12483,M,lucasmoura7,149710,EUR,713664000,F,27,27,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Japhet Tanganga,japhet-tanganga,J. Tanganga,D,2,186,700,M,,836693,EUR,922838400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,,945798,EUR,965779200,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,,859901,EUR,969062400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,,906076,EUR,951955200,G,1,1,False,,26.0,9.0,22.0,6.0,5.0,7.0,4.0,19.0,5.0,7.0,2.0,3.0,3.0,90.0,42.0,6.1,17.0,0.0,0.0,0.00040162,0,-2.1605,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
10385387,away,Leeds United,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,,921789,EUR,868579200,D,25,25,False,,54.0,34.0,2.0,,12.0,16.0,22.0,41.0,2.0,4.0,,,,89.0,79.0,7.2,27.0,0.0264,0.0,0.0758235,1,,3.0,4.0,4.0,,,,,,,3.0,4.0,,1.0,,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,
10385387,away,Leeds United,Robin Koch,robin-koch,R. Koch,D,4,190,1826,M,,581302,EUR,837561600,D,5,5,False,,44.0,31.0,3.0,2.0,19.0,25.0,12.0,19.0,4.0,6.0,,,,90.0,55.0,6.3,14.0,0.0,0.0,0.00558861,0,,,2.0,3.0,,,3.0,1.0,,,1.0,2.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,
10385387,away,Leeds United,Liam Cooper,liam-cooper,L. Cooper,D,16,186,304,M,,39327,EUR,681177600,D,6,6,False,True,44.0,36.0,4.0,1.0,21.0,23.0,15.0,21.0,4.0,10.0,,,,90.0,56.0,6.1,9.0,0.0187,0.0,0.00956888,0,,,1.0,3.0,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,
10385387,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1365,M,,836675,EUR,934329600,D,21,21,False,,43.0,40.0,1.0,1.0,16.0,17.0,24.0,26.0,2.0,5.0,,,,90.0,66.0,6.6,5.0,0.0241,0.0,0.025085,1,,,3.0,8.0,,,,5.0,3.0,,2.0,4.0,,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,
10385387,away,Leeds United,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,,69.0,61.0,4.0,2.0,17.0,19.0,44.0,50.0,2.0,10.0,,,,87.0,82.0,6.3,11.0,0.0,0.0,0.0374517,0,,,1.0,4.0,,,,3.0,2.0,1.0,,5.0,4.0,,,,2.0,,,,,1.0,,,,,,,,,,,
10385387,away,Leeds United,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,,847128,EUR,848966400,M,8,8,False,,54.0,50.0,4.0,2.0,11.0,11.0,39.0,44.0,,7.0,,,,79.0,61.0,7.1,6.0,0.028,0.0208,0.0453122,1,,1.0,,2.0,,,,2.0,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,
10385387,away,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,,998951,EUR,1067990400,M,29,29,False,,14.0,10.0,1.0,,4.0,5.0,6.0,9.0,,3.0,,,,45.0,21.0,6.4,6.0,0.0,0.0,0.0126571,0,,,,2.0,,,,,,2.0,2.0,3.0,,,,,2.0,,,,,,,,1.0,,,,,,,,
10385387,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2596,M,,973431,EUR,972172800,M,7,7,False,,38.0,33.0,,,4.0,6.0,29.0,32.0,1.0,5.0,,,,90.0,58.0,6.7,13.0,0.0992,0.0,0.0494552,2,,,,5.0,3.0,1.0,,2.0,,2.0,,7.0,,2.0,,,3.0,2.0,,1.0,,3.0,,1.0,2.0,1.0,,,,,,,
10385387,away,Leeds United,Crysencio Summerville,crysencio-summerville,C. Summerville,M,7,174,5285,M,csummerville7,917005,EUR,1004400000,M,10,10,False,,29.0,23.0,2.0,,4.0,6.0,19.0,23.0,,5.0,,,,90.0,57.0,6.9,16.0,0.4625,1.2054,0.0228592,3,,,,8.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,,2.0,1.0,6.0,,1.0,,,1.0,,,,1.0,,,,,,,
10385387,away,Leeds United,Rodrigo,rodrigo,Rodrigo,M,19,181,2040,M,,542472,EUR,668217600,F,19,19,False,,26.0,22.0,,,10.0,12.0,12.0,14.0,2.0,1.0,,,,89.0,34.0,8.2,5.0,0.3372,1.1838,0.0165588,3,,,,1.0,1.0,,,1.0,1.0,,2.0,3.0,,,2.0,2.0,,,,,1.0,,,,,1.0,,,,,,,1.0
10385387,away,Leeds United,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180,626,M,,980640,EUR,1012003200,F,42,42,True,,16.0,11.0,1.0,,1.0,2.0,12.0,18.0,,1.0,,,,45.0,31.0,6.6,10.0,0.1214,0.0,0.04766,1,,4.0,,,,,,,,,,5.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,2.0,,3.0,,,,,,,,
10385387,away,Leeds United,Luke Ayling,luke-ayling,L. Ayling,D,12,183,334,M,,102624,EUR,683078400,D,2,2,True,,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,11.0,7.0,6.0,,0.0,0.0,0.00024389,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Joe Gelhardt,joe-gelhardt,J. Gelhardt,M,21,179,945,M,,945806,EUR,1020470400,F,30,30,True,,4.0,3.0,,,,,3.0,4.0,,,,,,1.0,5.0,,2.0,0.0,0.0,0.00103686,0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Mateo Joseph,mateo-joseph,M. Joseph,F,18,180,1215,M,,1170693,EUR,1066521600,F,49,49,True,,,,,,,,,,1.0,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,,93796,EUR,645580800,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Junior Firpo,junior-firpo,J. Firpo,D,23,184,2241,M,,914835,EUR,840672000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Darko Gyabi,darko-gyabi,D. Gyabi,M,24,196,544,M,,1067117,EUR,1076976000,M,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385387,away,Leeds United,Sonny Perkins,sonny-perkins,S. Perkins,M,20,186,199,M,,1142344,EUR,1076371200,F,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonny Perkins,,,,,,
