match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_penaltyWon,player_sofascoreId,stat_errorLeadToAGoal,stat_penaltyFaced,stat_punches,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed,stat_goalAssist
10434072,home,Fatih Karagümrük,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,True,12.0,11.0,,,9.0,10.0,2.0,,,,,,19.0,16.0,6.2,4.0,0,,,2.0,,1.0,4.0,,,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Adem Ljajić,adem-ljajic,A. Ljajić,M,22,182,985,M,39587,EUR,686102400,M,10,10,True,6.0,6.0,,,3.0,3.0,3.0,,,1.0,,,15.0,9.0,6.6,,2,,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,89,89,True,2.0,1.0,,,1.0,2.0,,,,1.0,,,1.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,sffeghouli,,,,,,,
10434072,home,Fatih Karagümrük,Nicholas Anwan,nicholas-anwan,N. Anwan,M,24,188,32,M,1129985,EUR,990057600,M,24,24,True,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,0,Nicholas,Anwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Muzaffer Cem Kablan,kablan-muzaffer-cem,M. C. Kablan,G,1,192,17,M,967176,EUR,946684800,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Salih Dursun,salih-dursun,S. Dursun,D,24,188,33,M,179189,EUR,679276800,D,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,53,M,1021100,EUR,991958400,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,M,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Kerim Frei,kerim-frei,K. Frei,M,11,173,68,M,157014,EUR,753667200,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,home,Fatih Karagümrük,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,False,40.0,32.0,14.0,7.0,29.0,31.0,9.0,,1.0,8.0,,3.0,90.0,48.0,5.8,8.0,0,,,3.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
10434072,away,Başakşehir FK,Ömer Ali Şahiner,omer-ali-sahiner,Ö. A. Şahiner,D,42,175,88,M,103912,EUR,694310400,D,42,42,False,45.0,32.0,15.0,8.0,17.0,19.0,27.0,,1.0,11.0,,,90.0,59.0,6.4,14.0,0,,,15.0,1.0,,3.0,,,,2.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Léo Duarte,leo-duarte,L. Duarte,D,5,183,505,M,839982,EUR,837561600,D,5,5,False,66.0,62.0,8.0,6.0,48.0,49.0,17.0,3.0,6.0,5.0,,,90.0,79.0,7.2,4.0,1,,,14.0,,3.0,5.0,,,2.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,,,
10434072,away,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,59,59,False,51.0,46.0,5.0,1.0,36.0,36.0,15.0,2.0,4.0,2.0,,,90.0,62.0,6.7,7.0,1,,,10.0,,2.0,3.0,,,2.0,2.0,1.0,,2.0,1.0,1.0,,,,,,,,1.0,,,,Toubaahmed59,,,,,,,
10434072,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,3,178,140,M,248529,EUR,687052800,D,60,60,False,42.0,34.0,4.0,,16.0,18.0,28.0,,1.0,3.0,,,90.0,61.0,6.6,14.0,0,,,20.0,4.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Lucas Biglia,lucas-biglia,L. Biglia,M,,178,317,,17799,EUR,507427200,M,20,20,False,55.0,48.0,10.0,6.0,21.0,22.0,36.0,,1.0,6.0,,,78.0,63.0,6.7,10.0,0,,,28.0,3.0,,3.0,,,,1.0,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Philippe Keny,philippe-keny,P. P. Keny,F,19,186,355,M,988909,EUR,926985600,M,17,17,False,16.0,11.0,,,3.0,4.0,13.0,4.0,5.0,4.0,,,77.0,30.0,6.1,12.0,0,,,9.0,1.0,1.0,7.0,1.0,,,,,,4.0,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,
10434072,away,Başakşehir FK,Mahmut Tekdemir,mahmut-tekdemir,M. Tekdemir,D,,178,50,M,43666,EUR,569721600,M,21,21,False,36.0,26.0,4.0,2.0,16.0,18.0,18.0,,3.0,2.0,,,90.0,52.0,6.6,13.0,1,,,10.0,,,3.0,1.0,,,4.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,,,True,,,,,,,,1.0,
10434072,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,False,34.0,29.0,3.0,2.0,10.0,11.0,31.0,1.0,3.0,5.0,,,90.0,55.0,8.0,13.0,3,,,22.0,8.0,1.0,3.0,,,2.0,,1.0,,3.0,2.0,,2.0,,3.0,5.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
10434072,away,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,False,30.0,23.0,1.0,1.0,7.0,9.0,24.0,1.0,3.0,5.0,,,89.0,50.0,7.3,19.0,2,,,16.0,3.0,2.0,8.0,1.0,,1.0,1.0,,,4.0,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,1.0,,,,,,,1.0,,,1.0
10434072,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,25,179,1278,M,841012,EUR,833155200,F,25,25,False,17.0,12.0,,,3.0,4.0,14.0,3.0,7.0,2.0,,,90.0,34.0,7.0,10.0,6,,,10.0,1.0,1.0,3.0,2.0,2.0,,,,,4.0,2.0,2.0,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,1.0,
10434072,away,Başakşehir FK,Patryk Szysz,patryk-szysz,P. Szysz,M,21,177,284,M,831930,EUR,891388800,M,18,18,True,7.0,5.0,,,3.0,4.0,3.0,,,,,,13.0,7.0,6.4,2.0,0,Patryk,Szysz,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,8,178,161,M,806964,EUR,887500800,M,19,19,True,2.0,1.0,,,1.0,1.0,2.0,,,1.0,,,12.0,4.0,6.9,1.0,0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0
10434072,away,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,7,186,329,M,13148,EUR,618624000,F,77,77,True,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,16,185,464,M,827418,EUR,852422400,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Şener Özbayraklı,sener-ozbayrakli,Ş. Özbayraklı,D,,172,44,,129992,EUR,632966400,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Caner Erkin,caner-erkin,C. Erkin,D,88,181,260,M,15680,EUR,591926400,D,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Efe Arda Koyuncu,efe-arda-koyuncu,E. A. Koyuncu,D,,182,21,M,1148991,EUR,1120780800,D,41,41,True,,,,,,,,,,,,,,,,,0,Efe Arda Koyuncu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Berkay Aydoğmuş,aydogmus-berkay,B. Aydoğmuş,M,17,180,29,M,1430763,EUR,1073433600,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Batuhan Çelik,batuhan-celik,B. Çelik,F,9,186,43,M,1148977,EUR,1105488000,F,15,15,True,,,,,,,,,,,,,,,,,0,Batuhan Celik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434072,away,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182,29,M,910100,EUR,980553600,F,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
