match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_totalOffside,stat_blockedScoringAttempt,stat_keyPass,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_outfielderBlock,stat_bigChanceMissed,stat_interceptionWon,stat_errorLeadToAGoal
14035843,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185.0,424,M,361722,EUR,873417600,G,29,29,False,23.0,21.0,5.0,3.0,0.0,20.0,21.0,1.0,2.0,1.0,1.0,3.0,10.0,1.0,2.0,2.0,2.0,2.0,90.0,35.0,7.9,3.0,0.0002788,0.3147,0,0.3409,0.0,0.01,0.28,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035843,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180.0,607,M,983041,EUR,1026172800,D,41,41,False,24.0,18.0,3.0,,0.0,10.0,10.0,8.0,14.0,1.0,4.0,,4.0,,,,,,61.0,36.0,7.0,7.0,0.0150209,,0,,0.04,-0.24,0.15,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14035843,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188.0,885,M,1104897,EUR,1106265600,D,58,58,False,72.0,68.0,7.0,6.0,0.0,44.0,46.0,24.0,26.0,,3.0,4.0,1.0,,,,,,90.0,84.0,7.4,7.0,0.00895434,,0,,0.25,0.22,0.21,,Jorne,Spileers,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14035843,home,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188.0,823,M,248331,EUR,728179200,D,44,44,False,74.0,67.0,9.0,5.0,0.0,42.0,46.0,25.0,28.0,1.0,3.0,8.0,4.0,,,,,,90.0,89.0,7.3,8.0,0.0136626,,1,,0.25,0.19,0.38,,,,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,0.2558,-0.52,,,,,,,,,,,,,,,
14035843,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190.0,695,M,1047509,EUR,1047945600,D,14,14,False,26.0,23.0,,,0.0,13.0,13.0,10.0,13.0,1.0,6.0,1.0,3.0,,,,,,61.0,44.0,7.3,8.0,0.0122674,,0,,0.03,0.09,-0.09,,Bjorn Meijer,,1.0,3.0,3.0,,,2.0,,,2.0,,1.0,,,,3.0,1.0,,,,,,,,,,,,,
14035843,home,Club Brugge KV,Aleksandar Stanković,aleksandar-stankovic,A. Stanković,M,25,187.0,2861,M,1153957,EUR,1123027200,M,25,25,False,39.0,34.0,7.0,4.0,0.0,19.0,20.0,15.0,19.0,3.0,5.0,2.0,3.0,,,,,,72.0,54.0,7.2,7.0,0.0160143,,3,,0.25,0.15,0.28,,,,2.0,,,2.0,1.0,,2.0,,2.0,,,1.0,0.08,-0.15,,,2.0,,,,,,,,,,,,
14035843,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174.0,784,M,877236,EUR,951696000,M,10,10,False,18.0,14.0,2.0,1.0,0.0,6.0,8.0,8.0,10.0,,1.0,1.0,1.0,,,,,,45.0,29.0,6.7,8.0,0.274673,,0,,0.21,0.18,0.17,,,,5.0,,,1.0,1.0,,,3.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
14035843,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183.0,563,M,1004449,EUR,1071532800,M,11,11,False,30.0,26.0,1.0,1.0,0.0,9.0,10.0,17.0,20.0,,1.0,,3.0,,,,,,90.0,40.0,6.5,10.0,0.15206,,1,,0.4,0.4,-0.09,,,,5.0,,,1.0,1.0,,2.0,1.0,4.0,,2.0,,0.1448,-0.55,,,1.0,3.0,,,,,,,,,,,
14035843,home,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194.0,2941,M,118085,EUR,714614400,M,20,20,False,56.0,47.0,7.0,5.0,0.0,13.0,16.0,34.0,40.0,2.0,5.0,2.0,6.0,,,,,,90.0,73.0,8.5,14.0,0.0963772,,1,,0.62,0.16,0.25,,,,4.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,0.097,0.72,,,,1.0,True,1.0,1.0,1.0,0.1385,,,,,,
14035843,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180.0,9518,M,1031259,EUR,1012348800,M,8,8,False,39.0,31.0,1.0,1.0,0.0,8.0,9.0,23.0,30.0,2.0,3.0,,3.0,,,,,,90.0,62.0,7.8,22.0,0.339503,,4,,0.54,0.28,-0.03,,,,6.0,2.0,,,,1.0,3.0,,4.0,,1.0,1.0,0.4994,0.53,8.0,,1.0,4.0,,,2.0,1.0,0.6567,absolute_christostzolis,1.0,,,,
