match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,captain,stat_totalCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_outfielderBlock,player_sofascoreId,stat_totalOffside,stat_clearanceOffLine
12499575,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,False,29.0,16.0,21.0,8.0,0.0,9.0,10.0,7.0,19.0,1.0,2.0,1.0,14.0,1.0,2.0,1.0,2.0,2.0,2.0,90.0,45.0,7.3,13.0,0.00208551,0,-0.1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499575,home,FC Augsburg,Maximilian Bauer,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,30.0,24.0,4.0,1.0,0.0,17.0,18.0,7.0,12.0,3.0,8.0,8.0,,2.0,,,,,,90.0,45.0,6.8,6.0,0.00402803,0,,2.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499575,home,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,43.0,34.0,7.0,4.0,0.0,25.0,28.0,9.0,16.0,7.0,7.0,5.0,3.0,,,,,,,90.0,53.0,7.3,11.0,0.121676,0,,3.0,4.0,1.0,1.0,,,,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12499575,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,43.0,36.0,7.0,5.0,0.0,22.0,24.0,14.0,19.0,4.0,4.0,2.0,3.0,,,,,,,90.0,49.0,7.2,7.0,0.0169014,2,,,,,1.0,,,,,,,,,1.0,1.0,0.1833,,,,,,,,,,,,,,,
12499575,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,16.0,11.0,2.0,2.0,0.0,3.0,6.0,9.0,14.0,,3.0,3.0,2.0,1.0,,,,,,61.0,48.0,7.9,15.0,0.0552319,3,,,3.0,1.0,,,,,,4.0,,2.0,3.0,1.0,1.0,0.2271,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5508,,,,,,,
12499575,home,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,24.0,17.0,5.0,1.0,1.0,8.0,10.0,10.0,15.0,3.0,9.0,2.0,4.0,1.0,,,,,,83.0,41.0,7.9,9.0,0.145817,1,,,2.0,1.0,2.0,5.0,5.0,,,1.0,2.0,2.0,2.0,1.0,,0.0341,1.0,,,,,,1.0,,,,1.0,2.0,,,
12499575,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,26.0,19.0,2.0,1.0,0.0,8.0,10.0,12.0,18.0,2.0,5.0,1.0,6.0,1.0,,,,,,90.0,44.0,7.9,12.0,0.263463,2,,3.0,5.0,,2.0,1.0,,,,2.0,,4.0,2.0,1.0,1.0,0.1383,1.0,,1.0,1.0,,,2.0,0.4223,,,,,,,
12499575,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,29.0,23.0,4.0,1.0,0.0,9.0,11.0,14.0,20.0,1.0,3.0,3.0,8.0,,,,,,,83.0,47.0,6.6,13.0,0.00851063,0,,1.0,5.0,,1.0,2.0,2.0,,,2.0,,2.0,,,,,,3.0,,,,,1.0,,,,,,,,
12499575,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,F,8,8,False,23.0,21.0,,,0.0,7.0,7.0,15.0,24.0,1.0,1.0,1.0,3.0,,,,,,,90.0,42.0,6.8,14.0,0.0372863,3,,1.0,3.0,,,,,,,8.0,,4.0,1.0,2.0,1.0,0.5161,1.0,1.0,,,,,1.0,0.8763,,,1.0,1.0,,,
12499575,home,FC Augsburg,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,F,16,16,False,25.0,18.0,3.0,1.0,0.0,5.0,9.0,17.0,22.0,1.0,5.0,,2.0,1.0,,,,,,62.0,46.0,7.3,14.0,0.897014,0,,,5.0,2.0,1.0,,,1.0,,6.0,1.0,2.0,5.0,,,,4.0,1.0,5.0,3.0,,,,,,,,,,,
