match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_ownGoals,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_totalOffside,stat_wonTackle,stat_fouls,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_accurateCross,stat_wonContest,captain,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_hitWoodwork,stat_goalAssist
10408519,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,27.0,23.0,6.0,2.0,23.0,25.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,29.0,6.2,5.0,0.0,0.0,6.293e-05,1.0,0,-1.6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408519,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,44.0,35.0,3.0,,17.0,20.0,27.0,10.0,,,,,90.0,68.0,6.6,18.0,0.0,0.0,0.0184712,1.0,0,,18.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10408519,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,55.0,43.0,14.0,4.0,31.0,33.0,22.0,8.0,,,,,90.0,64.0,6.5,13.0,0.0288,0.0191,0.0043163,,2,,12.0,,3.0,1.0,4.0,3.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10408519,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,70.0,59.0,16.0,11.0,45.0,49.0,21.0,9.0,,,,,90.0,79.0,7.1,11.0,0.121,0.0,0.0053196,,1,,14.0,,2.0,4.0,3.0,7.0,,,1.0,,,1.0,,4.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10408519,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,49.0,42.0,4.0,2.0,16.0,16.0,35.0,4.0,,,,,79.0,74.0,5.9,13.0,0.0367,0.0,0.0116233,,2,,26.0,2.0,,,6.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,frangarci11,3.0,1.0,1.0,1.0,,,,,,,,,
10408519,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,35.0,25.0,4.0,1.0,6.0,8.0,31.0,3.0,,,,,89.0,60.0,6.2,21.0,0.0606,0.0,0.0759003,1.0,2,,20.0,4.0,,,4.0,6.0,4.0,,,,3.0,,,,,5.0,,,,,,1.0,2.0,,1.0,1.0,,,,,,,
10408519,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,51.0,42.0,6.0,5.0,12.0,13.0,38.0,4.0,,,,,89.0,58.0,6.5,10.0,0.0,0.0,0.0259197,,0,,30.0,,2.0,1.0,7.0,3.0,,,,,1.0,,,,2.0,,,2.0,3.0,,2.0,,,2.0,,,,,,,,,
10408519,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,34.0,30.0,2.0,2.0,17.0,18.0,18.0,6.0,,,,,62.0,47.0,7.0,8.0,0.0,0.0,0.103018,1.0,0,,14.0,2.0,,,2.0,5.0,1.0,,,,1.0,,,,3.0,2.0,,2.0,,,,1.0,,2.0,1.0,,,,,,,,
10408519,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,37.0,28.0,4.0,2.0,6.0,7.0,38.0,4.0,,,,,90.0,64.0,7.3,19.0,0.0529,0.1114,0.263907,4.0,1,,25.0,8.0,,,5.0,5.0,,,,,1.0,,1.0,1.0,4.0,1.0,,3.0,2.0,,2.0,1.0,,1.0,3.0,,,,,,,,
10408519,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,F,8,8,False,28.0,21.0,3.0,,5.0,5.0,25.0,7.0,,,,,62.0,48.0,6.3,17.0,0.0,0.0,0.0741555,1.0,0,,17.0,2.0,1.0,,11.0,5.0,4.0,,,,1.0,,,1.0,3.0,2.0,1.0,2.0,1.0,,2.0,3.0,,,1.0,,True,,,,,,
10408519,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,20.0,17.0,1.0,,7.0,8.0,12.0,3.0,,,,,90.0,38.0,7.6,5.0,0.8096,0.3506,0.0112983,,5,,10.0,,,2.0,2.0,7.0,3.0,,,,,3.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,1.0,,,2.0,,1.0,,,,,
10408519,home,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,True,19.0,19.0,3.0,3.0,9.0,9.0,10.0,2.0,,,,,28.0,24.0,6.3,3.0,0.0,0.0,0.00528894,,0,,10.0,,2.0,,5.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
10408519,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,25,25,True,3.0,2.0,,,,,3.0,,,,,,28.0,8.0,6.2,2.0,0.5051,0.0,0.00296552,,2,,2.0,,1.0,,2.0,2.0,,,,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,1.0,,,,
