match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,captain,stat_penaltyConceded,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss
12530791,home,Başakşehir FK,Deniz Dilmen,deniz-dilmen,D. Dilmen,G,1,198,150,M,1065508,EUR,1117929600,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Deniz Dilmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,home,Başakşehir FK,Emre Kaplan,emre-kaplan,E. Kaplan,M,75,174,33,M,1009308,EUR,979257600,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,home,Başakşehir FK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175,1186,M,139304,EUR,751593600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,home,Başakşehir FK,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,30,30,False,33.0,21.0,15.0,3.0,0.0,17.0,20.0,4.0,13.0,,1.0,1.0,3.0,,1.0,1.0,,1.0,3.0,,,,90.0,39.0,6.2,12.0,0.00063208,0,-0.215,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Taha Şahin,taha-sahin,T. Şahin,D,37,178,238,M,1394729,EUR,972172800,D,37,37,False,52.0,43.0,8.0,5.0,0.0,21.0,28.0,23.0,28.0,1.0,7.0,,5.0,,,,,,,,,,90.0,83.0,7.0,20.0,0.053734,0,,Taha Sahin,4.0,2.0,5.0,1.0,,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,1.0,,,,,,1.0,,,
12530791,away,Çaykur Rizespor,Attila Mocsi,attila-mocsi,A. Mocsi,D,4,188,454,M,889382,EUR,959558400,D,4,4,False,49.0,34.0,11.0,2.0,0.0,31.0,39.0,3.0,10.0,3.0,7.0,2.0,6.0,,,,,,,,,,85.0,60.0,6.7,18.0,0.0570569,0,,,,2.0,6.0,,3.0,,1.0,3.0,3.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
12530791,away,Çaykur Rizespor,Husniddin Alikulov,alikulov-husniddin,H. Alikulov,D,2,186,2627,M,1121174,EUR,923184000,D,2,2,False,55.0,45.0,9.0,5.0,0.0,30.0,31.0,16.0,25.0,6.0,9.0,8.0,5.0,,,,,,,,,,90.0,74.0,7.3,12.0,0.0158801,1,,,1.0,4.0,4.0,,,,1.0,2.0,2.0,2.0,,1.0,1.0,,,,1.0,,0.0108,,,,1.0,,,,1.0,,,
12530791,away,Çaykur Rizespor,Mithat Pala,mithat-pala,M. Pala,D,54,172,57,M,1016393,EUR,966297600,D,54,54,False,32.0,26.0,3.0,2.0,0.0,11.0,14.0,15.0,20.0,2.0,5.0,,3.0,,,,,,,,,,85.0,58.0,7.0,12.0,0.23854,0,,,2.0,3.0,7.0,1.0,2.0,,3.0,1.0,1.0,3.0,,3.0,2.0,True,,,,,,,,,2.0,,,,,,,
12530791,away,Çaykur Rizespor,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,795421,EUR,857779200,M,20,20,False,37.0,28.0,4.0,2.0,0.0,11.0,12.0,17.0,28.0,1.0,5.0,4.0,8.0,,,,,,,,,,62.0,51.0,7.2,13.0,0.0185338,0,,,3.0,1.0,2.0,,1.0,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Giannis Papanikolaou,giannis-papanikolaou,G. Papanikolaou,M,6,182,212,M,856988,EUR,911347200,M,6,6,False,52.0,40.0,8.0,3.0,0.0,26.0,31.0,14.0,21.0,,3.0,1.0,5.0,,,,,,,,,,90.0,62.0,6.7,14.0,0.00964684,0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,123228,EUR,705369600,M,19,19,False,50.0,35.0,4.0,2.0,0.0,11.0,15.0,25.0,44.0,,5.0,,6.0,,,,,,,,,,90.0,76.0,6.6,29.0,0.206179,2,,,9.0,1.0,9.0,1.0,2.0,,,2.0,1.0,1.0,2.0,2.0,1.0,,,,,2.0,0.8017,0.9215,4.0,,3.0,,,,1.0,1.0,1.0,1.0
12530791,away,Çaykur Rizespor,Dal Varešanović,dal-varesanovic,D. Varešanović,M,53,177,341,M,979109,EUR,990576000,M,8,8,False,20.0,15.0,2.0,1.0,0.0,7.0,9.0,8.0,11.0,1.0,4.0,1.0,4.0,,,,,,,,,,73.0,36.0,6.2,12.0,0.0138132,1,,,,2.0,9.0,2.0,2.0,,,1.0,1.0,3.0,2.0,2.0,,,,,,1.0,0.0291,0.0216,1.0,,,,,,,,,
12530791,away,Çaykur Rizespor,Babajide David Akintola,babajide-david-akintola,D. Babajide,M,11,178,297,M,798676,EUR,821491200,M,28,28,False,14.0,13.0,,,0.0,3.0,3.0,11.0,12.0,2.0,9.0,,2.0,,,,,,,,,,85.0,35.0,6.5,9.0,0.0139745,2,,,1.0,5.0,11.0,1.0,2.0,,,,,4.0,6.0,3.0,1.0,,,,,,0.1152,,1.0,,,2.0,,,1.0,,,
12530791,away,Çaykur Rizespor,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,9,9,False,11.0,9.0,3.0,2.0,0.0,4.0,4.0,5.0,7.0,1.0,8.0,,2.0,,,,,,,,,,90.0,31.0,7.0,11.0,0.0135601,2,,,,6.0,8.0,,,,,1.0,,6.0,4.0,2.0,2.0,,,,1.0,,0.0642,,2.0,,1.0,1.0,,,,,,
12530791,away,Çaykur Rizespor,Ibrahim Olawoyin,ibrahim-olawoyin,I. Olawoyin,M,10,178,461,M,1008173,EUR,880934400,F,10,10,True,14.0,9.0,5.0,2.0,0.0,1.0,3.0,8.0,11.0,1.0,3.0,1.0,2.0,,,,,,,,,,28.0,23.0,6.6,6.0,0.0361038,2,,,,,2.0,,1.0,,1.0,,,,3.0,,,,,,1.0,,0.0445,,1.0,,,1.0,,,,,,
12530791,away,Çaykur Rizespor,Václav Jurečka,vaclav-jurecka,V. Jurečka,F,15,182,207,M,225850,EUR,772588800,F,15,15,True,2.0,2.0,,,0.0,,,2.0,2.0,,,1.0,1.0,,,,,,,,,,17.0,4.0,6.6,,0.00456296,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12530791,away,Çaykur Rizespor,Seyfettin Anıl Yaşar,seyfettin-anil-yasar,S. A. Yaşar,D,16,192,26,M,999646,EUR,1025481600,D,16,16,True,12.0,10.0,1.0,,0.0,8.0,9.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,16.0,12.0,6.3,2.0,0.0002139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Casper Højer,casper-hojer,C. Højer,D,5,183,148,M,281233,EUR,785289600,D,5,5,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,16.0,10.0,6.5,1.0,0.00285323,1,,,,,,,,,,,,,,,,,,,1.0,,0.0485,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Emrecan Bulut,emrecan-bulut,E. Bulut,F,99,185,166,M,1480663,EUR,1038268800,F,17,17,True,3.0,2.0,,,0.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,16.0,6.0,6.5,2.0,3.399e-05,0,,Emrecan Bulut,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Tarık Çetin,tarik-cetin,T. Çetin,G,13,193,862,M,913985,EUR,852681600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Canberk Yurdakul,yurdakul-canberk,C. Yurdakul,G,40,190,18,M,992395,EUR,988588800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Ayberk Karapo,ayberk-karapo,A. Karapo,D,45,186,180,M,1395701,EUR,1090368000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ayberk Karapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Muhamed Buljubašić,muhamed-buljubasic,M. Buljubašić,M,18,180,202,M,1134586,EUR,1088899200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530791,away,Çaykur Rizespor,Doğanay Avcı,doganay-avci,D. Avcı,F,97,187,36,M,1928574,EUR,1139270400,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Doğanay Avcı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
