match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_sofascoreId,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock
11908338,home,Nottingham Forest,Odysseas Vlachodimos,,,odysseas-vlachodimos,O. Vlachodimos,G,1,191.0,2889,M,138149,EUR,767318400,G,23,23,False,19.0,19.0,2.0,2.0,19.0,19.0,2.0,90.0,20.0,6.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175.0,8882,M,822933,EUR,852076800,D,29,29,False,70.0,55.0,5.0,,32.0,37.0,6.0,90.0,92.0,6.4,0,gonzalo_montiel29,1.0,24.0,36.0,3.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,22.0,2.0,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Joe Worrall,,,joe-worrall,J. Worrall,D,4,193.0,315,M,838399,EUR,852854400,D,4,4,False,101.0,96.0,11.0,9.0,67.0,70.0,3.0,90.0,103.0,6.6,0,,,29.0,31.0,,,2.0,2.0,1.0,,,,1.0,,,,5.0,,True,1.0,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Murillo,Murillo,,murillo,Murillo,D,5,180.0,9927,M,1199282,EUR,1025740800,D,40,40,False,101.0,87.0,11.0,5.0,59.0,65.0,7.0,90.0,113.0,6.7,0,murillosantiago40,,28.0,36.0,,,2.0,3.0,5.0,,,,2.0,2.0,1.0,,18.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11908338,home,Nottingham Forest,Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,183.0,335,M,358218,EUR,808790400,D,15,15,False,23.0,17.0,3.0,1.0,10.0,11.0,4.0,45.0,28.0,6.2,0,,,8.0,13.0,1.0,1.0,4.0,6.0,3.0,,,,1.0,,,,6.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,
11908338,home,Nottingham Forest,Ryan Yates,,,ryan-yates,R. Yates,M,22,190.0,884,M,846252,EUR,880070400,M,22,22,False,67.0,63.0,,,34.0,36.0,7.0,81.0,77.0,6.7,2,,,29.0,31.0,,,4.0,7.0,3.0,,1.0,,,2.0,1.0,,8.0,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,
11908338,home,Nottingham Forest,Danilo,,,danilo,Danilo,M,8,177.0,5268,M,1064039,EUR,988502400,M,28,28,False,97.0,86.0,18.0,14.0,38.0,42.0,10.0,90.0,111.0,7.0,0,Danilo,,49.0,61.0,6.0,1.0,1.0,7.0,3.0,,1.0,,,1.0,4.0,,18.0,1.0,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,
11908338,home,Nottingham Forest,Callum Hudson-Odoi,,,callum-hudson-odoi,C. Hudson-Odoi,M,7,177.0,9203,M,867442,EUR,973555200,M,14,14,False,43.0,40.0,3.0,2.0,7.0,7.0,3.0,90.0,62.0,7.5,3,Calteck10,1.0,34.0,39.0,3.0,1.0,,7.0,3.0,5.0,2.0,1.0,,1.0,1.0,2.0,12.0,5.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,
11908338,home,Nottingham Forest,Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,171.0,6989,M,865912,EUR,948931200,M,10,10,False,64.0,58.0,4.0,2.0,15.0,15.0,3.0,90.0,88.0,8.8,3,Morgangibbs27,,45.0,54.0,5.0,2.0,2.0,7.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0,,16.0,5.0,,1.0,,,,4.0,1.0,1.0,2.0,,2.0,1.0,,,,,,
11908338,home,Nottingham Forest,Nicolás Domínguez,,,nicolas-dominguez,N. Domínguez,M,16,179.0,3185,M,871765,EUR,898992000,M,16,16,False,63.0,57.0,5.0,3.0,15.0,15.0,6.0,90.0,82.0,8.1,4,,,42.0,50.0,2.0,,4.0,7.0,3.0,1.0,,,,2.0,2.0,,11.0,1.0,,,1.0,3.0,3.0,,,2.0,2.0,,,1.0,,,,,,
11908338,home,Nottingham Forest,Chris Wood,,,chris-wood,C. Wood,F,11,191.0,7444,M,50480,EUR,692064000,F,11,11,False,10.0,7.0,1.0,,3.0,4.0,,90.0,15.0,6.0,3,wodsy39,,4.0,6.0,,,3.0,3.0,1.0,,,,,1.0,,1.0,4.0,,,1.0,,,,,,3.0,,,,,2.0,,,,,
11908338,home,Nottingham Forest,Nuno Tavares,,,nuno-tavares,N. Tavares,D,17,185.0,4820,M,944973,EUR,948844800,D,3,3,True,38.0,26.0,4.0,2.0,10.0,14.0,4.0,45.0,58.0,6.9,1,nuno_tavares71,,16.0,28.0,4.0,,2.0,5.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,,20.0,1.0,,4.0,,1.0,,1.0,,1.0,,,,,,,,,,
11908338,home,Nottingham Forest,Neco Williams,,,williams-neco,N. Williams,D,3,183.0,3207,M,927356,EUR,987120000,D,7,7,True,3.0,2.0,,,1.0,1.0,,9.0,8.0,6.6,1,,,1.0,2.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,
11908338,home,Nottingham Forest,Matt Turner,,,matt-turner,M. Turner,G,30,190.0,1516,M,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Andrew Omobamidele,,,andrew-omobamidele,A. Omobamidele,D,2,188.0,723,M,983066,EUR,1024790400,D,32,32,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188.0,986,M,358108,EUR,847756800,D,26,26,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180.0,927,M,1020203,EUR,1056758400,M,41,41,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Orel Mangala,,,orel-mangala,O. Mangala,M,5,178.0,1578,M,793988,EUR,890179200,M,5,5,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Detlef Esapa Osong,,,osong-detlef-esapa,D. E. Osong,F,7,,63,M,1176429,EUR,1095724800,F,49,49,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,home,Nottingham Forest,Joe Gardner,,,joe-gardner,J. Gardner,F,28,181.0,110,M,1136420,EUR,1118016000,F,53,53,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,away,Blackpool,Daniel Grimshaw,,,grimshaw-daniel,D. Grimshaw,G,32,185.0,82,M,851096,EUR,884908800,G,32,32,False,45.0,25.0,32.0,12.0,17.0,18.0,9.0,90.0,54.0,6.7,0,,,8.0,27.0,,,,,,,,,1.0,,,,20.0,,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,
11908338,away,Blackpool,Callum Connolly,,,callum-connolly,C. Connolly,D,16,183.0,21,M,823078,EUR,874972800,D,2,2,False,18.0,13.0,5.0,1.0,11.0,13.0,1.0,90.0,37.0,6.3,0,,,2.0,5.0,,,2.0,6.0,3.0,,,,6.0,,3.0,,8.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0
11908338,away,Blackpool,Oliver Casey,,,oliver-casey,O. Casey,D,4,188.0,39,M,1009707,EUR,977184000,D,20,20,False,24.0,22.0,1.0,1.0,21.0,21.0,1.0,90.0,36.0,6.6,1,,,1.0,3.0,,,,,4.0,,,,8.0,,,,2.0,,,4.0,,,,,,1.0,,,,,,,,,,
11908338,away,Blackpool,James Husband,,,james-husband,J. Husband,D,3,180.0,22,M,810572,EUR,757555200,D,3,3,False,41.0,30.0,9.0,2.0,22.0,25.0,2.0,90.0,53.0,6.2,0,,,8.0,17.0,1.0,,1.0,2.0,4.0,,1.0,1.0,1.0,,1.0,,15.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11908338,away,Blackpool,Jordan Lawrence-Gabriel,Jordan,Lawrence-Gabriel,jordan-lawrence-gabriel,J. Lawrence-Gabriel,D,6,179.0,30,M,846253,EUR,906681600,M,4,4,False,22.0,11.0,6.0,2.0,4.0,7.0,3.0,90.0,36.0,7.2,1,,,7.0,16.0,1.0,,3.0,6.0,7.0,,1.0,,1.0,,1.0,,13.0,,,6.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0
11908338,away,Blackpool,Oliver Norburn,,,oliver-norburn,O. Norburn,M,8,185.0,21,M,184477,EUR,720057600,M,6,6,False,27.0,24.0,1.0,,15.0,16.0,5.0,86.0,36.0,7.0,0,,,9.0,11.0,,,1.0,2.0,6.0,,,,1.0,,1.0,,3.0,,True,2.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,
11908338,away,Blackpool,Albie Morgan,,,albie-morgan,A. Morgan,M,8,180.0,47,M,944264,EUR,949449600,M,8,8,False,28.0,24.0,6.0,5.0,13.0,13.0,6.0,90.0,42.0,7.8,1,,,12.0,17.0,2.0,1.0,,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,,6.0,1.0,,1.0,,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,
11908338,away,Blackpool,Andy Lyons,,,lyons-andy,A. Lyons,M,2,177.0,72,M,932236,EUR,965174400,M,24,24,False,14.0,7.0,2.0,1.0,4.0,7.0,2.0,90.0,32.0,6.9,0,,,3.0,7.0,,,,1.0,7.0,,1.0,,6.0,2.0,,,10.0,,,1.0,,5.0,3.0,1.0,,,,,,,,,,,,
11908338,away,Blackpool,Karamoko Dembélé,,,karamoko-dembele,K. Dembélé,M,7,167.0,2066,M,981046,EUR,1045872000,F,11,11,False,13.0,10.0,,,9.0,11.0,3.0,67.0,32.0,6.8,0,,,1.0,4.0,2.0,,2.0,5.0,8.0,2.0,3.0,3.0,,5.0,1.0,,12.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,
11908338,away,Blackpool,Jordan Rhodes,,,jordan-rhodes,J. Rhodes,F,,185.0,72,M,32020,EUR,634176000,F,16,16,False,16.0,8.0,3.0,1.0,3.0,5.0,3.0,67.0,24.0,6.6,0,,,5.0,11.0,,,1.0,5.0,6.0,2.0,,,,1.0,2.0,,11.0,,,3.0,,,,3.0,,,,,,,,,,,,
11908338,away,Blackpool,CJ Hamilton,,,cj-hamilton,C. Hamilton,M,22,185.0,40,M,827147,EUR,795916800,F,22,22,False,15.0,9.0,1.0,,2.0,6.0,4.0,89.0,25.0,7.1,0,,1.0,8.0,11.0,2.0,1.0,2.0,2.0,1.0,,,,,4.0,,,11.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,
11908338,away,Blackpool,Sonny Carey,,,sonny-carey,S. Carey,M,14,184.0,144,M,1020336,EUR,979948800,M,10,10,True,5.0,4.0,,,,,,23.0,6.0,6.4,0,,,4.0,5.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
11908338,away,Blackpool,Kyle Joseph,,,kyle-joseph,K. Joseph,F,22,186.0,214,M,1015712,EUR,1000080000,F,9,9,True,5.0,1.0,,,,,,23.0,11.0,6.8,0,,,1.0,5.0,,,3.0,4.0,6.0,1.0,,,,2.0,,,7.0,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,
11908338,away,Blackpool,Matthew Virtue-Thick,,,matthew-virtue-thick,M. Virtue-Thick,M,8,175.0,23,M,920395,EUR,862531200,M,17,17,True,5.0,3.0,1.0,1.0,,1.0,2.0,9.0,8.0,6.8,0,,,3.0,4.0,,,,,1.0,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,
11908338,away,Blackpool,Owen Dale,,,owen-dale,O. Dale,M,35,175.0,47,M,845570,EUR,909878400,F,7,7,True,3.0,2.0,,,,,,1.0,3.0,,0,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11908338,away,Blackpool,Richard O'Donnell,,,richard-odonnell,R. O'Donnell,G,12,188.0,33,M,23562,EUR,590025600,G,1,1,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,away,Blackpool,Marvin Ekpiteta,,,marvin-ekpiteta,M. Ekpiteta,D,21,193.0,35,M,929867,EUR,809395200,D,21,21,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,away,Blackpool,Kenny Dougall,,,kenny-dougall,K. Dougall,D,16,182.0,59,M,587018,EUR,736732800,M,12,12,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,away,Blackpool,Dominic Thompson,,,dominic-thompson,D. Thompson,M,3,183.0,52,M,970366,EUR,964569600,D,23,23,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11908338,away,Blackpool,Tashan Oakley-Boothe,,,oakley-boothe-tashan,T. Oakley-Boothe,M,35,182.0,47,M,859900,EUR,950486400,M,30,30,True,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
