match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
12448271,home,Almere City FC,Thomas Robinet,thomas-robinet,T. Robinet,M,9,180,359,M,790802,EUR,840326400,F,9,9,False,24.0,10.0,1.0,,0.0,3.0,6.0,7.0,19.0,,1.0,,,,90.0,44.0,6.4,24.0,0.0368687,2,,1.0,6.0,7.0,11.0,8.0,,4.0,1.0,,1.0,1.0,,,,1.0,0.1595,0.0946,,,,,,4.0,,,,True,1.0,1.0,,,
12448271,home,Almere City FC,Àlex Carbonell,carbonell-alex,À. Carbonell,M,6,182,72,M,355076,EUR,874281600,M,6,6,True,14.0,10.0,3.0,,0.0,4.0,6.0,6.0,8.0,2.0,,,,,28.0,18.0,6.5,5.0,0.00925743,0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12448271,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,16.0,8.0,6.6,3.0,0.00364621,1,,,1.0,,2.0,1.0,,,2.0,1.0,,,,,,,0.1694,,,,,,,,,,,,,,1.0,,
12448271,home,Almere City FC,Ruben Providence,ruben-providence,R. Providence,F,28,172,5595,M,954066,EUR,994464000,F,7,7,True,7.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,,3.0,,,,16.0,13.0,7.4,2.0,0.0161015,1,,,,,1.0,3.0,,,3.0,2.0,,,,,,1.0,0.0799,,,,,,,,2.0,,,,,1.0,,,
12448271,home,Almere City FC,James Lawrence,james-lawrence,J. Lawrence,D,4,188,53,M,193462,EUR,714441600,D,15,15,True,4.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,,1.0,,,,11.0,4.0,6.5,1.0,0.00224784,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,home,Almere City FC,Alex Balboa,alex-balboa,A. Balboa,M,8,181,73,M,1167698,EUR,983836800,M,23,23,True,,,,,0.0,,,,,,,,,,11.0,1.0,7.3,,,1,,,,,,,,,,,1.0,,,,,,0.0734,0.7597,1.0,,,,,,,,,,,,,,
12448271,home,Almere City FC,Jonas Wendlinger,jonas-wendlinger,J. Wendlinger,G,1,191,30,M,951497,EUR,963792000,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,home,Almere City FC,Joel Van der Wilt,van-der-wilt-joel,J. v. d. Wilt,G,30,198,14,M,1521867,EUR,1083024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Joël van der Wilt,,,,,,,,,,,,
12448271,home,Almere City FC,Damil Dankerlui,damil-dankerlui,D. Dankerlui,D,15,175,108,M,352552,EUR,840844800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,home,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,home,Almere City FC,Logan Delaurier-Chaubet,logan-delaurier-chaubet,L. Delaurier-Chaubet,M,22,173,92,M,1170533,EUR,1019433600,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Logan Delaurier,,,,,,,,,,,,
12448271,home,Almere City FC,Tim Receveur,tim-receveur,T. Receveur,M,14,175,37,M,152418,EUR,680832000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,home,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,24,164,48,M,1007838,EUR,963360000,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,False,32.0,27.0,7.0,2.0,0.0,26.0,27.0,1.0,5.0,,6.0,3.0,5.0,,90.0,41.0,6.9,5.0,0.00054059,0,-0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,22,180,97,M,987523,EUR,990489600,D,2,2,False,78.0,73.0,4.0,1.0,0.0,37.0,38.0,37.0,42.0,4.0,4.0,,,,90.0,99.0,6.6,9.0,0.174518,0,,2.0,6.0,1.0,10.0,3.0,3.0,,,,,1.0,2.0,1.0,,1.0,,,,1.0,,,1.0,1.0,2.0,,,,,,,,
12448271,away,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,94.0,88.0,3.0,2.0,0.0,49.0,50.0,39.0,44.0,10.0,6.0,,,,90.0,109.0,6.8,6.0,0.0373312,0,,,1.0,2.0,2.0,5.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,87.0,80.0,5.0,1.0,0.0,40.0,40.0,40.0,48.0,12.0,3.0,,,,90.0,105.0,7.0,9.0,0.235968,0,,1.0,3.0,4.0,4.0,6.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,
12448271,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,25.0,22.0,1.0,,0.0,13.0,14.0,9.0,11.0,4.0,5.0,,,,70.0,48.0,6.5,6.0,0.0106143,2,,,3.0,1.0,7.0,7.0,2.0,,1.0,,,,1.0,2.0,1.0,4.0,0.027,,,1.0,Oliver Braude,,,,,,,,,2.0,,,
12448271,away,SC Heerenveen,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,30,30,False,47.0,36.0,3.0,1.0,0.0,9.0,11.0,29.0,43.0,,4.0,,,,90.0,68.0,6.9,21.0,0.223104,1,,7.0,1.0,,6.0,6.0,2.0,,3.0,2.0,,,,3.0,1.0,1.0,0.1526,,,2.0,,,2.0,2.0,1.0,alirezajb,1.0,,,,1.0,,
12448271,away,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,21,21,False,53.0,46.0,4.0,2.0,0.0,19.0,19.0,27.0,34.0,,13.0,,,,90.0,74.0,6.9,13.0,0.0501716,2,,,2.0,,7.0,3.0,2.0,1.0,,,1.0,,2.0,3.0,2.0,,0.0413,0.2937,,2.0,,,,4.0,1.0,,,,,,1.0,,
12448271,away,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,False,58.0,48.0,2.0,,0.0,25.0,28.0,23.0,30.0,6.0,3.0,,,,90.0,80.0,7.3,13.0,0.0459183,1,,,,4.0,5.0,11.0,3.0,,1.0,1.0,1.0,,2.0,6.0,4.0,,0.0138,0.0499,,2.0,,,,2.0,,,,True,,,,,
12448271,away,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,M,10,10,False,16.0,12.0,1.0,1.0,0.0,7.0,8.0,5.0,10.0,2.0,4.0,,,,45.0,32.0,6.3,12.0,0.00420922,1,,2.0,,,6.0,2.0,1.0,,5.0,1.0,,,,1.0,,,0.0202,,,1.0,Ilias Sebaoui,,,2.0,,,,,,,1.0,1.0,
12448271,away,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,14,175,135,M,1133678,EUR,1048550400,F,14,14,False,34.0,30.0,1.0,1.0,0.0,8.0,9.0,23.0,31.0,1.0,6.0,,,,90.0,51.0,6.9,14.0,0.16205,1,,6.0,,,4.0,1.0,,4.0,1.0,1.0,,,,,,,0.0778,,,,Levi Smans,,1.0,1.0,2.0,,,,,1.0,,1.0,
12448271,away,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,9,189,309,M,1888815,EUR,1111795200,F,26,26,False,7.0,4.0,,,0.0,,1.0,4.0,6.0,1.0,,,,,45.0,16.0,6.5,7.0,0.00290313,0,,,2.0,,5.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
12448271,away,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,F,7,7,True,12.0,10.0,,,0.0,2.0,2.0,8.0,14.0,,,,,,45.0,20.0,6.4,8.0,0.0149261,0,,4.0,1.0,,7.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,3.0,Ché,Nunnely,,1.0,1.0,,,,,,,,
12448271,away,SC Heerenveen,Ion Nicolaescu,ion-nicolaescu,I. Nicolaescu,F,98,184,981,M,891210,EUR,905126400,F,18,18,True,8.0,6.0,,,0.0,3.0,5.0,3.0,3.0,,,,,,45.0,13.0,6.5,2.0,0.00787882,2,,,1.0,3.0,2.0,3.0,,,,,,,,,,1.0,0.8399,,,1.0,Ion,Nicolaescu,,,1.0,,,,1.0,2.0,,,
12448271,away,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178,432,M,1015627,EUR,975196800,F,20,20,True,13.0,10.0,,,0.0,6.0,7.0,4.0,9.0,,3.0,,,,20.0,17.0,6.5,6.0,0.0405458,1,,3.0,,,,,,,,,1.0,,,,,,0.1051,0.6369,,,,,,,,,,,1.0,,,,1.0
12448271,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Robin Bouw,robin-bouw,R. Bouw,D,34,182,16,M,2019195,EUR,1145836800,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Robin Bouw,,,,,,,,,,,,
12448271,away,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Mateja Milovanović,mateja-milovanovic,M. Milovanović,D,5,185,406,M,1124029,EUR,1082246400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Mateja Milovanovic,,,,,,,,,,,,
12448271,away,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Danilo Al-Saed,al-saed-danilo,D. Al-Saed,M,18,178,897,M,1103971,EUR,919814400,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448271,away,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,11,186,589,M,1173573,EUR,1049673600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Daniel Karlsbakk,,,,,,,,,,,,
