match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,captain,stat_challengeLost,stat_dispossessed,stat_fouls,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_punches,stat_errorLeadToAShot
14572761,home,FC Midtjylland,Elías Ólafsson,,,elias-olafsson,E. Ólafsson,G,16,201,368,M,879183,EUR,952732800,G,16,16,False,31.0,24.0,15.0,8.0,0.0,17.0,19.0,7.0,12.0,1.0,1.0,13.0,2.0,2.0,4.0,90.0,47.0,7.8,7.0,0.00125402,3.2014303053479,1.0,-1.89,-1.89,0.3743,0,0.333,0.1,-0.02,0.34,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572761,home,FC Midtjylland,Ousmane Diao,,,diao-ousmane,O. Diao,D,4,187,1563,M,1465159,EUR,1086652800,D,4,4,False,38.0,28.0,5.0,2.0,0.0,20.0,21.0,8.0,17.0,9.0,13.0,4.0,,,,90.0,68.0,7.9,11.0,0.00263165,116.52797366885,14.0,24.675,16.59,,0,,-0.21,0.22,0.57,,18.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572761,home,FC Midtjylland,Han-Beom Lee,,,han-beom-lee,H. Lee,D,3,188,933,M,1002448,EUR,1024272000,D,3,3,False,59.0,53.0,7.0,4.0,0.0,40.0,41.0,13.0,18.0,8.0,11.0,1.0,,,,90.0,80.0,7.5,7.0,0.00709451,214.95239856115,28.0,56.595,10.92,,0,,0.11,0.09,0.26,,12.0,,3.0,,,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14572761,home,FC Midtjylland,Mads Bech Sørensen,,,mads-bech-sorensen,M. B. Sørensen,D,22,189,283,M,1006409,EUR,915667200,D,22,22,False,51.0,40.0,8.0,3.0,0.0,27.0,34.0,13.0,17.0,4.0,6.0,3.0,,,,90.0,75.0,7.6,17.0,0.12571,96.819131192988,14.0,53.025,15.54,,0,,0.17,0.05,0.19,,5.0,,2.0,,,1.0,,3.0,1.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572761,home,FC Midtjylland,Darío Osorio,Darío Osorio,,dario-osorio,D. Osorio,M,11,182,7928,M,1106824,EUR,1074902400,M,11,11,False,21.0,17.0,2.0,2.0,0.0,4.0,5.0,13.0,16.0,1.0,6.0,6.0,,,,84.0,42.0,7.7,13.0,0.0668873,217.37859603949,14.0,142.695,39.375,,3,,0.35,0.57,0.18,,,,1.0,1.0,4.0,4.0,,4.0,1.0,,,2.0,,daariioo24,1.0,2.0,1.0,3.0,2.0,0.3419,0.5321,1.0,-0.52,,,,,,,,,,
14572761,home,FC Midtjylland,Valdemar Byskov,Valdemar Byskov,,valdemar-byskov,V. Byskov,M,20,180,403,M,1146404,EUR,1106611200,M,20,20,False,21.0,19.0,3.0,2.0,0.0,11.0,11.0,8.0,10.0,,7.0,8.0,,,,66.0,39.0,7.2,5.0,0.0550433,71.825312691331,11.0,36.54,7.455,,2,,0.27,0.2,0.13,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,,,3.0,,,,,3.0,,,1.0,0.0742,,1.0,-0.13,2.0,1.0,1.0,,,,,,,
14572761,home,FC Midtjylland,Philip Billing,,,philip-billing,P. Billing,M,8,193,1783,M,548660,EUR,834451200,M,8,8,False,25.0,17.0,1.0,1.0,0.0,13.0,16.0,4.0,9.0,3.0,7.0,6.0,,,,90.0,39.0,7.1,9.0,0.00322025,40.462083042794,6.0,-0.42,6.3,,0,,-0.19,-0.19,0.76,,4.0,,4.0,4.0,,,4.0,5.0,3.0,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,
14572761,home,FC Midtjylland,Victor Bak Jensen,,,victor-bak-jensen,V. B. Jensen,D,55,175,174,M,1002057,EUR,1065139200,M,55,55,False,22.0,15.0,3.0,3.0,0.0,9.0,12.0,6.0,10.0,,7.0,6.0,,,,90.0,48.0,7.0,14.0,0.0152479,55.190353413886,10.0,45.36,7.665,,0,,0.0,0.08,0.31,,7.0,,5.0,2.0,1.0,3.0,,8.0,,,2.0,1.0,4.0,,,2.0,,,2.0,,,,,1.0,,,,,,,,,
14572761,home,FC Midtjylland,Gue-sung Cho,,,gue-sung-cho,G. Cho,F,10,188,2291,M,1014281,EUR,885686400,F,10,10,False,16.0,11.0,,,0.0,5.0,7.0,6.0,9.0,3.0,7.0,3.0,,,,90.0,37.0,6.9,14.0,0.0207012,107.22250257833,12.0,66.78,19.32,,4,,0.07,0.2,-0.02,,,,2.0,2.0,2.0,1.0,4.0,10.0,1.0,,,,5.0,,,1.0,,3.0,7.0,1.3648,1.9131,,0.42,,,1.0,,1.0,,,,,
14572761,home,FC Midtjylland,Júnior Brumado,,,junior-brumado,J. Brumado,F,74,190,623,M,888376,EUR,926726400,F,74,74,False,31.0,20.0,1.0,1.0,0.0,9.0,12.0,11.0,19.0,2.0,9.0,8.0,,,,84.0,51.0,6.1,18.0,0.0178528,97.125664859055,10.0,59.535,27.51,,2,,-0.19,0.14,0.15,,1.0,,1.0,1.0,1.0,,3.0,14.0,,,1.0,1.0,4.0,,,10.0,1.0,,1.0,0.2721,,,-0.6,5.0,1.0,1.0,,,1.0,,,,
