match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_bigChanceCreated,stat_totalClearance,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_clearanceOffLine,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork
12441745,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193.0,109,M,856743,EUR,957916800,G,1,1,False,44.0,33.0,22.0,11.0,0.0,26.0,27.0,7.0,17.0,1.0,5.0,1.0,2.0,3.0,90.0,53.0,7.5,11.0,0.0157527,0,0.1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188.0,36,M,984880,EUR,965174400,D,3,3,False,35.0,32.0,3.0,3.0,0.0,15.0,16.0,17.0,23.0,3.0,1.0,1.0,,,90.0,63.0,6.8,11.0,0.0170899,0,,,,4.0,1.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,66.0,61.0,12.0,9.0,0.0,37.0,39.0,24.0,27.0,2.0,1.0,1.0,,,90.0,80.0,7.8,5.0,0.327596,0,,,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,9.0,1.0,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187.0,163,M,918484,EUR,991353600,D,24,24,False,56.0,48.0,2.0,,0.0,37.0,40.0,11.0,16.0,1.0,6.0,1.0,,,90.0,68.0,7.1,8.0,0.00508759,0,,,,,,2.0,2.0,,,,2.0,1.0,,,,,,6.0,,1.0,1.0,,,,,,,,,,,
12441745,home,Heracles Almelo,Mats Rots,mats-rots,M. Rots,D,39,185.0,370,M,1387012,EUR,1142035200,D,39,39,False,25.0,20.0,2.0,2.0,0.0,13.0,14.0,7.0,12.0,8.0,8.0,2.0,,,90.0,56.0,7.3,15.0,0.00906343,1,,,,1.0,,5.0,1.0,,8.0,4.0,1.0,1.0,3.0,2.0,,,,3.0,,,,1.0,0.0297,,,,,,,,,
12441745,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182.0,235,M,981222,EUR,957571200,M,14,14,False,31.0,26.0,6.0,5.0,0.0,16.0,16.0,10.0,15.0,1.0,4.0,,,,77.0,41.0,6.8,8.0,0.104107,0,,,,,,5.0,,2.0,,,3.0,,,,3.0,1.0,,,,,,,,True,,,,,,,,
12441745,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188.0,82,M,1189738,EUR,1024790400,M,32,32,False,39.0,35.0,2.0,1.0,0.0,23.0,25.0,12.0,14.0,7.0,,5.0,,,89.0,56.0,7.8,4.0,0.0119033,0,,,,,1.0,5.0,1.0,,,,2.0,3.0,,1.0,3.0,1.0,,2.0,,1.0,,,,,1.0,,,,,,,
12441745,home,Heracles Almelo,Suf Podgoreanu,suf-podgoreanu,S. Podgoreanu,M,17,193.0,150,M,1010062,EUR,1011484800,M,29,29,False,20.0,19.0,,,1.0,6.0,7.0,13.0,16.0,8.0,1.0,5.0,,,90.0,40.0,7.4,9.0,0.26592,0,,,,3.0,,6.0,2.0,,2.0,,1.0,3.0,3.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,17,17,False,20.0,15.0,1.0,1.0,0.0,6.0,9.0,9.0,21.0,3.0,2.0,2.0,,,83.0,52.0,6.7,20.0,0.0104359,1,,,,10.0,,2.0,,,2.0,,,1.0,1.0,1.0,,,,2.0,,,,,0.0097,,,1.0,,,,,,
12441745,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,False,20.0,18.0,3.0,3.0,0.0,9.0,9.0,10.0,18.0,4.0,7.0,,,,83.0,42.0,7.4,13.0,0.0215391,2,,,,7.0,,2.0,,1.0,3.0,2.0,,,2.0,2.0,,,1.0,,1.0,,1.0,,0.6425,,,,1.0,1.0,2.0,0.4226,,
12441745,home,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180.0,683,M,914392,EUR,889228800,F,9,9,False,12.0,10.0,1.0,1.0,0.0,2.0,3.0,8.0,9.0,5.0,2.0,1.0,,,77.0,22.0,7.3,3.0,0.0716717,3,,,,,,2.0,,,2.0,1.0,,1.0,,,1.0,3.0,,,1.0,,,1.0,0.3428,,,1.0,,1.0,1.0,0.25,1.0,
12441745,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182.0,81,M,930295,EUR,982022400,M,13,13,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,13.0,7.0,6.5,,0.00044667,0,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190.0,730,M,998999,EUR,938476800,F,19,19,True,8.0,4.0,,,0.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,,,13.0,10.0,6.7,4.0,0.00253237,0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170.0,76,M,825278,EUR,838080000,M,5,5,True,3.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,16.0,11.0,6.2,6.0,0.0020656,0,,,,1.0,,3.0,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Juho Talvitie,juho-talvitie,J. Talvitie,M,32,183.0,251,M,1149147,EUR,1111708800,F,23,23,True,2.0,1.0,,,0.0,,,1.0,2.0,2.0,,1.0,,,16.0,5.0,6.6,2.0,0.00172359,0,,Juho Talvitie,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175.0,86,M,876257,EUR,961718400,M,26,26,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,1.0,,,10.0,5.0,6.7,2.0,4.83e-06,0,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12441745,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197.0,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
