match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_bigChanceMissed,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,captain,stat_accurateCross,stat_totalOffside
12514224,home,Sporting CP,Conrad Harder,,,harder-conrad,C. Harder,F,11,186,4727,M,1494826,EUR,1112832000,F,19,19,False,20.0,13.0,,,1.0,2.0,3.0,11.0,17.0,,2.0,,,,,90.0,37.0,8.3,11.0,0.167542,5,,1.0,6.0,5.0,2.0,1.0,2.0,1.0,,,3.0,2.0,3.0,0.3497,0.7581,3.0,,2.0,1.0,,,,,,1.0,2.0,1.0,,,1.0
12514224,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,True,48.0,47.0,3.0,3.0,0.0,8.0,9.0,39.0,40.0,,7.0,,,,,65.0,65.0,7.0,5.0,0.031146,3,,1.0,2.0,4.0,,1.0,,,3.0,1.0,1.0,1.0,,0.0949,,2.0,,,,,,,1.0,,,3.0,,,,
12514224,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,10.0,9.0,,,1.0,2.0,2.0,8.0,10.0,,,,,,,13.0,15.0,7.1,3.0,0.351921,0,,,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,2.0,,1.0,,,,1.0,
12514224,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,D,6,6,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,1.0,2.0,,,0.00203987,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,home,Sporting CP,Afonso Moreira,,,afonso-moreira,A. Moreira,F,17,175,2494,M,1215906,EUR,1111190400,F,90,90,True,,,,,0.0,,,,,,,,,,,1.0,2.0,,,,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514224,home,Sporting CP,Franco Israel,,,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,home,Sporting CP,Jeremiah St. Juste,,,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,home,Sporting CP,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171,673,M,97000,EUR,737510400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,home,Sporting CP,Rafael Nel,Rafael,Nel,rafael-nel,R. Nel,F,90,182,596,M,1464415,EUR,1112486400,F,86,86,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,away,SC Farense,Ricardo Velho,,,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,28.0,20.0,10.0,2.0,0.0,20.0,23.0,,5.0,1.0,6.0,1.0,4.0,,,90.0,37.0,6.7,8.0,3.496e-05,0,-0.5254,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,True,,
12514224,away,SC Farense,Pastor,,,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,7.0,5.0,,,0.0,3.0,4.0,2.0,3.0,1.0,1.0,,,,,45.0,16.0,6.3,6.0,0.00098848,0,,,,2.0,,,,,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,
12514224,away,SC Farense,Marco Moreno,,,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,25.0,18.0,4.0,1.0,0.0,16.0,17.0,2.0,8.0,7.0,3.0,,,,,90.0,50.0,7.1,8.0,0.00110598,0,,2.0,3.0,8.0,1.0,1.0,,,2.0,2.0,,2.0,,,,,,3.0,,2.0,,3.0,,,,,1.0,,,
12514224,away,SC Farense,Claudio Falcão,,,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,26.0,22.0,9.0,8.0,0.0,13.0,15.0,9.0,11.0,8.0,3.0,,,,,90.0,38.0,6.7,4.0,0.00778138,0,,1.0,4.0,2.0,,,,,2.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,
12514224,away,SC Farense,Lucas Áfrico,,,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,37.0,29.0,6.0,2.0,0.0,19.0,23.0,10.0,14.0,9.0,4.0,,,,,90.0,59.0,7.5,9.0,0.00393955,1,,,1.0,6.0,1.0,,1.0,1.0,2.0,,,2.0,,0.6406,0.8233,,,2.0,,1.0,,2.0,,,,,,,,1.0
12514224,away,SC Farense,Paulo Victor,Paulo Victor,,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,False,18.0,14.0,1.0,,0.0,8.0,8.0,6.0,10.0,3.0,3.0,,,,,90.0,38.0,6.2,10.0,0.0276931,0,,,7.0,6.0,5.0,,,,5.0,2.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
12514224,away,SC Farense,Elves Baldé,,,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,M,7,7,False,12.0,10.0,1.0,,1.0,3.0,3.0,9.0,13.0,3.0,3.0,,,,,89.0,34.0,7.0,12.0,0.346619,0,,,4.0,6.0,,5.0,,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,4.0,1.0,1.0,,2.0,,2.0,1.0
12514224,away,SC Farense,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,False,22.0,20.0,,,0.0,13.0,15.0,7.0,7.0,1.0,6.0,,,,,90.0,38.0,6.5,6.0,0.0021715,1,,1.0,6.0,5.0,,3.0,,,3.0,2.0,,1.0,1.0,0.029,,,,,1.0,2.0,,,,2.0,,,1.0,,,
12514224,away,SC Farense,Miguel Menino,,,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,11.0,8.0,,,0.0,5.0,7.0,3.0,5.0,1.0,3.0,,,,,76.0,24.0,6.7,6.0,0.00085325,2,,1.0,3.0,2.0,,3.0,,,,,,1.0,,0.1972,,,,,1.0,3.0,,,1.0,,,1.0,1.0,,,
12514224,away,SC Farense,Derick Poloni,,,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,31,31,False,4.0,2.0,,,0.0,,1.0,2.0,5.0,,1.0,,,,,53.0,13.0,6.3,9.0,0.00086866,0,,,2.0,1.0,1.0,,,,1.0,,4.0,,1.0,,,,,,,,,,2.0,,,,,,,
12514224,away,SC Farense,Tomané,,,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,17.0,11.0,,,0.0,5.0,8.0,6.0,10.0,1.0,2.0,,,,,76.0,28.0,6.8,10.0,0.00679955,1,,3.0,6.0,8.0,,2.0,,,1.0,1.0,,3.0,,0.0859,,1.0,,5.0,,,,,1.0,1.0,,1.0,,,,
12514224,away,SC Farense,Rivaldo,,,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,True,10.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,5.0,4.0,2.0,,,,,45.0,26.0,6.3,8.0,0.00058351,0,,1.0,5.0,1.0,,3.0,,,,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,
12514224,away,SC Farense,Rui Costa,,,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,,2.0,,,,,37.0,15.0,6.5,7.0,0.00113744,1,,,2.0,2.0,,3.0,1.0,,1.0,,1.0,,,0.0181,0.2174,,,,,,,,,,,,1.0,,,
12514224,away,SC Farense,Álex Bermejo Escribano,Álex,Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,9.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,3.0,,,,,,,14.0,13.0,6.6,1.0,0.00135785,0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12514224,away,SC Farense,Darío Poveda,,,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,14.0,6.0,6.4,2.0,0.00094347,0,,,2.0,2.0,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,
12514224,away,SC Farense,Rafinha,Rafael,Teixeira,rafael-teixeira,Rafinha,M,88,184,28,M,1862608,EUR,1137542400,M,88,88,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,away,SC Farense,Kaique,Kaique,,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,away,SC Farense,Artur Jorge,,,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,away,SC Farense,Tomás Ribeiro,,,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514224,away,SC Farense,Andre Seruca,André Seruca,,andre-seruca,A. Seruca,M,50,191,30,M,1131129,EUR,972777600,M,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
