match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_totalOffside
12624384,home,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,180.0,439,M,1474690,EUR,1060041600,F,94,94,False,14.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,10.0,1.0,2.0,,1.0,,,,,,90.0,25.0,6.7,9.0,2,,,75,,,6.0,10.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,
12624384,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,172.0,51,M,818705,EUR,736128000,D,13,13,True,7.0,6.0,1.0,,0.0,4.0,5.0,2.0,2.0,,,1.0,1.0,,,,,,36.0,10.0,6.3,1.0,0,,,13,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,
12624384,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,179.0,18,M,1065328,EUR,794966400,D,4,4,True,11.0,9.0,1.0,,0.0,,,9.0,11.0,,3.0,1.0,2.0,,,,,,21.0,15.0,6.9,2.0,0,Noor Al-Rashidi,,4,,,,,1.0,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,
12624384,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,170.0,9,M,1520999,EUR,966384000,F,18,18,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,1.0,1.0,,,,,,,21.0,10.0,6.6,1.0,0,Ahmed Harisi,,18,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,
12624384,home,Damac FC,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,184.0,21,M,1048753,EUR,1019088000,D,87,87,True,,,,,0.0,,,,,,,1.0,,,,,,,1.0,1.0,,,0,Mohammed Alkhaibari,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,home,Damac FC,Abdullah Almogren,abdullah-almogren,A. Almogren,F,173.0,18,M,948593,EUR,848966400,F,17,17,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,2.0,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,home,Damac FC,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,194.0,341,M,818493,EUR,862531200,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,home,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,Jawad Alhassan,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,home,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,170.0,26,M,871619,EUR,810345600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,191.0,13,M,818123,EUR,836611200,G,55,55,False,13.0,9.0,5.0,1.0,0.0,9.0,12.0,,1.0,,,,7.0,2.0,4.0,,,,90.0,22.0,7.4,4.0,0,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Ahmed Al-Julaydan,al-julaydan-ahmed,A. Al-Jelidan,D,170.0,199,M,1475443,EUR,1078704000,D,42,42,False,27.0,23.0,5.0,1.0,0.0,13.0,13.0,10.0,19.0,,4.0,4.0,3.0,,,,,,82.0,55.0,7.0,14.0,0,,,32,5.0,,2.0,6.0,1.0,,,,4.0,3.0,2.0,1.0,,,,,,2.0,,,,,,,,
12624384,away,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,193.0,146,M,814673,EUR,859939200,D,44,44,False,50.0,45.0,6.0,3.0,0.0,32.0,33.0,13.0,17.0,4.0,4.0,5.0,3.0,,,,,,90.0,58.0,7.1,6.0,0,,,44,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,185.0,1277,M,847714,EUR,695606400,D,17,17,False,73.0,61.0,17.0,8.0,0.0,31.0,34.0,30.0,39.0,3.0,4.0,7.0,6.0,,,,,,90.0,82.0,7.3,12.0,0,,,17,,,1.0,1.0,,,,,1.0,1.0,,,,True,,,,,,,,,,,,
12624384,away,Al-Fateh,Hussain Al Zarie,hussain-al-zarie,H. A. Zarie,D,178.0,17,,1917051,EUR,1102896000,D,82,82,False,21.0,20.0,1.0,1.0,0.0,13.0,14.0,7.0,8.0,1.0,2.0,1.0,1.0,,,,,,81.0,32.0,6.6,5.0,1,Hussain Al Zarie,,82,1.0,,2.0,3.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,
12624384,away,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,183.0,567,M,862194,EUR,931651200,M,33,33,False,53.0,48.0,6.0,3.0,0.0,24.0,25.0,24.0,28.0,3.0,10.0,1.0,6.0,,,,,,90.0,68.0,7.4,9.0,0,,,33,,,,7.0,2.0,,,,5.0,3.0,2.0,3.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,
12624384,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,180.0,1218,M,845609,EUR,713318400,M,28,28,False,34.0,29.0,1.0,1.0,0.0,15.0,15.0,14.0,20.0,1.0,7.0,4.0,4.0,,,,,,90.0,52.0,7.2,8.0,3,,,28,1.0,,,2.0,,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,,,1.0,,,,,
12624384,away,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,185.0,1192,M,880790,EUR,646444800,M,11,11,False,22.0,17.0,1.0,1.0,0.0,2.0,2.0,17.0,24.0,,4.0,,4.0,,,,,,90.0,42.0,8.2,14.0,3,,,11,4.0,2.0,1.0,7.0,3.0,,,1.0,,,3.0,2.0,3.0,,1.0,,2.0,1.0,2.0,2.0,2.0,,,2.0,1.0,
12624384,away,Al-Fateh,Matías Vargas,matias-vargas,M. Vargas,M,168.0,1157,M,796723,EUR,863049600,M,9,9,False,17.0,13.0,1.0,,0.0,5.0,5.0,8.0,16.0,,3.0,,1.0,,,,,,89.0,33.0,6.0,11.0,5,,,10,4.0,,1.0,6.0,2.0,1.0,,,1.0,1.0,3.0,2.0,,,2.0,,,3.0,,2.0,2.0,3.0,,,,1.0
12624384,away,Al-Fateh,Amine Sbai,sbai-amine,A. Sbai,F,175.0,387,M,1392829,EUR,973382400,M,7,7,False,18.0,12.0,2.0,1.0,1.0,3.0,4.0,9.0,16.0,,3.0,,8.0,,,,,,89.0,31.0,7.4,15.0,0,,,7,2.0,,1.0,4.0,1.0,,,,1.0,1.0,3.0,1.0,2.0,,,,2.0,,2.0,,,,,1.0,,
12624384,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,190.0,371,M,975869,EUR,669513600,F,21,21,False,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,1.0,3.0,,1.0,,,,,,82.0,14.0,6.9,2.0,1,,,,,,1.0,2.0,,,,,,,,,3.0,,,,2.0,,1.0,,1.0,1.0,,1.0,,
12624384,away,Al-Fateh,Hussain Qasim,hussain-qasim,H. Qasim,D,179.0,18,M,948595,EUR,874800000,D,13,13,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,1.0,,,,,,,9.0,4.0,6.6,,0,,,12,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,175.0,13,M,803055,EUR,746755200,D,24,24,True,4.0,3.0,1.0,1.0,0.0,,1.0,3.0,3.0,1.0,1.0,,,,,,,,8.0,4.0,6.6,1.0,0,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,172.0,25,M,1521953,EUR,969667200,D,15,15,True,4.0,4.0,,,0.0,,,5.0,5.0,,,,,,,,,,8.0,9.0,6.6,1.0,0,Saeed Baattia,,15,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,,6,M,1170500,EUR,1073088000,F,29,29,True,2.0,2.0,1.0,1.0,0.0,,,2.0,2.0,,,,1.0,,,,,,1.0,3.0,,1.0,0,Ali Al Masoud,,29,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,0,Saad Al-Shurafa,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Muhannad Al-Yahya,muhannad-al-yahya,M. Al-Yahya,G,,11,M,1473399,EUR,1095552000,G,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,Muhannad Al-Yahya,,48,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,177.0,22,M,1798265,EUR,984009600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,Naif Masoud,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,171.0,10,M,818616,EUR,631843200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,
12624384,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,Othman Alothma,,88,,,,,,,,,,,,,,,,,,,,,,,,,,
