match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12448364,away,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,,32.0,26.0,3.0,,0.0,16.0,18.0,10.0,14.0,10.0,1.0,,,,,90.0,46.0,6.9,6.0,0.00364977,0,,,,,,,2.0,2.0,4.0,,,,1.0,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,
12448364,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,,41.0,34.0,2.0,2.0,0.0,27.0,31.0,7.0,10.0,9.0,6.0,,,,,90.0,53.0,6.9,8.0,0.0366467,0,,Rodrigo,Guth,,,5.0,4.0,7.0,6.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,
12448364,away,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,False,,25.0,19.0,2.0,,0.0,8.0,10.0,11.0,19.0,3.0,4.0,,,,,90.0,71.0,7.0,19.0,0.0167508,1,,,,4.0,,4.0,1.0,8.0,7.0,1.0,,,2.0,,4.0,2.0,2.0,2.0,,,,1.0,,,0.0156,0.0297,,1.0,2.0,,,,,,
12448364,away,Fortuna Sittard,Samuel Bastien,samuel-bastien,S. Bastien,M,22,174,271,M,352964,EUR,843696000,M,22,22,False,,20.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,13.0,,5.0,,,,,90.0,29.0,6.4,7.0,0.0251719,1,,,,,,3.0,,9.0,2.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,0.0393,,,1.0,3.0,1.0,,,,,
12448364,away,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,,40.0,30.0,6.0,3.0,0.0,13.0,15.0,17.0,25.0,2.0,4.0,,,,,84.0,52.0,7.1,12.0,0.0528683,1,,Ryan,Fosso,,,,,1.0,2.0,1.0,1.0,,3.0,,,,1.0,1.0,,3.0,1.0,,,,0.0551,,,,1.0,,,,,,
12448364,away,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,M,32,32,False,,42.0,33.0,6.0,2.0,0.0,20.0,24.0,13.0,18.0,6.0,11.0,,,,,90.0,64.0,7.0,11.0,0.0386084,1,,,,,,4.0,,7.0,6.0,1.0,1.0,,1.0,,4.0,2.0,1.0,1.0,,,,1.0,,1.0,0.04,0.0323,,2.0,1.0,,,,,,1.0
12448364,away,Fortuna Sittard,Alen Halilović,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,F,10,10,False,,28.0,25.0,5.0,3.0,0.0,11.0,11.0,17.0,23.0,,3.0,,,,,89.0,45.0,7.1,10.0,0.153453,2,,,,6.0,3.0,,1.0,2.0,3.0,2.0,,,,,,,2.0,2.0,,3.0,,1.0,,,0.0747,0.2967,,,,1.0,,,,,
12448364,away,Fortuna Sittard,Makan Aïko,makan-aiko,M. Aïko,F,90,180,103,M,1136902,EUR,978825600,F,11,11,False,,4.0,,,,0.0,,1.0,,4.0,,1.0,,,,,70.0,16.0,6.3,13.0,,1,,,,1.0,,1.0,1.0,6.0,2.0,,,,,,,,4.0,1.0,1.0,,,,,,0.0192,,,1.0,3.0,1.0,,,,,
12448364,away,Fortuna Sittard,Ezequiel Bullaude,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,F,33,33,False,,24.0,19.0,,,0.0,6.0,7.0,13.0,17.0,2.0,4.0,,,,,90.0,43.0,7.5,10.0,0.0305412,5,,,,,,1.0,1.0,8.0,5.0,,,,,,1.0,,3.0,3.0,2.0,,1.0,2.0,1.0,,0.699,0.5716,1.0,3.0,2.0,2.0,,1.0,,,
12448364,away,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,,7.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,6.0,,,,,,,20.0,15.0,6.6,4.0,0.05304,0,,,,1.0,,,,3.0,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,,,,,
12448364,away,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174,184,M,880751,EUR,960681600,F,28,28,True,,3.0,1.0,,,0.0,,1.0,1.0,2.0,,1.0,,,,,14.0,5.0,6.4,4.0,0.00382867,0,,Josip,Mitrović,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
12448364,away,Fortuna Sittard,Darijo Grujčić,darijo-grujcic,D. Grujčić,D,29,188,108,M,870118,EUR,927072000,D,5,5,True,,1.0,,1.0,,0.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,0,,Darijo,Grujčić,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448364,away,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448364,away,Fortuna Sittard,Ramazan Bayram,ramazan-bayram,R. Bayram,G,71,190,36,M,1855744,EUR,1097539200,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,Ramazan,Bayram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448364,away,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448364,away,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178,40,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448364,away,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,Luka Tunjic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448364,away,Fortuna Sittard,Ante Erceg,ante-erceg,A. Erceg,F,50,179,277,M,65528,EUR,629424000,F,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
