match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceMissed,stat_totalOffside,stat_dispossessed,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_totalCross,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist
10411614,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,33.0,27.0,13.0,7.0,23.0,27.0,4.0,6.0,1.0,5.0,2.0,3.0,1.0,90.0,41.0,7.8,6.0,0.0,0.0,0.00162156,0,0.3752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411614,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,65.0,59.0,3.0,2.0,31.0,32.0,28.0,33.0,5.0,2.0,,,,90.0,86.0,8.2,9.0,1.0403,0.9289,0.014755,3,,True,1.0,3.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
10411614,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,False,45.0,40.0,3.0,1.0,28.0,30.0,12.0,15.0,3.0,2.0,,,,90.0,57.0,7.4,5.0,0.2332,0.4466,0.00340078,1,,,,5.0,1.0,8.0,,,,1.0,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,
10411614,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,False,79.0,65.0,12.0,5.0,35.0,40.0,30.0,39.0,2.0,9.0,,,,90.0,91.0,7.0,16.0,0.0,0.0,0.0205508,0,,,,5.0,4.0,8.0,2.0,,,,,1.0,,,,,1.0,,,1.0,3.0,,,,,,,,,
10411614,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,8,8,False,39.0,34.0,3.0,2.0,15.0,16.0,19.0,23.0,,4.0,,,,90.0,56.0,7.2,7.0,0.0,0.0,0.0390681,0,,,1.0,1.0,2.0,6.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,,,,
10411614,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,32.0,28.0,1.0,,9.0,10.0,19.0,24.0,,10.0,,,,90.0,55.0,7.4,8.0,0.0818,0.0,0.167885,1,,,2.0,,4.0,9.0,,2.0,1.0,,,,1.0,5.0,2.0,1.0,1.0,,,1.0,2.0,,,2.0,2.0,3.0,,,,
10411614,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,34.0,27.0,3.0,1.0,14.0,17.0,13.0,18.0,1.0,4.0,,,,62.0,41.0,6.6,10.0,0.0,0.0,0.0714787,0,,,,1.0,6.0,3.0,1.0,1.0,,,,,,1.0,1.0,1.0,4.0,,,,1.0,,,,1.0,2.0,,,,
10411614,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,21.0,15.0,2.0,,3.0,6.0,12.0,17.0,1.0,1.0,,,,62.0,40.0,6.6,14.0,0.0,0.0,0.0383703,0,,,,,7.0,5.0,1.0,3.0,,,,1.0,,4.0,1.0,3.0,3.0,,,1.0,,,,1.0,2.0,,,,,
10411614,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,17,17,False,22.0,18.0,2.0,1.0,10.0,11.0,9.0,19.0,1.0,4.0,,,,80.0,41.0,7.0,12.0,0.1726,0.037,0.055283,1,,,1.0,,3.0,2.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,8.0,1.0,1.0,,,
10411614,home,Juventus,Ángel Di María,angel-di-maria,Á. Di María,F,11,180,84815,M,ÁDiMaría,30027,EUR,571795200,F,22,22,False,26.0,24.0,,,7.0,7.0,19.0,22.0,,2.0,,,,66.0,40.0,7.8,8.0,0.1788,0.0,0.959723,3,,,,,3.0,1.0,,2.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,3.0,5.0,2.0,2.0,2.0,
