match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_goals,stat_bigChanceMissed,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork
14015658,home,SV Sandhausen,Jahn Herrmann,herrmann-jahn,J. Herrmann,M,10,181.0,17,M,901886,EUR,978825600,F,10,10,False,10.0,7.0,,,0.0,3.0,3.0,4.0,7.0,,2.0,,,1.0,,,,86.0,18.0,7.6,5.0,,1,-0.3,0.26,0.18,,,,1.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,0.51,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,
14015658,home,SV Sandhausen,Teoman Akmestanli,teoman-akmestanli,T. Akmestanli,D,23,188.0,14,M,1130192,EUR,1012348800,D,23,23,True,11.0,8.0,3.0,1.0,0.0,6.0,7.0,2.0,4.0,,3.0,2.0,3.0,2.0,,,,47.0,22.0,6.6,4.0,,0,0.05,0.02,-0.13,,,,,,3.0,,,,1.0,2.0,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,
14015658,home,SV Sandhausen,Maximillian Wagner,maximillian-wagner,M. Wagner,F,9,182.0,78,M,1424789,EUR,1076025600,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,2.0,,2.0,,,,,27.0,12.0,7.0,3.0,,0,-0.01,-0.01,0.24,,,,,,4.0,,,,,4.0,2.0,,,,,,,2.0,,,,,,,,,,,,
14015658,home,SV Sandhausen,Phil Halbauer,phil-halbauer,P. Halbauer,F,20,187.0,10,M,922495,EUR,903312000,M,20,20,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,,,,,,,,,26.0,8.0,6.3,3.0,,0,-0.05,-0.07,-0.12,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,home,SV Sandhausen,Julian Burkle,julian-burkle,J. Bürkle,F,14,187.0,3,M,2220962,EUR,1211587200,F,14,14,True,,,,,0.0,,,,,,,,,,,,,11.0,,6.3,,,0,,,,,Julian Bürkle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,home,SV Sandhausen,Melvin Ramusović,melvin-ramusovic,M. Ramusović,M,5,184.0,10,M,1046802,EUR,992908800,M,5,5,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,10.0,6.0,6.2,1.0,,0,,,,,Melvin Ramusovic,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14015658,home,SV Sandhausen,David Zimmer,david-zimmer,D. Zimmer,G,12,198.0,0,M,2220961,EUR,1166140800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,David Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,home,SV Sandhausen,Pablo Martinez,pablo-martinez,P. Martinez,D,21,,0,M,2220964,EUR,1108944000,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Pablo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,home,SV Sandhausen,Benedikt Wimmer,wimmer-benedikt,B. Wimmer,D,4,197.0,70,M,1402987,EUR,1108166400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Benedikt Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,home,SV Sandhausen,Fynn Lienert,fynn-lienert,F. Lienert,D,38,180.0,0,M,2160264,EUR,1187740800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Fynn Lienert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,away,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192.0,1428,M,934385,EUR,1014681600,G,26,26,False,30.0,29.0,5.0,4.0,0.0,24.0,24.0,5.0,6.0,,,,1.0,7.0,1.0,1.0,,90.0,37.0,6.2,1.0,0.0014,0,0.2,0.02,-0.42,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14015658,away,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176.0,1448,M,856553,EUR,891993600,D,17,17,False,68.0,61.0,3.0,2.0,0.0,18.0,20.0,43.0,48.0,1.0,3.0,1.0,2.0,1.0,,,,90.0,84.0,6.1,8.0,,2,0.22,0.08,-0.46,,,,1.0,,1.0,,1.0,,,1.0,1.0,2.0,-0.2,,,1.0,1.0,,,,1.0,,,,,,,1.0,,
14015658,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186.0,3118,M,136924,EUR,720748800,D,4,4,False,92.0,85.0,5.0,2.0,1.0,48.0,50.0,37.0,42.0,,1.0,,2.0,8.0,,,,90.0,102.0,8.1,9.0,,3,0.3,0.22,-0.3,,,,,2.0,3.0,1.0,1.0,1.0,,,,2.0,0.47,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,
14015658,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184.0,2738,M,976421,EUR,1040083200,D,23,23,False,92.0,85.0,5.0,3.0,1.0,47.0,49.0,38.0,43.0,,,,,6.0,,,,89.0,97.0,7.8,7.0,,0,0.61,0.33,-0.29,,,,1.0,2.0,5.0,1.0,,,,2.0,2.0,3.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,
14015658,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180.0,2194,M,856076,EUR,893203200,D,22,22,False,56.0,48.0,2.0,1.0,0.0,17.0,18.0,31.0,38.0,,1.0,1.0,3.0,6.0,,,,90.0,93.0,6.8,19.0,,1,0.58,0.08,-0.34,,,,13.0,2.0,4.0,2.0,,,,1.0,1.0,6.0,-0.04,1.0,1.0,,4.0,,,,,,,True,,,,1.0,,
14015658,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174.0,1068,M,791079,EUR,875404800,M,24,24,False,23.0,18.0,1.0,1.0,0.0,2.0,4.0,16.0,19.0,,3.0,,,1.0,,,,62.0,30.0,6.3,7.0,,2,0.01,-0.09,-0.12,,,,,,2.0,,1.0,,,,,2.0,-0.28,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,
14015658,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179.0,1522,M,976575,EUR,988934400,M,13,13,False,35.0,35.0,1.0,1.0,0.0,10.0,10.0,25.0,25.0,,,,1.0,4.0,,,,90.0,42.0,6.6,2.0,,0,0.31,-0.22,-0.09,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,
14015658,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179.0,50727,M,997183,EUR,1050883200,M,10,10,False,50.0,44.0,1.0,1.0,1.0,12.0,12.0,32.0,38.0,1.0,9.0,,1.0,7.0,,,,90.0,86.0,8.5,22.0,,7,0.58,0.93,0.17,,,,7.0,,6.0,2.0,3.0,3.0,,1.0,,4.0,0.24,2.0,2.0,2.0,1.0,1.0,9.0,3.0,2.0,1.0,1.0,,,,,1.0,XaviSimons,
14015658,away,RB Leipzig,Yan Diomande,yan-diomande,Y. Diomande,F,49,180.0,20997,M,2087085,EUR,1163462400,F,49,49,False,45.0,38.0,,,0.0,7.0,7.0,31.0,38.0,,5.0,,,4.0,,,,85.0,67.0,7.9,16.0,,3,-0.46,0.76,0.15,,Yan Diomande,,2.0,,6.0,,2.0,1.0,,2.0,1.0,,0.5,,2.0,,1.0,2.0,5.0,2.0,3.0,1.0,,,,,,,,1.0
14015658,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177.0,15647,M,835480,EUR,950659200,F,11,11,False,24.0,20.0,1.0,1.0,0.0,7.0,7.0,13.0,17.0,1.0,4.0,,,,,,,86.0,39.0,5.8,10.0,,5,-0.53,0.09,-0.01,,,,,1.0,2.0,,3.0,,,,,,-0.62,,1.0,1.0,,1.0,1.0,,3.0,,,,1.0,,,2.0,l_openda,
14015658,away,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180.0,11513,M,1121923,EUR,1113696000,F,7,7,False,17.0,15.0,,,0.0,6.0,6.0,9.0,11.0,,3.0,,,2.0,,,,62.0,25.0,6.5,8.0,,1,0.19,0.25,-0.04,,,,1.0,,,,,,,,,3.0,-0.16,,,1.0,,,3.0,,1.0,,,,1.0,,,1.0,nusaantonio,
14015658,away,RB Leipzig,Ezechiel Banzuzi,ezechiel-banzuzi,E. Banzuzi,M,6,191.0,1095,M,1155383,EUR,1108512000,M,6,6,True,11.0,8.0,,,0.0,2.0,2.0,6.0,9.0,,,,,2.0,,,,28.0,18.0,7.7,3.0,,3,-0.03,0.16,0.14,,Ezechiel Banzuzi,,,2.0,4.0,,1.0,1.0,,,,1.0,0.48,2.0,2.0,,,,,,,1.0,,,,,,1.0,,
14015658,away,RB Leipzig,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179.0,6810,M,1088896,EUR,1050796800,F,9,9,True,12.0,11.0,,,0.0,1.0,1.0,10.0,11.0,,2.0,,,1.0,,,,28.0,18.0,6.8,3.0,,1,0.06,0.26,0.13,,Johan Bakayoko,,1.0,,2.0,,1.0,,,,,1.0,-0.12,,,1.0,,,3.0,2.0,,,1.0,,,,,,johanbakayoko,
14015658,away,RB Leipzig,Assan Ouédraogo,assan-ouedraogo,A. Ouédraogo,M,20,192.0,7674,M,1418623,EUR,1147132800,M,20,20,True,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,12.0,5.0,6.9,1.0,,1,-0.09,0.27,0.13,,Assan Ouédraogo,,,,,,,1.0,,,,1.0,-0.53,,,,,,1.0,,,,1.0,,,,,,,
14015658,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180.0,2741,M,825956,EUR,933465600,M,14,14,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,11.0,3.0,6.3,1.0,,0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14015658,away,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196.0,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,0.0,,,,,,,,1.0,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190.0,2356,M,37096,EUR,641952000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,away,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184.0,2308,M,1152923,EUR,1134691200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Kosta Nedeljkovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,away,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185.0,2491,M,856739,EUR,963878400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14015658,away,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4721,M,1149127,EUR,1107734400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,Arthur Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,arthurvermeeren,
