match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_wasFouled,stat_dispossessed,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_lastManTackle
14065152,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,True,38.0,28.0,16.0,6.0,0.0,24.0,24.0,4.0,14.0,11.0,5.0,5.0,90.0,47.0,7.8,10.0,0.00080193,0.4248,0,0.3804,0.1,-0.03,0.28,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065152,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,False,,43.0,39.0,5.0,3.0,0.0,21.0,21.0,18.0,22.0,3.0,,,90.0,54.0,7.0,5.0,0.0220546,,0,,0.22,0.05,0.14,,Noahkai,Banks,2.0,1.0,6.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065152,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,,59.0,54.0,6.0,3.0,0.0,24.0,26.0,30.0,33.0,2.0,,,90.0,71.0,7.7,6.0,0.0138858,,1,,0.26,0.05,0.35,,,,1.0,1.0,1.0,1.0,,,,4.0,,,,1.0,1.0,1.0,2.0,1.0,0.0284,-0.15,,,,,,,,,,,,,,,,,,
14065152,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,False,,71.0,65.0,9.0,5.0,0.0,30.0,30.0,35.0,41.0,2.0,,,81.0,85.0,7.1,8.0,0.0231264,,0,,0.29,0.14,0.39,,,,1.0,1.0,5.0,4.0,1.0,1.0,,5.0,3.0,2.0,2.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
14065152,home,FC Augsburg,Anton Kade,anton-kade,A. Kade,M,30,179,294,M,1129365,EUR,1074297600,M,30,30,False,,27.0,24.0,2.0,1.0,0.0,5.0,5.0,19.0,22.0,6.0,,,90.0,43.0,7.9,9.0,0.129772,,2,,0.15,0.16,-0.03,,Anton,Kade,1.0,,3.0,3.0,1.0,2.0,1.0,,2.0,2.0,,,,,1.0,2.0,0.6703,0.52,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.8343,,,,,,,,,,
14065152,home,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,M,19,19,False,,39.0,30.0,,,0.0,15.0,18.0,15.0,21.0,3.0,,,90.0,59.0,7.2,12.0,0.046522,,2,,0.08,0.27,0.27,,,,1.0,2.0,1.0,5.0,,1.0,1.0,3.0,,,,2.0,,2.0,1.0,1.0,0.0833,-0.12,,2.0,1.0,,,,,,2.0,,,,,,,,,
14065152,home,FC Augsburg,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,579,M,927340,EUR,994377600,M,4,4,False,,31.0,26.0,4.0,1.0,0.0,5.0,7.0,21.0,24.0,3.0,,,73.0,43.0,6.9,8.0,0.0255966,,1,,0.05,0.27,0.19,,,,1.0,,2.0,3.0,,,,1.0,3.0,2.0,,,,,,1.0,0.0974,-0.13,,1.0,,,1.0,,,0.4042,,1.0,,,,,,,,
14065152,home,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,,30.0,25.0,5.0,4.0,1.0,7.0,7.0,18.0,23.0,7.0,,,90.0,55.0,8.2,9.0,0.740487,,1,,0.63,0.08,0.34,,,,,,1.0,4.0,,2.0,2.0,3.0,,,1.0,,,,2.0,2.0,0.0465,0.0,3.0,2.0,1.0,,1.0,,,0.4312,2.0,,2.0,1.0,,,,,,
14065152,home,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,F,32,32,False,,22.0,18.0,1.0,,0.0,5.0,6.0,13.0,16.0,4.0,,,83.0,46.0,6.6,15.0,0.174737,,1,,0.32,0.06,-0.03,,,,1.0,,7.0,2.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,,1.0,2.0,0.0258,-0.12,1.0,6.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,
14065152,home,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,F,36,36,False,,17.0,13.0,,,0.0,2.0,2.0,11.0,15.0,,,,64.0,32.0,6.2,13.0,0.027174,,2,,-0.19,0.16,-0.01,,,,,,2.0,2.0,,2.0,1.0,,,,,1.0,,,,2.0,0.6159,-0.65,,2.0,,1.0,1.0,,,0.3642,1.0,1.0,,,,,,,,
