match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_wonContest,player_firstName,player_lastName,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside
13473416,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188,675,M,839761,EUR,589507200,G,1,1,False,23.0,12.0,14.0,3.0,0.0,10.0,11.0,2.0,12.0,1.0,5.0,1.0,1.0,1.0,90.0,30.0,6.8,12.0,0.00022661,0,0.0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473416,home,Fortaleza,Tinga,tinga,Tinga,D,2,179,424,M,330057,EUR,746841600,D,2,2,False,33.0,24.0,6.0,4.0,0.0,16.0,17.0,8.0,16.0,1.0,3.0,,,,90.0,45.0,6.9,12.0,0.00761281,0,,True,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13473416,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,44.0,39.0,7.0,2.0,0.0,31.0,32.0,8.0,12.0,11.0,1.0,,,,90.0,62.0,7.7,5.0,0.00357708,0,,,2.0,1.0,6.0,,4.0,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13473416,home,Fortaleza,Gustavo Mancha,gustavo-mancha,G. Mancha,D,39,190,583,M,2034540,EUR,1089849600,D,39,39,False,48.0,38.0,11.0,3.0,0.0,32.0,33.0,6.0,15.0,2.0,6.0,,,,90.0,57.0,6.8,11.0,0.00172434,0,,,,4.0,2.0,,2.0,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
13473416,home,Fortaleza,Gastón Ávila,gaston-avila,G. Ávila,D,13,182,1203,M,975526,EUR,1001808000,D,32,32,False,36.0,28.0,7.0,2.0,0.0,16.0,18.0,12.0,18.0,1.0,1.0,,,,90.0,65.0,7.9,10.0,0.0787914,2,,,1.0,4.0,9.0,4.0,5.0,,1.0,,4.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,3.0,0.0481,0.0264,,,,,,,,,,,
13473416,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,24.0,19.0,2.0,1.0,0.0,6.0,7.0,13.0,17.0,1.0,4.0,,,,79.0,43.0,7.3,6.0,0.042302,1,,,2.0,4.0,11.0,5.0,8.0,1.0,3.0,,4.0,,,1.0,,,,,,1.0,1.0,0.1739,0.7519,1.0,,,,,,,,,,
13473416,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180,350,M,842682,EUR,833760000,M,20,20,False,32.0,30.0,6.0,5.0,0.0,13.0,14.0,17.0,18.0,1.0,3.0,,,,79.0,40.0,6.8,4.0,0.00955207,0,,,,4.0,3.0,,2.0,2.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
13473416,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,22.0,16.0,5.0,,1.0,5.0,7.0,11.0,15.0,1.0,5.0,,,,87.0,52.0,9.2,12.0,0.135554,4,,,1.0,2.0,8.0,2.0,5.0,,,,4.0,3.0,1.0,,,7.0,2.0,3.0,1.0,3.0,,0.2839,0.9233,,2.0,,,1.0,,,,,,
13473416,home,Fortaleza,Marinho,marinho,Marinho,M,7,169,2296,M,798127,EUR,643939200,F,11,11,False,17.0,13.0,3.0,,1.0,3.0,4.0,10.0,13.0,,5.0,,,,72.0,32.0,7.3,9.0,0.0765811,1,,,,5.0,5.0,1.0,1.0,,1.0,,,3.0,2.0,,1.0,5.0,2.0,3.0,,,2.0,0.4119,,1.0,2.0,,,,2.0,1.0,,,,
13473416,home,Fortaleza,Juan Martín Lucero,juan-martin-lucero,J. M. Lucero,F,9,179,1899,M,359024,EUR,691459200,F,9,9,False,9.0,7.0,1.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,,,,,90.0,21.0,9.4,2.0,0.0517839,5,,,1.0,5.0,4.0,1.0,1.0,,2.0,,,2.0,1.0,2.0,,,,,3.0,2.0,2.0,0.6924,1.0929,,,,,2.0,1.0,,1.0,,,
13473416,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,F,26,26,False,13.0,11.0,,,0.0,,1.0,11.0,12.0,,1.0,,,,72.0,30.0,7.6,7.0,0.00599607,3,,,,3.0,3.0,,,3.0,1.0,,,1.0,,,2.0,,,,,2.0,3.0,1.004,1.0035,,,,,1.0,,1.0,,,,
13473416,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170,1544,M,363688,EUR,707702400,M,22,22,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,2.0,,,,18.0,12.0,6.7,,0.0165602,1,,,,,3.0,,,,,,,,,,,,,1.0,,1.0,2.0,0.1235,0.1678,1.0,1.0,,,,,,,,,
13473416,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163,2620,M,1117065,EUR,1113350400,F,77,77,True,5.0,3.0,1.0,1.0,1.0,,,3.0,5.0,,1.0,,,,18.0,11.0,7.4,3.0,0.0924241,2,,,,,3.0,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,2.0,,0.1742,0.624,1.0,2.0,Kervin Andrade,,,1.0,,,,,
