match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_totalOffside,player_sofascoreId,captain,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_goodHighClaim,stat_ownGoals,stat_bigChanceCreated,stat_bigChanceMissed
11067328,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,31.0,19.0,21.0,9.0,15.0,18.0,4.0,13.0,1.0,11.0,3.0,4.0,90.0,38.0,7.8,12.0,0.0,0.0,0.00140191,0,1.8072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067328,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,False,67.0,55.0,7.0,4.0,23.0,27.0,34.0,44.0,2.0,7.0,,,90.0,94.0,7.4,15.0,0.0,0.0,0.0517307,0,,4.0,2.0,1.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11067328,home,Red Bull Bragantino,Lucão,lucao,Lucão,D,13,188,26,M,1467004,EUR,890784000,D,45,45,False,23.0,21.0,1.0,1.0,15.0,15.0,6.0,8.0,1.0,3.0,,,67.0,34.0,7.2,4.0,0.0,0.0,0.00930682,0,,,,,4.0,4.0,,4.0,2.0,1.0,1.0,1.0,,Lucão,,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11067328,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,8.0,7.0,4.0,4.0,4.0,4.0,3.0,4.0,,1.0,,,27.0,11.0,6.8,1.0,0.0645,0.0,0.00998288,1,,,,2.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,leortiz33,True,1.0,,,,,,,,,,
11067328,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,74.0,68.0,7.0,5.0,27.0,29.0,42.0,49.0,2.0,8.0,,,90.0,107.0,7.9,13.0,0.1054,0.6582,0.149455,2,,4.0,1.0,3.0,4.0,7.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,
11067328,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,31.0,26.0,2.0,2.0,6.0,9.0,20.0,22.0,,8.0,,,60.0,42.0,6.6,8.0,0.2526,0.4937,0.0659271,1,,,,,6.0,1.0,2.0,1.0,,,1.0,2.0,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,,,,
11067328,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,False,51.0,44.0,4.0,3.0,23.0,25.0,21.0,26.0,1.0,15.0,,,90.0,68.0,7.0,12.0,0.025,0.0,0.0454075,1,,,,,8.0,7.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,,,1.0,4.0,2.0,3.0,,,,,,,,1.0,,,,,,
11067328,home,Red Bull Bragantino,Helinho,helinho,Helinho,M,11,175,1509,M,906837,EUR,956620800,M,11,11,False,34.0,24.0,5.0,3.0,5.0,5.0,19.0,30.0,,3.0,,,60.0,48.0,6.9,17.0,0.0462,0.0,0.2907,2,,1.0,,1.0,6.0,4.0,1.0,,2.0,2.0,1.0,3.0,2.0,,,2.0,,,5.0,,,,2.0,,,,,,,,,,
11067328,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,63.0,50.0,1.0,1.0,13.0,14.0,38.0,51.0,,7.0,,,90.0,85.0,6.8,21.0,0.0434,0.0,0.221352,2,,2.0,1.0,,11.0,7.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,,,1.0,6.0,2.0,1.0,,,,2.0,2.0,,,,,,,,,
11067328,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,41.0,33.0,2.0,2.0,12.0,13.0,22.0,32.0,,4.0,,,90.0,58.0,7.5,15.0,0.5969,0.814,0.0772821,3,,4.0,1.0,,10.0,6.0,4.0,,1.0,1.0,4.0,2.0,1.0,,,1.0,3.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,
