match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_goalAssist,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
11406767,home,Genoa,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,19,19,False,11.0,6.0,,,2.0,3.0,4.0,10.0,,,,,,,90.0,30.0,6.7,18.0,0.00312061,1,,2.0,,2.0,2.0,4.0,6.0,1.0,,,,9.0,1.0,0.0766,,,,,,3.0,1.0,1.0,,1.0,,,,,,,mateoretegui,,,,
11406767,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,True,11.0,9.0,,,6.0,6.0,3.0,5.0,,1.0,,,,,26.0,19.0,7.0,3.0,0.00133918,0,,,,,,1.0,5.0,,,2.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,
11406767,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,10.0,8.0,,,3.0,4.0,6.0,8.0,,2.0,,,,,26.0,22.0,6.9,3.0,0.00969306,0,,2.0,1.0,,,,4.0,,,1.0,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,
11406767,home,Genoa,Giorgio Cittadini,giorgio-cittadini,G. Cittadini,D,2,184,117,M,1001847,EUR,1019088000,D,23,23,True,8.0,7.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,3.0,,,,,17.0,15.0,6.6,2.0,0.00036525,0,,,,1.0,,3.0,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11406767,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,5,5,True,14.0,14.0,1.0,1.0,6.0,6.0,9.0,9.0,1.0,4.0,,,,,17.0,22.0,7.0,2.0,0.0252544,0,,1.0,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11406767,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,12.0,6.0,6.7,2.0,0.00237176,2,,,,2.0,,4.0,,1.0,,,,1.0,1.0,0.1162,,,,,,,1.0,,,,1.0,,0.152,,,,,,,,
11406767,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,home,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191,214,M,1457821,EUR,1022025600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,away,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,22,22,False,23.0,10.0,15.0,2.0,9.0,9.0,1.0,14.0,,5.0,2.0,,,,90.0,29.0,6.1,13.0,0.00024101,0,-0.9967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
11406767,away,Cagliari,Pantelis Hatzidiakos,hatzidiakos-pantelis,P. Hatzidiakos,D,6,185,762,M,822163,EUR,853545600,D,17,17,False,19.0,13.0,6.0,2.0,5.0,6.0,8.0,14.0,2.0,1.0,,,,,45.0,29.0,6.2,11.0,0.00402524,0,,1.0,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11406767,away,Cagliari,Mateusz Wieteska,mateusz-wieteska,M. Wieteska,D,4,187,1515,M,286087,EUR,855619200,D,23,23,False,34.0,31.0,2.0,,19.0,20.0,12.0,14.0,2.0,5.0,,,,,90.0,41.0,6.5,3.0,0.00570171,1,,,,2.0,4.0,3.0,7.0,1.0,,2.0,1.0,,1.0,0.0622,,,,,,,1.0,1.0,,,,,,,,,,,,,
11406767,away,Cagliari,Adam Obert,adam-obert,A. Obert,D,33,186,654,M,964153,EUR,1030060800,D,33,33,False,39.0,31.0,10.0,5.0,17.0,20.0,16.0,21.0,2.0,3.0,,,,,90.0,54.0,5.9,10.0,0.0329623,0,,2.0,2.0,3.0,2.0,5.0,5.0,,3.0,2.0,1.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0
11406767,away,Cagliari,Alessandro Di Pardo,alessandro-di-pardo,A. D. Pardo,M,29,182,158,M,928814,EUR,932256000,M,99,99,False,13.0,10.0,1.0,,3.0,5.0,8.0,11.0,,2.0,,,,,45.0,24.0,6.7,6.0,0.0972141,0,,3.0,1.0,,,,2.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11406767,away,Cagliari,Matteo Prati,matteo-prati,M. Prati,M,4,182,705,M,1111640,EUR,1072569600,M,16,16,False,36.0,22.0,5.0,2.0,8.0,13.0,14.0,23.0,,2.0,,,,,90.0,47.0,6.7,15.0,0.0123303,0,,,,1.0,1.0,2.0,3.0,,2.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11406767,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,34.0,26.0,6.0,2.0,9.0,11.0,18.0,25.0,2.0,7.0,,,,,90.0,49.0,6.8,11.0,0.0423265,2,,2.0,1.0,3.0,4.0,7.0,6.0,2.0,1.0,1.0,,,1.0,0.2696,1.0,,,2.0,,2.0,1.0,,,,,,,True,,,,1.0,,,
11406767,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,27,27,False,23.0,16.0,3.0,,7.0,11.0,11.0,17.0,1.0,7.0,,,,,85.0,47.0,6.4,15.0,0.174715,0,,5.0,2.0,2.0,1.0,4.0,1.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,
11406767,away,Cagliari,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,19,19,False,5.0,3.0,,,1.0,2.0,3.0,4.0,,1.0,,,,,45.0,22.0,7.0,8.0,0.050351,3,,1.0,1.0,1.0,1.0,5.0,5.0,2.0,,1.0,,3.0,1.0,0.2425,1.0,,,,,1.0,2.0,2.0,1.0,3.0,1.0,,0.2367,,,,,,,,
11406767,away,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,61,61,False,15.0,4.0,1.0,,2.0,3.0,2.0,12.0,,3.0,,,,,72.0,24.0,6.6,16.0,0.00349151,1,,,,3.0,3.0,5.0,5.0,1.0,,,,4.0,1.0,0.0726,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,
11406767,away,Cagliari,Gianluca Gaetano,gaetano-gianluca,G. Gaetano,M,10,183,1108,M,902019,EUR,957484800,F,70,70,False,26.0,20.0,2.0,1.0,6.0,6.0,15.0,23.0,,1.0,,,,,90.0,46.0,6.9,17.0,0.202162,0,,3.0,1.0,2.0,1.0,8.0,4.0,,,1.0,1.0,4.0,1.0,,3.0,,,,,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,
11406767,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,True,23.0,16.0,3.0,,8.0,9.0,9.0,16.0,1.0,3.0,,,,,45.0,48.0,6.7,11.0,0.0581592,0,,2.0,1.0,,,1.0,5.0,,,2.0,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,
11406767,away,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1922,M,589620,EUR,820108800,M,8,8,True,8.0,6.0,,,1.0,1.0,5.0,9.0,,2.0,,,,,45.0,16.0,6.1,7.0,0.00155906,0,,2.0,,2.0,,7.0,1.0,,,,,1.0,3.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11406767,away,Cagliari,Gianluca Lapadula,gianluca-lapadula,G. Lapadula,F,10,178,4596,M,147368,EUR,634348800,F,9,9,True,6.0,2.0,,,,2.0,2.0,4.0,,,,,,,45.0,11.0,6.8,7.0,0.00839148,2,,,,1.0,4.0,3.0,4.0,2.0,,,,2.0,1.0,0.3037,1.0,,,,,,,,,1.0,,,,,,,gianlucalapadula,,,,
11406767,away,Cagliari,Paulo Azzi,paulo-azzi,P. Azzi,M,7,188,184,M,383314,EUR,774230400,D,37,37,True,4.0,4.0,,,,,4.0,4.0,1.0,,,,,,18.0,8.0,6.9,,0.00167084,2,,,,,,1.0,1.0,,,,,,1.0,0.1239,1.0,,,,,1.0,,,,,,,,,,2.0,,,,,
11406767,away,Cagliari,Kingstone Mutandwa,mutandwa-kingstone,K. Mutandwa,F,7,180,472,M,1471569,EUR,1041724800,F,34,34,True,,,,,,,,,,,,,,,9.0,6.0,6.5,3.0,,1,,,,1.0,,3.0,1.0,1.0,,,,1.0,,0.0488,,,,,,,3.0,1.0,,,,,,,,,,,,,
11406767,away,Cagliari,Boris Radunović,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,away,Cagliari,Simone Aresti,simone-aresti,S. Aresti,G,,189,18,M,17756,EUR,511228800,G,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yerrymina,,,,
11406767,away,Cagliari,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406767,away,Cagliari,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
