match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_ownGoals,stat_errorLeadToAShot
11407373,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,31.0,30.0,10.0,9.0,28.0,28.0,2.0,3.0,6.0,2.0,1.0,2.0,90.0,38.0,7.7,1.0,0.0,0.0,0.00024052,0,0.3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,66.0,61.0,5.0,3.0,50.0,52.0,11.0,14.0,4.0,,,,90.0,78.0,8.4,5.0,0.247,0.5563,0.0166336,1,,23,True,1.0,1.0,6.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,False,77.0,70.0,6.0,5.0,61.0,66.0,9.0,11.0,5.0,,,,90.0,84.0,7.2,7.0,0.0,0.0,0.00366072,0,,3,,5.0,5.0,5.0,,,4.0,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,False,72.0,68.0,3.0,1.0,51.0,54.0,17.0,18.0,6.0,,,,90.0,80.0,7.1,4.0,0.0,0.0,0.00450509,0,,5,,3.0,1.0,4.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,186,1609,M,,921789,EUR,868579200,M,43,43,False,59.0,48.0,2.0,1.0,35.0,43.0,14.0,19.0,2.0,,,,90.0,91.0,7.3,20.0,0.0,0.0,0.0633955,0,,13,,,4.0,4.0,,,,,4.0,3.0,,,1.0,1.0,,,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,
11407373,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,54.0,47.0,4.0,3.0,31.0,35.0,16.0,20.0,12.0,,,,90.0,71.0,9.2,12.0,0.17,0.4457,0.0384584,3,,4,,1.0,4.0,6.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,2.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,
11407373,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,False,58.0,54.0,6.0,4.0,32.0,33.0,22.0,26.0,5.0,,,,75.0,64.0,7.0,6.0,0.0,0.0,0.0165656,0,,5,,,2.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,
11407373,home,Roma,Renato Sanches,renato-sanches,R. Sanches,M,176,9189,M,renatosanches,318967,EUR,871862400,M,20,20,False,20.0,19.0,1.0,1.0,7.0,7.0,12.0,13.0,1.0,,,,45.0,27.0,7.4,3.0,0.0638,0.3797,0.0395133,1,,8,,,4.0,3.0,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,,,2.0,,,,2.0,1.0,1.0,,,,,,,,
11407373,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,M,37,37,False,42.0,33.0,4.0,1.0,23.0,26.0,11.0,17.0,3.0,,,,83.0,56.0,6.6,13.0,0.0,0.0,0.210696,0,,37,,,6.0,1.0,,,,,,,,2.0,,2.0,,,,1.0,1.0,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,
11407373,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,27.0,24.0,1.0,1.0,9.0,10.0,15.0,17.0,3.0,,,,64.0,46.0,8.6,9.0,1.4791,2.0421,0.0532511,5,,21,,,6.0,5.0,3.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,5.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,
11407373,home,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,False,19.0,16.0,,,6.0,7.0,10.0,12.0,1.0,,,,83.0,22.0,7.2,4.0,0.2889,0.4989,0.036884,2,,9,,,4.0,,2.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,
11407373,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,24.0,22.0,,,15.0,15.0,7.0,9.0,3.0,,,,45.0,35.0,7.2,3.0,0.0654,0.1258,0.00227578,1,,15,,1.0,5.0,6.0,1.0,,,,4.0,3.0,,3.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,
11407373,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,6.0,5.0,,,1.0,1.0,4.0,5.0,2.0,,,,26.0,16.0,7.9,4.0,0.0844,0.0,0.061861,1,,19,,1.0,4.0,4.0,,,,,3.0,2.0,,1.0,1.0,,,,2.0,,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,
11407373,home,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,175,302,M,,1105138,EUR,1101600000,M,60,60,True,7.0,7.0,,,5.0,5.0,3.0,3.0,2.0,,,,15.0,13.0,7.0,2.0,0.0,0.0,0.0217356,0,,8,,,2.0,2.0,,,,,2.0,2.0,,1.0,,,,,,1.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,
11407373,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,6.0,4.0,,,4.0,4.0,,2.0,1.0,,,,10.0,7.0,6.4,3.0,0.0,0.0,0.000123,0,,22,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11407373,home,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,186,7717,M,sardarazmoun,150998,EUR,788918400,F,17,17,True,,,,,,,,,,,,,10.0,1.0,6.6,,0.0,0.0,0.0,0,,20,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,0.0,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,182,705,M,,363792,EUR,792460800,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,,0.0,,0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,180,2244,M,,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,0.0,,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407373,away,Empoli,Etrit Berisha,etrit-berisha,E. Berisha,G,194,464,M,,35656,EUR,605491200,G,99,99,False,19.0,18.0,2.0,1.0,17.0,17.0,1.0,2.0,6.0,1.0,,3.0,90.0,28.0,5.6,1.0,0.0,0.0,0.00176161,0,-2.9515,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
