match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_lastManTackle,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_totalOffside,player_sofascoreId
12448372,home,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,188,97,M,242313,EUR,771465600,G,13,13,False,34.0,20.0,16.0,2.0,0.0,19.0,20.0,1.0,14.0,9.0,2.0,1.0,90.0,42.0,6.3,14.0,0.00081239,0,0.2195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,174,214,M,1150061,EUR,1077321600,D,45,45,False,43.0,34.0,4.0,2.0,0.0,17.0,19.0,17.0,27.0,1.0,,,88.0,74.0,6.6,16.0,0.0178959,0,,Oliver Braude,45,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,186,224,M,1121247,EUR,1090627200,D,17,17,False,43.0,40.0,1.0,,0.0,33.0,34.0,7.0,9.0,5.0,,,90.0,54.0,6.8,3.0,0.00372603,2,,,17,,3.0,6.0,2.0,1.0,,3.0,3.0,,,,,2.0,,2.0,1.0,1.0,0.322,0.5224,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,194,794,M,286097,EUR,822960000,D,5,5,False,84.0,67.0,14.0,5.0,0.0,46.0,53.0,21.0,32.0,9.0,,,90.0,101.0,7.0,20.0,0.0135026,2,,,4,1.0,5.0,9.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,,,1.0,,5.0,2.0,,0.2838,,1.0,1.0,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,168,173,M,794998,EUR,894067200,D,11,11,False,57.0,51.0,2.0,1.0,0.0,28.0,31.0,27.0,37.0,2.0,,,90.0,90.0,7.7,15.0,0.655212,0,,,27,11.0,,3.0,8.0,1.0,,,2.0,4.0,4.0,1.0,,1.0,,2.0,,,,,,5.0,4.0,3.0,2.0,,,,,,,,,,
12448372,home,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,179,71,M,1126965,EUR,1057363200,M,21,21,False,47.0,37.0,1.0,1.0,0.0,24.0,28.0,13.0,19.0,6.0,,,74.0,54.0,6.6,11.0,0.0289055,1,,,22,,,3.0,4.0,1.0,,,1.0,2.0,,1.0,2.0,2.0,,,,,0.015,,,,,,,1.0,,,,,,,,,
12448372,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,185,159,M,850851,EUR,874195200,M,19,19,False,31.0,25.0,1.0,1.0,0.0,12.0,14.0,13.0,17.0,3.0,,,74.0,47.0,6.0,16.0,0.0387266,3,,,10,,,9.0,3.0,,4.0,,,2.0,1.0,2.0,,2.0,,1.0,1.0,,0.1155,,,,,3.0,,2.0,,,,,,,,,
12448372,home,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,178,432,M,1015627,EUR,975196800,M,20,20,False,29.0,25.0,,,1.0,6.0,7.0,19.0,24.0,3.0,,,90.0,48.0,8.0,9.0,0.733913,3,,,20,2.0,,3.0,7.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,0.1375,0.0828,,1.0,,4.0,3.0,1.0,1.0,,,,,,,,
12448372,home,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,180,141,M,794014,EUR,894153600,M,8,8,False,40.0,32.0,1.0,1.0,0.0,15.0,16.0,17.0,25.0,2.0,,,90.0,54.0,6.7,14.0,0.101717,1,,,8,1.0,1.0,4.0,4.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,,,1.0,,1.0,0.2044,0.4012,,1.0,,1.0,,,,True,1.0,,,,,,
12448372,home,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,180,683,M,1154586,EUR,1002153600,M,10,10,False,28.0,22.0,4.0,3.0,0.0,9.0,9.0,13.0,20.0,7.0,,,88.0,54.0,6.8,17.0,0.323031,1,,Ilias Sebaoui,10,1.0,1.0,12.0,6.0,5.0,1.0,1.0,4.0,4.0,3.0,6.0,,2.0,,1.0,1.0,,0.0195,,,,,4.0,1.0,,,,,1.0,,,,,
12448372,home,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,189,309,M,1888815,EUR,1111795200,F,26,26,False,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,3.0,,,65.0,18.0,7.3,7.0,0.190975,1,,,9,,3.0,7.0,2.0,,4.0,,,,,,1.0,1.0,,1.0,,1.0,0.6237,0.8361,,1.0,,,,,,,,,1.0,,,,
12448372,home,SC Heerenveen,Daniel Karlsbakk,daniel-karlsbakk,D. Karlsbakk,F,186,589,M,1173573,EUR,1049673600,F,9,9,True,6.0,3.0,,,0.0,,1.0,3.0,5.0,,,,25.0,10.0,6.6,5.0,0.0112751,1,,Daniel Karlsbakk,11,,4.0,5.0,2.0,,,,,,,2.0,,2.0,,1.0,,,0.0632,,,1.0,,1.0,1.0,1.0,,,,,,,,,
12448372,home,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,173,86,M,817978,EUR,852508800,M,6,6,True,13.0,9.0,,,0.0,6.0,8.0,3.0,5.0,3.0,,,16.0,15.0,6.5,4.0,0.00489614,0,,,6,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,175,135,M,1133678,EUR,1048550400,M,14,14,True,7.0,4.0,,,0.0,,2.0,4.0,5.0,,,,16.0,10.0,6.5,4.0,0.00639372,0,,Levi Smans,14,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Denzel Hall,denzel-hall,D. Hall,D,180,97,M,987523,EUR,990489600,D,2,2,True,3.0,2.0,1.0,1.0,0.0,,1.0,2.0,2.0,,,,10.0,8.0,6.7,2.0,0.00056006,0,,,22,,1.0,1.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
12448372,home,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,170,190,M,825841,EUR,918086400,F,7,7,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,10.0,3.0,6.8,,0.0374437,0,,Ché,11,,1.0,1.0,2.0,,,,,,,,1.0,,Nunnely,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
12448372,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,203,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,191,83,M,847072,EUR,886118400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Melle Witteveen,melle-witteveen,M. Witteveen,M,174,50,M,1441150,EUR,1056412800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448372,home,SC Heerenveen,Isaiah Ahmed,isaiah-ahmed,I. Ahmed,M,186,37,M,1801303,EUR,1135728000,M,39,39,True,,,,,,,,,,,,,,,,,,0,,Isaiah Ahmed,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448372,away,PEC Zwolle,Jasper Schendelaar,jasper-schendelaar,J. Schendelaar,G,182,179,M,856636,EUR,967852800,G,1,1,False,33.0,23.0,13.0,3.0,0.0,21.0,24.0,2.0,9.0,7.0,1.0,3.0,90.0,45.0,6.9,11.0,0.00068097,0,0.8424,Jasper,1,,,,1.0,,,,,,,,,,Schendelaar,1.0,,,,,,,,,,,,,,,,3.0,,,
12448372,away,PEC Zwolle,Sherel Floranus,sherel-floranus,S. Floranus,D,181,189,M,803021,EUR,903830400,D,2,2,False,40.0,27.0,3.0,,0.0,17.0,25.0,10.0,15.0,5.0,,,90.0,76.0,7.2,17.0,0.00783166,0,,Sherel,2,,,2.0,10.0,2.0,,6.0,2.0,3.0,3.0,3.0,3.0,,Floranus,2.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,
12448372,away,PEC Zwolle,Anouar El Azzouzi,anouar-el-azzouzi,A. E. Azzouzi,M,181,517,M,1021104,EUR,991094400,D,6,6,False,73.0,63.0,7.0,3.0,0.0,55.0,59.0,8.0,14.0,5.0,,,90.0,94.0,7.2,12.0,0.00396019,1,,,8,,2.0,4.0,11.0,1.0,,4.0,4.0,4.0,3.0,2.0,1.0,1.0,,4.0,,,0.0461,,,,,2.0,2.0,1.0,,,,,,,,,
12448372,away,PEC Zwolle,Anselmo Garcia McNulty,anselmo-garcia-mcnulty,A. G. McNulty,D,187,281,M,1005693,EUR,1045612800,D,4,4,False,67.0,60.0,7.0,3.0,0.0,49.0,52.0,11.0,15.0,6.0,,,90.0,85.0,7.7,7.0,0.0646456,1,,,4,,2.0,2.0,8.0,,,8.0,3.0,1.0,,,1.0,,,7.0,1.0,,0.0961,,2.0,1.0,,,,,,,,,,,,,
12448372,away,PEC Zwolle,Damian van der Haar,damian-van-der-haar,D. v. d. Haar,D,183,49,M,1172732,EUR,1074211200,D,33,33,False,23.0,17.0,3.0,,0.0,11.0,14.0,7.0,14.0,3.0,,,80.0,38.0,6.4,12.0,0.00628467,0,,Damian van der Haar,33,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
12448372,away,PEC Zwolle,Younes Namli,younes-namli,Y. Namli,M,180,239,M,235538,EUR,772070400,M,7,7,False,33.0,28.0,3.0,3.0,0.0,11.0,13.0,17.0,22.0,3.0,,,80.0,56.0,7.2,13.0,0.0277221,3,,,9,2.0,2.0,9.0,5.0,,3.0,,2.0,2.0,2.0,,1.0,1.0,,,2.0,1.0,0.1327,0.3311,,,,5.0,2.0,,,True,,,,,1.0,,
12448372,away,PEC Zwolle,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,175,308,M,815080,EUR,754444800,M,35,35,False,59.0,51.0,2.0,1.0,0.0,32.0,36.0,20.0,24.0,5.0,,,90.0,81.0,7.5,11.0,0.257556,0,,Jamiro,35,1.0,1.0,4.0,11.0,,1.0,,1.0,6.0,3.0,2.0,3.0,2.0,Monteiro,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,
12448372,away,PEC Zwolle,Davy van den Berg,davy-van-den-berg,D. v. d. Berg,M,185,272,M,1001468,EUR,949622400,M,10,10,False,35.0,28.0,1.0,1.0,0.0,16.0,17.0,12.0,18.0,3.0,,,90.0,52.0,7.2,12.0,0.0146672,1,,,6,,4.0,8.0,,2.0,1.0,3.0,1.0,,,2.0,,,,,,1.0,0.108,0.8884,2.0,,,1.0,,,,,,,1.0,,,,
12448372,away,PEC Zwolle,Dylan Mbayo,dylan-mbayo,D. Mbayo,M,175,265,M,923968,EUR,1002758400,F,11,11,False,15.0,14.0,,,1.0,1.0,2.0,13.0,14.0,4.0,,,80.0,31.0,6.8,10.0,0.107361,0,,Dylan,15,1.0,,7.0,3.0,1.0,4.0,,1.0,,,1.0,1.0,,Mbayo,,,,,,,2.0,,4.0,2.0,,,,,,,,,1.0,
12448372,away,PEC Zwolle,Dylan Vente,dylan-vente,D. Vente,F,181,657,M,825843,EUR,926208000,F,9,9,False,14.0,12.0,,,0.0,5.0,5.0,7.0,9.0,1.0,,,90.0,23.0,7.0,3.0,0.00478429,0,,,9,,4.0,4.0,7.0,,,1.0,,3.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12448372,away,PEC Zwolle,Filip Krastev,filip-krastev,F. Krastev,M,178,1203,M,935556,EUR,1003104000,F,50,50,False,20.0,15.0,3.0,2.0,0.0,3.0,4.0,13.0,17.0,5.0,,,68.0,42.0,7.1,12.0,0.189126,0,,,10,1.0,,3.0,5.0,,1.0,,3.0,2.0,2.0,4.0,1.0,1.0,,,,,,,,1.0,1.0,3.0,2.0,,,,,,,,,,
