match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,captain,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
11407463,home,Roma,Rui Patrício,rui-patricio,R. Patrício,G,190,3199,M,rpatricio1,17737,EUR,571881600,G,1,1,False,23.0,22.0,8.0,7.0,19.0,19.0,3.0,4.0,2.0,1.0,1.0,90.0,26.0,6.8,1.0,0.00039589,0,-0.4912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,190,4038,M,,611210,EUR,829699200,D,23,23,False,87.0,81.0,11.0,7.0,53.0,54.0,28.0,33.0,4.0,,,90.0,97.0,8.1,6.0,0.0369853,3,,23,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.2889,0.089,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Diego Llorente,diego-llorente,D. Llorente,D,185,1146,M,,305278,EUR,745459200,D,14,14,False,76.0,73.0,6.0,4.0,56.0,56.0,17.0,20.0,6.0,,,90.0,83.0,7.1,3.0,0.00593294,0,,3,,4.0,,,,1.0,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,190,9220,M,evanndicka,848287,EUR,935107200,D,5,5,False,62.0,58.0,2.0,1.0,47.0,47.0,11.0,15.0,5.0,,,90.0,67.0,6.6,4.0,0.00396553,0,,5,,3.0,,,,2.0,,2.0,1.0,,,1.0,,,2.0,5.0,3.0,,,,,,,,,,,,,,,
11407463,home,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,182,705,M,,363792,EUR,792460800,M,2,2,False,44.0,37.0,4.0,3.0,13.0,15.0,24.0,30.0,3.0,,,77.0,58.0,6.9,9.0,0.046399,0,,,,3.0,,,,1.0,,2.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11407463,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,186,2731,M,,186855,EUR,794188800,M,4,4,False,54.0,45.0,5.0,5.0,21.0,21.0,24.0,34.0,3.0,,,90.0,65.0,7.2,11.0,0.0280358,2,,4,3.0,8.0,2.0,,,,,4.0,1.0,0.1252,,2.0,,,1.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
11407463,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,180,25603,M,LeoParedes,255389,EUR,772848000,M,16,16,False,56.0,52.0,7.0,6.0,32.0,34.0,21.0,26.0,7.0,,,77.0,72.0,7.5,7.0,0.0550322,0,,5,,6.0,,,,,2.0,3.0,2.0,,,3.0,,,,1.0,,4.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,
11407463,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,186,5687,M,lorepelle7,555540,EUR,835142400,M,7,7,False,26.0,23.0,2.0,1.0,9.0,9.0,17.0,22.0,4.0,,,63.0,43.0,7.4,9.0,0.33138,2,,7,,3.0,,2.0,,,,,1.0,0.1109,0.087,,,,1.0,4.0,2.0,5.0,,1.0,3.0,2.0,2.0,3.0,True,3.0,,,,,,
11407463,home,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,185,3729,M,,148899,EUR,733017600,M,37,37,False,24.0,20.0,2.0,1.0,14.0,14.0,7.0,12.0,2.0,,,63.0,37.0,6.4,8.0,0.0762304,1,,37,,1.0,,,,,,1.0,,0.0843,,,,,,3.0,,2.0,,,1.0,3.0,,1.0,,,1.0,,,,,
11407463,home,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,177,117714,M,LaJoya,256219,EUR,753321600,F,21,21,False,42.0,39.0,1.0,1.0,14.0,14.0,25.0,32.0,4.0,,,83.0,63.0,8.4,16.0,0.297622,1,,21,,6.0,,1.0,1.0,,,1.0,5.0,0.5824,0.725,,,,1.0,5.0,,4.0,,2.0,,2.0,,2.0,,4.0,,1.0,1.0,,,
11407463,home,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,191,56823,M,RLukaku,78893,EUR,737251200,F,90,90,False,32.0,24.0,,,4.0,5.0,20.0,27.0,1.0,,,90.0,44.0,7.2,15.0,0.0732714,1,,9,2.0,4.0,1.0,,,,,2.0,,0.0947,,1.0,,,1.0,4.0,,,1.0,,,2.0,,2.0,,4.0,,1.0,1.0,2.0,,
11407463,home,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,186,7717,M,sardarazmoun,150998,EUR,788918400,F,17,17,True,7.0,4.0,,,1.0,2.0,3.0,5.0,1.0,,,27.0,11.0,6.6,5.0,0.00682266,0,,20,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,1.0,,
11407463,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,178,5712,M,stewel92,45925,EUR,720144000,F,92,92,True,14.0,9.0,1.0,,4.0,5.0,5.0,9.0,5.0,,,27.0,23.0,7.6,6.0,0.0148997,2,,22,,3.0,1.0,1.0,1.0,,,1.0,,0.0992,0.4717,,,,,,,,,,,2.0,2.0,,,,,,,,,
11407463,home,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,181,2073,M,,986352,EUR,1021507200,M,52,52,True,4.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,13.0,8.0,7.1,2.0,0.026013,0,,15,,3.0,,,,,,2.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,
11407463,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,175,16244,M,nico_zale,984184,EUR,1011744000,M,59,59,True,6.0,1.0,1.0,,1.0,3.0,2.0,6.0,1.0,,,13.0,11.0,6.8,7.0,0.0799463,0,,59,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,2.0,,1.0,,,,,,
11407463,home,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,186,1609,M,,921789,EUR,868579200,D,43,43,True,3.0,3.0,,,,,3.0,3.0,1.0,,,13.0,10.0,6.5,2.0,0.00104935,0,,13,,1.0,,,,,,1.0,,,,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,
11407463,home,Roma,Pietro Boer,pietro-boer,P. Boer,G,195,243,M,,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,189,4489,M,,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,180,2880,M,,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,175,302,M,,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,180,2244,M,,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,0,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,175,14575,M,houssem_aouar,846081,EUR,899164800,M,22,22,True,,,,,,,,,,,,,,,,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,home,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,181,3521,M,gallobelotti,220223,EUR,756345600,F,11,11,True,,,,,,,,,,,,,,,,,0,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407463,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,191,324,M,,43970,EUR,667872000,G,1,1,False,19.0,14.0,5.0,1.0,13.0,14.0,1.0,5.0,10.0,1.0,2.0,90.0,29.0,6.3,5.0,0.00013314,0,-1.6273,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11407463,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,185,384,M,,976401,EUR,985219200,D,13,13,False,38.0,31.0,7.0,4.0,13.0,15.0,18.0,23.0,4.0,,,79.0,51.0,6.5,8.0,0.00515176,0,,13,1.0,2.0,,,,4.0,,1.0,,,,1.0,,,,4.0,3.0,,1.0,,,,,,,1.0,,,,,,
11407463,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,192,2511,M,,886930,EUR,918172800,D,29,29,False,30.0,27.0,3.0,3.0,18.0,20.0,9.0,10.0,3.0,,,90.0,41.0,6.7,5.0,0.00218566,1,,15,4.0,4.0,1.0,,,6.0,,,,0.1919,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0
11407463,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,184,3369,M,,913401,EUR,961804800,D,18,18,False,51.0,44.0,7.0,5.0,30.0,34.0,14.0,17.0,8.0,,,90.0,63.0,6.4,10.0,0.00794535,0,,18,1.0,3.0,,,,2.0,1.0,2.0,,,,1.0,,,1.0,3.0,,,,2.0,,,,,,,,,,,,
11407463,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,180,593,M,,983059,EUR,1028246400,M,2,2,False,9.0,6.0,,,1.0,1.0,5.0,9.0,1.0,,,90.0,36.0,6.3,14.0,0.0961797,0,,36,,7.0,,,,1.0,,3.0,3.0,,,2.0,,,,9.0,,1.0,2.0,6.0,,2.0,1.0,1.0,,3.0,,,,,,
11407463,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,183,4807,M,lakisamar10,980624,EUR,1014508800,M,24,24,False,31.0,28.0,1.0,1.0,15.0,15.0,13.0,17.0,7.0,,,69.0,39.0,6.3,9.0,0.0252773,0,,10,,1.0,,,,,,1.0,,,,,,,,5.0,1.0,1.0,1.0,,,3.0,,2.0,,1.0,,,,,,
