match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_interceptionWon,captain,stat_dispossessed,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_blockedScoringAttempt,player_sofascoreId
12450978,home,Saint-Étienne,Gautier Larsonneur,,,gautier-larsonneur,G. Larsonneur,G,30,181,266,M,810526,EUR,856656000,G,30,30,False,33.0,11.0,29.0,7.0,0.0,7.0,15.0,4.0,18.0,1.0,2.0,1.0,6.0,1.0,3.0,4.0,1.0,90.0,42.0,7.5,22.0,0.00046598,0,0.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450978,home,Saint-Étienne,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,8,8,False,34.0,20.0,4.0,,0.0,11.0,19.0,10.0,18.0,,7.0,4.0,6.0,,,,,90.0,66.0,7.5,19.0,0.0277055,0,,3.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,
12450978,home,Saint-Étienne,Dylan Batubinsika,,,dylan-batubinsika,D. Batubinsika,D,28,184,4399,M,352912,EUR,824342400,D,21,21,False,27.0,25.0,1.0,1.0,0.0,23.0,24.0,2.0,3.0,1.0,3.0,9.0,3.0,2.0,,,,90.0,43.0,7.3,2.0,0.0007382,0,,,,2.0,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,
12450978,home,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,False,26.0,23.0,,,0.0,20.0,21.0,3.0,5.0,,,6.0,1.0,,,,,90.0,38.0,7.1,4.0,0.00047848,0,,,,,,,,1.0,,,,,,1.0,True,,,,,,,,,,,,,,,
12450978,home,Saint-Étienne,Pierre Cornud,,,pierre-cornud,P. Cornud,D,27,177,101,M,900697,EUR,850348800,D,17,17,False,34.0,27.0,11.0,7.0,0.0,18.0,21.0,10.0,14.0,,2.0,3.0,4.0,,,,,90.0,60.0,7.4,10.0,0.13035,0,,1.0,1.0,4.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12450978,home,Saint-Étienne,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,4,187,490,M,996908,EUR,1011052800,M,4,4,False,27.0,20.0,5.0,1.0,0.0,12.0,14.0,8.0,13.0,,3.0,4.0,4.0,1.0,,,,90.0,45.0,6.7,10.0,0.0187747,1,,,,5.0,,2.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,0.0246,,,,,,,,,
12450978,home,Saint-Étienne,Zuriko Davitashvili,,,zuriko-davitashvili,Z. Davitashvili,F,22,175,4336,M,921369,EUR,982195200,M,22,22,False,15.0,15.0,,,1.0,7.0,7.0,9.0,9.0,,6.0,,4.0,2.0,,,,90.0,33.0,7.3,6.0,0.0619987,2,,1.0,1.0,9.0,,7.0,3.0,,1.0,,1.0,1.0,3.0,1.0,,1.0,,,3.0,1.0,0.1782,1.0,1.0,1.0,0.0348,,,,,
12450978,home,Saint-Étienne,Aimen Moueffek,,,aimen-moueffek,A. Moueffek,M,29,179,760,M,990227,EUR,986774400,M,29,29,False,25.0,24.0,2.0,1.0,0.0,16.0,16.0,8.0,9.0,1.0,4.0,4.0,6.0,,,,,76.0,44.0,6.9,6.0,0.0201824,0,,,,6.0,2.0,,,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,
12450978,home,Saint-Étienne,Mathis Amougou,,,mathis-amougou,M. Amougou,M,17,177,3772,M,1426224,EUR,1137542400,M,37,37,False,14.0,12.0,1.0,1.0,0.0,8.0,9.0,4.0,5.0,,1.0,2.0,5.0,,,,,81.0,25.0,6.5,7.0,0.011855,0,,,,5.0,1.0,3.0,1.0,,,,3.0,,2.0,,,,,,,,,,,,,,,,,
12450978,home,Saint-Étienne,Mathieu Cafaro,,,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,M,18,18,False,15.0,9.0,1.0,,0.0,2.0,3.0,7.0,15.0,,1.0,1.0,1.0,,,,,68.0,36.0,6.7,16.0,0.0118023,5,,3.0,,10.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,,3.0,,,,2.0,0.4254,3.0,,,0.7907,1.0,1.0,,,
