match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_bigChanceMissed,captain,stat_hitWoodwork,stat_wasFouled,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAShot
12450202,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,22.0,14.0,9.0,2.0,0.0,12.0,15.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,90.0,27.0,5.9,8.0,0.00059837,0,-1.4195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450202,home,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182,538,M,123388,EUR,712368000,D,19,19,False,37.0,32.0,6.0,4.0,0.0,19.0,19.0,14.0,19.0,,,,,,90.0,53.0,6.7,6.0,0.172888,1,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0596,1.0,,,,,,,,,,,,,,,,
12450202,home,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190,1084,M,1020744,EUR,1029456000,D,4,4,False,57.0,43.0,11.0,2.0,0.0,36.0,38.0,8.0,20.0,5.0,,,,,90.0,71.0,6.9,18.0,0.0214547,1,,1.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,,5.0,1.0,,,0.1839,,1.0,1.0,2.0,1.0,0.6914,,,,,,,,,,,
12450202,home,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,3,3,False,67.0,61.0,3.0,,0.0,38.0,41.0,23.0,26.0,6.0,,,,,90.0,79.0,6.4,10.0,0.0131715,0,,,,3.0,3.0,6.0,4.0,,,,4.0,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,,,,,,,,,,
12450202,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,False,19.0,16.0,,,1.0,9.0,11.0,7.0,11.0,2.0,,,,,60.0,33.0,6.9,12.0,0.292555,0,,3.0,,1.0,,4.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,1.0,,,4.0,1.0,,,1.0,,,,,,,,,
12450202,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,23,23,False,57.0,49.0,6.0,2.0,0.0,24.0,25.0,25.0,35.0,11.0,,,,,90.0,75.0,7.1,13.0,0.0304876,2,,3.0,,,1.0,3.0,4.0,1.0,1.0,,1.0,4.0,1.0,1.0,0.1993,,2.0,,1.0,1.0,0.8086,2.0,,2.0,1.0,,,,,,,
12450202,home,Toulouse,Vincent Sierro,,,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,8,8,False,33.0,29.0,4.0,3.0,0.0,14.0,15.0,15.0,18.0,4.0,,,,,87.0,41.0,6.7,5.0,0.020252,1,,,,,1.0,8.0,3.0,3.0,1.0,1.0,1.0,1.0,,,0.1681,1.0,,,,4.0,,1.0,,1.0,,True,1.0,1.0,1.0,,,
12450202,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,M,17,17,False,41.0,39.0,3.0,2.0,0.0,15.0,16.0,26.0,28.0,4.0,,,,,87.0,55.0,6.8,5.0,0.406784,0,,3.0,2.0,,,5.0,1.0,3.0,,,,2.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,1.0,,,,
12450202,home,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,F,15,15,False,42.0,32.0,4.0,2.0,0.0,11.0,13.0,22.0,34.0,3.0,,,,,90.0,62.0,7.6,17.0,0.19885,0,,5.0,1.0,,,3.0,6.0,,1.0,,,1.0,4.0,4.0,,3.0,,,1.0,2.0,,1.0,,1.0,,,,1.0,,,,
12450202,home,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,10,10,False,27.0,24.0,,,0.0,4.0,4.0,20.0,25.0,6.0,,,,,90.0,44.0,7.1,9.0,0.0570507,2,,2.0,,,,4.0,6.0,2.0,,,,1.0,,,0.1128,,2.0,,2.0,,0.3098,3.0,,1.0,,,,5.0,,,,
