match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_goals,stat_totalOffside
12436925,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,31.0,24.0,10.0,3.0,0.0,22.0,22.0,2.0,9.0,6.0,1.0,1.0,90.0,37.0,6.5,7.0,0.00039322,0,-1.1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436925,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,False,57.0,54.0,4.0,4.0,0.0,32.0,33.0,22.0,24.0,6.0,,,90.0,67.0,7.1,3.0,0.00941506,1,,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.044,,,,,,,,,,,,,,,,,,,,,,
12436925,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,73.0,58.0,6.0,3.0,0.0,39.0,49.0,19.0,24.0,4.0,,,90.0,87.0,7.1,15.0,0.0194579,1,,3.0,6.0,4.0,7.0,,5.0,,4.0,1.0,1.0,0.1217,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436925,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,68.0,59.0,4.0,1.0,0.0,35.0,37.0,24.0,31.0,5.0,,,82.0,82.0,7.1,10.0,0.0367095,2,,,2.0,3.0,8.0,1.0,3.0,,1.0,3.0,2.0,0.0953,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12436925,home,Manchester United,Noussair Mazraoui,,,noussair-mazraoui,N. Mazraoui,D,3,183,53635,M,nousmaz97,847030,EUR,879465600,M,3,3,False,27.0,19.0,2.0,,0.0,8.0,12.0,11.0,15.0,7.0,,,70.0,37.0,6.6,12.0,0.0279093,1,,1.0,2.0,3.0,3.0,,1.0,,1.0,,,0.0159,1.0,2.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,
12436925,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,25,25,False,35.0,29.0,3.0,1.0,0.0,21.0,22.0,8.0,13.0,6.0,,,87.0,49.0,7.1,8.0,0.0243251,1,,2.0,,4.0,6.0,,,,1.0,4.0,3.0,0.0519,,1.0,,1.0,,,,2.0,2.0,1.0,0.0739,,,,,,,,,,,
12436925,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,86.0,70.0,13.0,7.0,0.0,27.0,29.0,45.0,71.0,5.0,,,90.0,114.0,7.4,29.0,0.261535,2,,1.0,2.0,3.0,5.0,,2.0,,1.0,1.0,,0.1872,1.0,1.0,2.0,,,1.0,,2.0,,1.0,0.4543,True,14.0,2.0,,,,,,,,
12436925,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,M,20,20,False,46.0,37.0,3.0,1.0,0.0,15.0,17.0,24.0,31.0,5.0,,,90.0,79.0,6.7,22.0,0.129433,3,,2.0,3.0,10.0,5.0,1.0,4.0,,1.0,1.0,1.0,0.1827,2.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,
12436925,home,Manchester United,Amad Diallo,,,diallo-amad,A. Diallo,F,16,173,104228,M,AmadDiallo19,971037,EUR,1026345600,F,16,16,False,45.0,39.0,1.0,1.0,0.0,12.0,13.0,30.0,37.0,4.0,,,90.0,64.0,7.8,13.0,0.583816,1,,1.0,,5.0,4.0,1.0,1.0,,,,,0.0866,,3.0,6.0,,1.0,2.0,2.0,2.0,1.0,,,,5.0,3.0,,,,,,,,
12436925,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,F,37,37,False,17.0,14.0,,,0.0,4.0,5.0,10.0,12.0,4.0,,,70.0,33.0,6.7,9.0,0.219086,1,,4.0,,10.0,3.0,,,,1.0,2.0,1.0,0.0345,1.0,1.0,1.0,,2.0,4.0,,1.0,,,,,,,1.0,1.0,,,,,,
