match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalCross,stat_bigChanceMissed,player_firstName,player_lastName,stat_bigChanceCreated,stat_hitWoodwork,stat_accurateCross,stat_totalOffside,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10388228,home,Bayer 04 Leverkusen,Lukáš Hrádecký,lukas-hradecky,L. Hrádecký,G,1,190,2547,M,15219,EUR,627868800,G,1,1,False,True,26.0,19.0,11.0,4.0,18.0,21.0,1.0,5.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,31.0,6.7,7.0,0.0,0.0,0.00061478,0,0.0849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9920,M,973437,EUR,978566400,D,6,6,False,,80.0,68.0,9.0,3.0,55.0,60.0,13.0,20.0,2.0,4.0,5.0,6.0,,,,,90.0,90.0,6.7,14.0,0.0,0.0,0.0053812,0,,odilonkossounou,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Jonathan Tah,jonathan-tah,J. Tah,D,4,194,9454,M,227672,EUR,823996800,D,4,4,False,,77.0,65.0,13.0,8.0,59.0,65.0,6.0,12.0,4.0,4.0,1.0,7.0,,,,,90.0,81.0,6.8,12.0,0.0,0.0,0.0024161,0,,jonatah,4.0,,,1.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,,89.0,85.0,10.0,8.0,64.0,67.0,21.0,22.0,2.0,4.0,3.0,11.0,,,,,90.0,103.0,7.3,4.0,0.1146,0.3415,0.0198413,2,,edmondtapsoba,4.0,1.0,1.0,3.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,M,30,30,False,,16.0,12.0,,,4.0,6.0,8.0,10.0,,3.0,,1.0,,,,,29.0,23.0,8.2,6.0,0.2472,0.3739,0.371596,1,,jeremie_frimpong,,2.0,2.0,,,,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,False,,80.0,71.0,2.0,1.0,43.0,48.0,28.0,32.0,2.0,10.0,1.0,7.0,,,,,90.0,99.0,7.5,12.0,0.0243,0.0,0.0357194,1,,exepalaciosok,1.0,,,4.0,4.0,4.0,1.0,,,,,,,,,4.0,,1.0,1.0,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,M,8,8,False,,62.0,56.0,4.0,3.0,36.0,39.0,20.0,23.0,4.0,9.0,,3.0,,,,,90.0,80.0,7.5,9.0,0.0615,0.0549,0.0258892,2,,,8.0,1.0,,4.0,5.0,2.0,1.0,,5.0,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,M,3,3,False,,54.0,48.0,3.0,2.0,29.0,33.0,19.0,22.0,2.0,6.0,4.0,9.0,,,,,82.0,73.0,6.7,9.0,0.2694,0.1888,0.0360359,2,,pierohincapie,5.0,2.0,,,3.0,2.0,,1.0,1.0,,1.0,1.0,,,,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170,7561,M,855817,EUR,931305600,F,19,19,False,,33.0,27.0,4.0,2.0,11.0,11.0,16.0,22.0,,2.0,1.0,3.0,,,,,69.0,46.0,8.5,10.0,0.4572,0.8409,0.137868,3,,moussadiaby,3.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,
10388228,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,F,27,27,False,,52.0,44.0,8.0,6.0,19.0,21.0,26.0,37.0,,6.0,2.0,7.0,,,,,82.0,82.0,8.2,23.0,0.0,0.0,0.211055,0,,FWirtz,7.0,7.0,3.0,,1.0,,2.0,,,1.0,,,,1.0,,2.0,4.0,3.0,,6.0,,,,2.0,,1.0,,,,,,
10388228,home,Bayer 04 Leverkusen,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7715,M,150998,EUR,788918400,F,9,9,False,,24.0,20.0,3.0,1.0,6.0,8.0,14.0,16.0,,2.0,,2.0,,,,,69.0,31.0,7.3,6.0,0.3277,0.2974,0.0643452,2,,sardarazmoun,7.0,2.0,2.0,,,,1.0,,6.0,,,2.0,,,1.0,,,1.0,,,,,,,,,2.0,,,,,
10388228,home,Bayer 04 Leverkusen,Timothy Fosu-Mensah,timothy-fosu-mensah,T. Fosu-Mensah,D,,186,928,M,795260,EUR,883699200,D,24,24,True,,31.0,25.0,2.0,,14.0,15.0,12.0,19.0,,2.0,,5.0,,,,,61.0,47.0,6.6,12.0,0.0574,0.0,0.114105,1,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,1.0,,,,2.0,,,3.0,,,,1.0,,1.0,,1.0,,,,
10388228,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,6.0,6.0,,,1.0,1.0,5.0,5.0,,,,,,,,,21.0,10.0,6.8,1.0,0.0573,0.0,0.0176079,1,,p_shicky,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Amine Adli,amine-adli,A. Adli,F,21,174,17615,M,991478,EUR,957916800,F,21,21,True,,18.0,15.0,,,6.0,6.0,9.0,12.0,,2.0,,1.0,,,,,21.0,24.0,7.2,5.0,0.0746,0.0544,0.0314819,1,,amine_ad10,2.0,1.0,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,
10388228,home,Bayer 04 Leverkusen,Daley Sinkgraven,daley-sinkgraven,D. Sinkgraven,D,24,179,225,M,377206,EUR,804816000,D,22,22,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,8.0,4.0,6.5,,0.0,0.0,0.00080698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,11,11,True,,6.0,6.0,,,4.0,4.0,4.0,4.0,,3.0,,2.0,,,,,8.0,11.0,7.2,,0.0,0.0,0.0751419,0,,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,2.0,,,,,,2.0,1.0,,,,,
10388228,home,Bayer 04 Leverkusen,Patrick Pentz,patrick-pentz,P. Pentz,G,1,182,523,M,788319,EUR,852163200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388228,home,Bayer 04 Leverkusen,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2108,M,142619,EUR,741657600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
