match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_lastManTackle,stat_wonTackle,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_errorLeadToAShot
11352482,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,17.0,13.0,11.0,7.0,7.0,7.0,6.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,90.0,25.0,7.3,4.0,0.00121106,0,0.3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352482,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,40.0,32.0,3.0,2.0,14.0,17.0,18.0,23.0,3.0,2.0,4.0,,,,,,,90.0,59.0,7.2,14.0,0.238488,1,,2.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0744,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11352482,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,54.0,48.0,4.0,2.0,27.0,30.0,21.0,24.0,5.0,1.0,5.0,1.0,,,,,,90.0,64.0,7.5,6.0,0.0119016,1,,2.0,,4.0,,,2.0,,2.0,,0.06,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0619,,,,,,,,,,,,,,,,,
11352482,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,34.0,31.0,3.0,1.0,21.0,22.0,10.0,12.0,4.0,3.0,3.0,1.0,,,,,,90.0,45.0,7.2,4.0,0.00874101,1,,4.0,1.0,6.0,,1.0,1.0,1.0,2.0,,0.1345,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,
11352482,home,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,False,38.0,28.0,3.0,2.0,11.0,15.0,18.0,24.0,10.0,4.0,1.0,1.0,,,,,,90.0,61.0,7.9,14.0,0.0867415,1,,2.0,6.0,4.0,,1.0,3.0,1.0,2.0,,0.16,2.0,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11352482,home,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,69.0,59.0,2.0,2.0,11.0,13.0,49.0,60.0,5.0,,7.0,1.0,,,,,,90.0,89.0,7.7,19.0,0.47649,3,,,,3.0,1.0,2.0,1.0,1.0,,,0.634,1.0,4.0,3.0,,,,,,,,4.0,1.0,1.0,,True,1.0,1.0,,,,,,,,
11352482,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,48.0,38.0,2.0,,11.0,11.0,27.0,37.0,6.0,1.0,7.0,,,,,,,90.0,62.0,7.4,14.0,0.0910437,2,,,3.0,3.0,1.0,1.0,2.0,3.0,2.0,,0.1473,1.0,1.0,1.0,1.0,1.0,,2.0,0.0902,,,,,,1.0,,,,,,,,,,,
11352482,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,49.0,44.0,5.0,3.0,14.0,14.0,31.0,38.0,3.0,,7.0,,,,,,,90.0,65.0,8.4,10.0,0.21234,3,,,,3.0,,1.0,1.0,1.0,1.0,,0.3043,3.0,3.0,2.0,1.0,2.0,,1.0,0.0317,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,
11352482,home,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,32.0,29.0,,,1.0,1.0,30.0,35.0,2.0,,2.0,,,,,,,86.0,58.0,7.9,12.0,0.516563,7,,2.0,,11.0,,,,1.0,3.0,1.0,1.314,5.0,5.0,2.0,3.0,,,,1.2661,,,4.0,2.0,1.0,,,3.0,4.0,,1.0,2.0,,,,,
11352482,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,F,29,29,False,37.0,27.0,,,7.0,10.0,20.0,27.0,12.0,,5.0,3.0,,,,,,90.0,55.0,8.6,12.0,0.239368,2,,7.0,4.0,8.0,,,4.0,1.0,2.0,2.0,0.1317,3.0,1.0,1.0,2.0,1.0,,2.0,0.42,,,,,,,,1.0,,,,2.0,1.0,,,,
11352482,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,29.0,24.0,,,3.0,4.0,21.0,26.0,3.0,,2.0,2.0,,,,,,81.0,42.0,7.7,10.0,0.0412534,4,,1.0,,4.0,1.0,1.0,1.0,2.0,,,0.4307,,,,1.0,,,1.0,0.1071,,,1.0,,,,,2.0,2.0,,1.0,,,,,,
11352482,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,1.0,,,,,,,9.0,7.0,6.5,1.0,0.00301297,0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352482,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,7.0,6.0,,,5.0,5.0,1.0,2.0,2.0,,1.0,1.0,,,,,,13.0,11.0,6.9,3.0,0.0518552,0,,,,1.0,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
11352482,home,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
