match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_totalOffside,captain,stat_goals,stat_hitWoodwork,stat_savedShotsFromInsideTheBox
12545100,home,Al-Ahli,Abdulkarim Darisi,,,abdulkarim-darisi,A. Darisi,F,14,184.0,469,M,,1548394,EUR,1050537600,F,45,45,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,2.0,,,72.0,12.0,7.3,6.0,1,,,,5.0,1.0,,,3.0,,,1.0,1.0,3.0,,,2.0,2.0,,,,1.0,1.0,,,,1.0,,
12545100,home,Al-Ahli,Saad Yaslam Balobaid,Saad Yaslam Balobaid,,saad-yaslam-balobaid,S. Y. Balobaid,D,31,168.0,155,M,,1066588,EUR,948931200,D,31,31,True,13.0,12.0,,,0.0,3.0,4.0,9.0,11.0,,2.0,,,18.0,24.0,6.6,5.0,0,2.0,,1.0,7.0,6.0,3.0,,2.0,1.0,,4.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,
12545100,home,Al-Ahli,Sumaihan Al-Nabit,,,sumaihan-al-nabit,S. Al-Nabit,M,88,174.0,111,M,,893167,EUR,827884800,M,8,8,True,11.0,10.0,,,0.0,1.0,1.0,9.0,12.0,,1.0,,,18.0,18.0,6.7,4.0,1,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
12545100,home,Al-Ahli,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178.0,1981,M,,1185617,EUR,1065571200,M,11,11,True,21.0,20.0,,,0.0,8.0,9.0,12.0,12.0,,4.0,,,18.0,30.0,6.8,3.0,1,,,,3.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,
12545100,home,Al-Ahli,Fahad Ayed Al-Rashidi,,,al-rashidi-fahad-ayed,F. A. Al-Rashidi,F,97,175.0,231,M,,974517,EUR,863740800,F,19,19,True,1.0,,,,0.0,,,,1.0,,,,,18.0,4.0,6.6,2.0,0,,,,1.0,2.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
12545100,home,Al-Ahli,Fahad Al Hamad,,,fahad-al-hamad,F. A. Hamad,D,26,188.0,37,M,,996459,EUR,899251200,D,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,2.0,,,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12545100,home,Al-Ahli,Abdulrahman Al Sanbi,Abdulrahman Al Sanbi,,abdulrahman-al-sanbi,A. A. Sanbi,G,1,181.0,227,M,,1066728,EUR,981072000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,home,Al-Ahli,Abdulbaset Hindi,,,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,,949218,EUR,854841600,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,home,Al-Ahli,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,,1434209,EUR,1051315200,F,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,home,Al-Ahli,Ali Al-Asmari,,,ali-al-asmari,A. Al-Asmari,M,40,185.0,72,M,,881838,EUR,853027200,M,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,away,Al Orobah,Gaëtan Coucke,,,gaetan-coucke,G. Coucke,G,98,187.0,160,M,,794989,EUR,910051200,G,28,28,False,25.0,16.0,13.0,4.0,0.0,14.0,16.0,2.0,9.0,1.0,7.0,4.0,1.0,90.0,34.0,7.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
12545100,away,Al Orobah,Abdulrahman Al Anzi,Abdulrahman Al Anzi,,abdulrhman-al-anzi,A. A. Anzi,D,70,170.0,15,M,,1523635,EUR,897782400,D,70,70,False,10.0,8.0,3.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,3.0,,,53.0,29.0,6.9,4.0,0,,,2.0,3.0,8.0,2.0,,,,,4.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,
12545100,away,Al Orobah,Ziyad Al Hunayti,,,zeyad-al-hunayti,Z. Al Hunayti,D,4,167.0,2,M,,893180,EUR,860112000,D,4,4,False,18.0,14.0,5.0,3.0,0.0,7.0,10.0,7.0,8.0,5.0,1.0,,,90.0,30.0,6.8,4.0,0,,,1.0,4.0,3.0,2.0,,,,,2.0,2.0,,,1.0,,1.0,3.0,,,,,,,,,,
12545100,away,Al Orobah,Hussain Al-Shuweish,,,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,,818758,EUR,625881600,D,33,33,False,25.0,14.0,13.0,5.0,0.0,10.0,13.0,4.0,12.0,9.0,1.0,,,90.0,37.0,6.6,11.0,0,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
12545100,away,Al Orobah,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172.0,16,M,,793916,EUR,623462400,D,13,13,False,20.0,14.0,4.0,2.0,0.0,6.0,8.0,8.0,12.0,4.0,5.0,,,90.0,47.0,6.3,11.0,0,,,2.0,6.0,4.0,1.0,2.0,2.0,,,1.0,1.0,,1.0,,,1.0,,5.0,,,,,,,,,
12545100,away,Al Orobah,Karlo Muhar,,,karlo-muhar,K. Muhar,M,73,188.0,216,M,,897590,EUR,821836800,M,73,73,False,36.0,31.0,5.0,3.0,0.0,14.0,14.0,17.0,22.0,2.0,4.0,,,90.0,48.0,7.2,5.0,1,,,,2.0,6.0,1.0,,,,,6.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
12545100,away,Al Orobah,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,,186.0,451,M,,49805,EUR,656985600,M,7,7,False,26.0,18.0,2.0,1.0,0.0,6.0,9.0,13.0,19.0,2.0,2.0,,,87.0,37.0,6.7,13.0,1,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,,,1.0,,,,,,,,,
12545100,away,Al Orobah,Hamed Al-Maghati,,,hamed-taleb,H. Al-Maghati,D,11,175.0,9,M,,948603,EUR,742694400,M,11,11,False,20.0,13.0,,,0.0,5.0,6.0,8.0,16.0,3.0,3.0,,,86.0,30.0,6.3,11.0,0,2.0,,2.0,4.0,3.0,,,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,True,,,
12545100,away,Al Orobah,Fahad Al-Reshedi,,,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,,818573,EUR,676339200,M,80,80,False,20.0,16.0,2.0,1.0,0.0,10.0,12.0,6.0,9.0,,2.0,,,90.0,34.0,6.7,8.0,0,1.0,,,3.0,2.0,,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,,,,,
12545100,away,Al Orobah,Fahad Zubaidi,Fahad Zubaidi,,fahad-zubaidi,F. Zubaidi,M,27,175.0,36,M,,1445997,EUR,1010880000,M,29,29,False,14.0,11.0,1.0,,0.0,6.0,7.0,5.0,7.0,,6.0,,,90.0,28.0,6.5,6.0,3,,,,6.0,6.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,1.0,1.0,,,,,
12545100,away,Al Orobah,Emmanuel Boateng,,,emmanuel-boateng,E. Boateng,F,9,175.0,586,M,,580392,EUR,832809600,F,21,21,False,12.0,11.0,,,0.0,5.0,5.0,6.0,7.0,,2.0,,,68.0,23.0,7.3,5.0,2,,,1.0,8.0,6.0,,2.0,2.0,1.0,2.0,,,1.0,4.0,,2.0,5.0,,,,1.0,,,,,,,
12545100,away,Al Orobah,Malik Al Shammary,Malik Al Shammary,,malik-al-shammary,M. A. Shammary,F,18,,1,M,,1917037,EUR,808531200,F,18,18,True,18.0,15.0,,,0.0,7.0,7.0,8.0,12.0,2.0,3.0,,,37.0,36.0,7.0,7.0,0,1.0,,1.0,,6.0,,,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12545100,away,Al Orobah,Sattam Al-Roqi,Sattam Al-Roqi,,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,,1521951,EUR,1017273600,M,32,32,True,8.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,7.0,,,,,22.0,12.0,6.7,3.0,0,,,,1.0,2.0,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
12545100,away,Al Orobah,Mohammed Ali Barnawi,,,barnawi-mohammed-ali,M. A. Barnawi,D,66,179.0,198,M,,1475444,EUR,1123372800,D,66,66,True,8.0,6.0,1.0,,0.0,3.0,4.0,3.0,5.0,1.0,4.0,,,13.0,19.0,6.2,9.0,0,1.0,,,4.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12545100,away,Al Orobah,Faraj,Faraj,,faraj,Faraj,F,18,,1,M,,1917036,EUR,1089849600,F,15,15,True,2.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,12.0,5.0,6.7,2.0,1,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,
12545100,away,Al Orobah,Saud Al-Ruwaili,,,saud-al-ruwaili,S. Al-Ruwaili,G,22,174.0,3,M,,1549044,EUR,1098489600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,away,Al Orobah,Rafi Al Ruwaili,,,rafi-al-ruwaili,R. Al Ruwaili,G,1,180.0,17,M,,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,away,Al Orobah,Mishaal Al-Ruwaili,Mishaal Al Ruwaili,,mishaal-al-ruwaili,M. A. Ruwaili,D,28,176.0,3,M,,1549065,EUR,972518400,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,away,Al Orobah,Fwaz Altryes,,,fwaz-altryes,F. Altryes,F,8,170.0,19,M,,902358,EUR,861840000,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12545100,away,Al Orobah,Omar Al Sharari,Omar Al Sharari,,omar-al-sharari,O. A. Sharari,F,19,170.0,2,M,,1549066,EUR,1063238400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
