match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_accurateCross,stat_lastManTackle,player_sofascoreId,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_penaltyWon,stat_errorLeadToAShot
12624887,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400.0,G,13,13,False,24.0,12.0,16.0,4.0,0.0,10.0,12.0,2.0,12.0,9.0,2.0,1.0,1.0,1.0,90.0,33.0,6.6,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400.0,D,5,5,False,32.0,29.0,5.0,4.0,0.0,16.0,16.0,13.0,18.0,5.0,,,,,90.0,51.0,6.7,7.0,0,Mohammed Mahzari,,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186.0,274,M,794836,EUR,698284800.0,D,3,3,False,28.0,26.0,3.0,1.0,0.0,20.0,20.0,6.0,8.0,1.0,,,,,55.0,33.0,6.1,2.0,2,,,,,1.0,3.0,,,,,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Renné Rivas,rivas-renne,R. Rivas,D,18,178.0,311,M,973568,EUR,1048204800.0,D,16,16,False,35.0,30.0,9.0,5.0,0.0,21.0,21.0,9.0,14.0,2.0,,,,,90.0,48.0,7.1,6.0,2,,,,,3.0,4.0,1.0,,,,5.0,1.0,1.0,1.0,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12624887,home,Al-Taawoun,Saad Fahad Al Nasser,saad-fahad-al-nasser,S. F. A. Nasser,D,96,172.0,581,M,1118494,EUR,978912000.0,D,8,8,False,36.0,32.0,2.0,1.0,0.0,20.0,21.0,13.0,18.0,3.0,,,,,90.0,63.0,7.2,9.0,0,,,3.0,1.0,3.0,9.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,,,1.0,,,,2.0,,3.0,1.0,1.0,,,,,,,,,,
12624887,home,Al-Taawoun,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186.0,4174,M,807400,EUR,849139200.0,M,70,70,False,34.0,28.0,6.0,2.0,0.0,13.0,15.0,15.0,20.0,3.0,,,,,89.0,53.0,7.3,12.0,5,,,1.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,3.0,,1.0,2.0,,,3.0,,1.0,,,abdelhamidsabiri,,,,,,,,,
12624887,home,Al-Taawoun,Sultan Farhan,sultan-farhan,S. Farhan,M,5,180.0,54,M,908619,EUR,843609600.0,M,6,6,False,40.0,37.0,2.0,2.0,0.0,25.0,27.0,12.0,13.0,3.0,,,,,45.0,41.0,6.6,3.0,0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
12624887,home,Al-Taawoun,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,143786,EUR,586396800.0,M,76,76,False,63.0,55.0,4.0,1.0,1.0,33.0,34.0,27.0,40.0,3.0,,,,,90.0,85.0,8.0,14.0,0,,,11.0,1.0,2.0,6.0,,,,,3.0,,2.0,1.0,,1.0,,1.0,4.0,,,,,,4.0,5.0,,,1.0,,,,,,,,
12624887,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400.0,F,7,7,False,13.0,9.0,1.0,,1.0,5.0,5.0,6.0,12.0,5.0,,,,,68.0,25.0,6.9,10.0,1,,,4.0,,4.0,2.0,,2.0,4.0,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,
12624887,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400.0,F,9,9,False,12.0,11.0,,,0.0,2.0,3.0,9.0,9.0,,,,,,68.0,23.0,6.5,1.0,3,,,,,,5.0,,,,,,,,,1.0,1.0,,,3.0,2.0,1.0,,,,4.0,,,,1.0,True,3.0,1.0,,,,,
12624887,home,Al-Taawoun,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800.0,F,90,90,False,15.0,13.0,,,0.0,9.0,9.0,4.0,6.0,1.0,,,,,45.0,20.0,6.9,5.0,1,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Muteb Al-Mufarrij,muteb-almufarrij,M. Al-Mufarrij,D,32,181.0,105,M,847379,EUR,840412800.0,D,32,32,True,22.0,17.0,6.0,2.0,0.0,12.0,13.0,5.0,9.0,1.0,,,,,45.0,24.0,7.4,5.0,1,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
12624887,home,Al-Taawoun,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000.0,F,27,27,True,13.0,12.0,2.0,2.0,0.0,5.0,6.0,8.0,8.0,,,,,,45.0,21.0,6.3,5.0,1,,,1.0,,3.0,1.0,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,2.0,,,1.0,,,,,1.0,,1.0,,,,
12624887,home,Al-Taawoun,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3277,M,916680,EUR,911001600.0,F,99,99,True,11.0,10.0,2.0,1.0,0.0,6.0,6.0,4.0,5.0,3.0,,,,,22.0,16.0,6.7,2.0,0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,
12624887,home,Al-Taawoun,Roger Martínez,roger-martinez,R. Martínez,F,10,180.0,2161,M,344243,EUR,772329600.0,F,38,38,True,9.0,4.0,,,0.0,2.0,2.0,2.0,7.0,1.0,,,,,22.0,15.0,6.7,8.0,0,,,,,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800.0,M,29,29,True,2.0,2.0,,,0.0,2.0,2.0,,,2.0,,,,,9.0,4.0,6.8,,0,Ahmed Bahusayn,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Abdulrahman Alsenaid,abdulrahman-alsenaid,A. Alsenaid,G,25,,15,M,2039663,EUR,,G,25,25,True,,,,,,,,,,,,,,,,,,,0,Abdulrahman Alsenaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400.0,D,21,21,True,,,,,,,,,,,,,,,,,,,0,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,home,Al-Taawoun,Lucas Chávez,lucas-chavez,L. Chávez,M,20,170.0,354,M,1116671,EUR,1050537600.0,M,19,19,True,,,,,,,,,,,,,,,,,,,0,Lucas Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Georgiy Bushchan,heorhiy-bushchan,G. Bushchan,G,1,198.0,641,M,138813,EUR,770342400.0,G,31,31,False,17.0,16.0,2.0,1.0,0.0,15.0,16.0,1.0,1.0,9.0,,2.0,,3.0,90.0,28.0,6.9,1.0,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12624887,away,Al-Shabab,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800.0,D,2,2,False,41.0,34.0,2.0,,0.0,23.0,25.0,11.0,16.0,1.0,,,,,90.0,50.0,6.3,7.0,0,Mohammed Al Shwirekh,,,3.0,6.0,,1.0,,,,5.0,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,
12624887,away,Al-Shabab,Wesley Hoedt,wesley-hoedt,W. Hoedt,D,4,188.0,354,M,336813,EUR,762912000.0,D,4,4,False,67.0,59.0,11.0,9.0,0.0,39.0,41.0,20.0,26.0,4.0,,,,,90.0,80.0,7.7,8.0,1,,,,1.0,3.0,4.0,,,,,5.0,,1.0,1.0,2.0,,,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,
12624887,away,Al-Shabab,Robert Renan,robert-renan,R. Renan,D,30,186.0,3212,M,1191278,EUR,1065830400.0,D,30,30,False,66.0,62.0,4.0,2.0,0.0,39.0,40.0,23.0,29.0,4.0,,,,,90.0,78.0,6.9,7.0,0,Robert Renan,,3.0,1.0,2.0,2.0,,,,,5.0,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
12624887,away,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200.0,M,12,12,False,37.0,29.0,4.0,1.0,0.0,15.0,16.0,14.0,24.0,1.0,,,,,87.0,49.0,6.6,12.0,0,,,3.0,2.0,4.0,3.0,2.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
12624887,away,Al-Shabab,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200.0,M,15,15,False,72.0,65.0,6.0,3.0,0.0,38.0,39.0,27.0,37.0,5.0,,,,,87.0,88.0,6.8,15.0,2,Musab Fahz Aljuwayr,,4.0,,4.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Glen Kamara,glen-kamara,G. Kamara,M,4,183.0,804,M,292665,EUR,814838400.0,M,14,14,False,36.0,35.0,2.0,1.0,0.0,18.0,18.0,17.0,18.0,2.0,,,,,89.0,45.0,6.4,4.0,0,,,,,6.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,4.0,,,,,2.0,,,,,,1.0,,,,,,,,
12624887,away,Al-Shabab,Cristian Guanca,cristian-guanca,C. Guanca,M,10,177.0,565,M,789438,EUR,733190400.0,M,11,11,False,61.0,57.0,4.0,2.0,1.0,26.0,26.0,33.0,39.0,2.0,,,,,90.0,87.0,7.8,8.0,2,,,4.0,1.0,5.0,7.0,3.0,,4.0,3.0,2.0,2.0,3.0,3.0,,1.0,2.0,,1.0,,,,,,1.0,2.0,,,,,,,2.0,,,,
12624887,away,Al-Shabab,Giacomo Bonaventura,giacomo-bonaventura,G. Bonaventura,M,,180.0,1098,M,36784,EUR,619747200.0,F,7,7,False,26.0,25.0,2.0,2.0,0.0,8.0,8.0,17.0,20.0,7.0,,,,,90.0,40.0,7.0,8.0,0,,,2.0,,2.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Daniel Podence,daniel-podence,D. Podence,F,56,165.0,3019,M,308764,EUR,814233600.0,F,56,56,False,37.0,33.0,2.0,2.0,0.0,16.0,18.0,18.0,20.0,2.0,,,,,77.0,41.0,6.6,7.0,0,,,1.0,,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,,,1.0,,,,
12624887,away,Al-Shabab,Abderrazak Hamdallah,abderrazak-hamdallah,A. Hamdallah,F,9,182.0,11081,M,826961,EUR,661392000.0,F,9,9,False,19.0,17.0,1.0,1.0,0.0,6.0,7.0,11.0,12.0,,,,,,90.0,32.0,7.6,6.0,1,,,,1.0,5.0,4.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,3.0,,,abderrazak_hamdallah,,True,,,,,,1.0,
12624887,away,Al-Shabab,Haroune Camara,haroune-camara,H. Camara,F,70,187.0,2967,M,926730,EUR,883612800.0,F,70,70,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,,13.0,10.0,6.7,2.0,1,,,,2.0,5.0,,,1.0,,,4.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Mohammed Essa Harbush,mohammed-essa-harbush,M. E. Harbush,D,38,170.0,36,M,1201501,EUR,1051142400.0,D,38,38,True,3.0,2.0,1.0,1.0,0.0,,,2.0,5.0,1.0,,,,,12.0,9.0,6.8,4.0,0,Mohammed Essa Harbush,,2.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0
12624887,away,Al-Shabab,Hisham Al-Dubais,al-dubais-hisham,H. Al-Dubais,F,77,175.0,35,M,1653046,EUR,1001462400.0,M,34,34,True,6.0,3.0,1.0,,0.0,1.0,1.0,2.0,5.0,1.0,,,,,12.0,7.0,6.5,3.0,0,,,,1.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400.0,M,21,21,True,2.0,1.0,1.0,,0.0,,,1.0,2.0,1.0,,,,,1.0,6.0,,3.0,0,Nawaf Alsadi,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Abdullah Al-Mayouf,abdullah-al-mayouf,A. Al-Mayouf,G,,187.0,197,M,118159,EUR,538358400.0,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600.0,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Younes Al-Shanqeeti,al-shanqeeti-younes,Y. Al-Shanqeeti,M,,,44,M,1842132,EUR,1073347200.0,M,17,17,True,,,,,,,,,,,,,,,,,,,0,Younes Al-Shanqeeti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,F,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624887,away,Al-Shabab,Majed Abdullah,majed-abdullah,M. Abdullah,F,19,186.0,45,M,1847479,EUR,1139788800.0,F,90,90,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
