match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_possessionLostCtrl,stat_keyPass,stat_aerialWon,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_challengeLost,stat_wasFouled,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_wonTackle,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_outfielderBlock
12513687,home,FC Porto,Deniz Gül,deniz-gul,D. Gül,F,27,190,3437,M,,1407720,EUR,1088726400,F,27,27,True,,1.0,1.0,,,0.0,,,,,,,,,8.0,1.0,6.5,0.00041933,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,home,FC Porto,Otávio,otavio,Otávio,D,6,188,1431,M,,1069159,EUR,1019347200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,home,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,,1142585,EUR,1137542400,D,52,52,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,home,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,,945448,EUR,865555200,D,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Guillermo Ochoa,guillermo-ochoa,G. Ochoa,G,13,185,4425,M,GuiOchoa,15497,EUR,490060800,G,13,13,False,True,27.0,20.0,15.0,8.0,0.0,15.0,18.0,,7.0,6.0,8.0,,,90.0,41.0,8.2,0.00078996,0,1.281,,,5.0,9.0,,,,,1.0,,,,,,7.0,,1.0,,,,,1.0,,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Tomás Tavares,tomas-tavares,T. Tavares,D,84,187,449,M,,949830,EUR,983923200,D,25,25,False,,42.0,27.0,4.0,2.0,0.0,20.0,30.0,1.0,4.0,,,,,90.0,69.0,6.8,0.00551626,0,,,,7.0,13.0,1.0,,,,5.0,,,,,3.0,23.0,,,,,,,2.0,3.0,,,,,,,2.0,,,,
12513687,away,AVS - Futebol SAD,Ignacio Rodríguez,ignacio-rodriguez,I. Rodríguez,D,4,188,64,M,,1104158,EUR,1068422400,D,4,4,False,,11.0,8.0,1.0,,0.0,8.0,11.0,3.0,1.0,,,,,46.0,19.0,5.7,4.105e-05,0,,Ignacio Rodríguez,,,,,,1.0,3.0,3.0,,,,,,3.0,,2.0,2.0,,2.0,,1.0,,,,,,,,,,,,1.0
12513687,away,AVS - Futebol SAD,Cristian Castro,cristian-castro,C. Castro,D,42,192,155,M,,1067320,EUR,980380800,D,42,42,False,,23.0,18.0,5.0,3.0,0.0,14.0,17.0,5.0,2.0,,,,,90.0,39.0,7.0,0.00090126,0,,Cristian Castro,,4.0,6.0,,,,1.0,5.0,,,,,3.0,6.0,,,,,1.0,,2.0,1.0,,,,,,,2.0,,,,1.0
12513687,away,AVS - Futebol SAD,Eric Veiga,eric-veiga,E. Veiga,D,,183,53,M,,833744,EUR,856224000,D,27,27,False,,17.0,14.0,3.0,,0.0,11.0,12.0,1.0,,,,,,63.0,29.0,6.0,0.0376634,0,,,,4.0,8.0,3.0,1.0,,4.0,1.0,,3.0,,,1.0,9.0,1.0,,,,,1.0,,,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Lucas Piazón,lucas-piazon,L. Piazón,M,12,182,408,M,,156025,EUR,759024000,M,14,14,False,,31.0,26.0,3.0,3.0,0.0,19.0,23.0,1.0,,,,,,80.0,41.0,6.9,0.0330305,1,,,,8.0,9.0,1.0,1.0,,1.0,4.0,,,,,2.0,5.0,1.0,,,,1.0,,2.0,,,,0.0551,,1.0,,1.0,,,,
12513687,away,AVS - Futebol SAD,Jaume Grau,jaume-grau,J. G. Ciscar,M,15,183,72,M,,838633,EUR,862790400,M,15,15,False,,32.0,26.0,3.0,2.0,0.0,17.0,20.0,1.0,6.0,,,,,90.0,44.0,6.5,0.00413413,0,,,,9.0,12.0,,,1.0,2.0,3.0,,1.0,,,1.0,9.0,,,2.0,,,,2.0,2.0,,,,,,,1.0,,,,
12513687,away,AVS - Futebol SAD,Vasco Lopes,vasco-lopes,V. Lopes,F,7,185,105,M,,1111214,EUR,936230400,M,10,10,False,,18.0,16.0,,,0.0,7.0,9.0,,3.0,,,,,63.0,35.0,6.4,0.0183751,0,,,,9.0,10.0,1.0,,,2.0,4.0,,4.0,2.0,,1.0,11.0,,,1.0,,,,1.0,6.0,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176,224,M,,837871,EUR,874713600,M,7,7,False,,18.0,16.0,1.0,1.0,0.0,8.0,9.0,,1.0,,,,,48.0,22.0,6.6,0.00446173,0,,,,8.0,9.0,,,1.0,3.0,2.0,1.0,,,,1.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,
12513687,away,AVS - Futebol SAD,John Mercado,john-mercado,John Mercado,F,7,184,889,M,,1002514,EUR,1023062400,M,17,17,False,,14.0,10.0,,,0.0,5.0,5.0,1.0,1.0,,,,,90.0,28.0,7.0,0.228802,3,,,,5.0,10.0,1.0,,2.0,7.0,7.0,1.0,3.0,2.0,1.0,2.0,8.0,1.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,0.3825,0.2301,2.0,,1.0,,,,
12513687,away,AVS - Futebol SAD,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,,101973,EUR,664675200,F,29,29,False,,24.0,16.0,1.0,1.0,0.0,10.0,12.0,,1.0,,,,,80.0,31.0,7.2,0.0296325,1,,,,6.0,12.0,,,3.0,4.0,9.0,1.0,,,1.0,,10.0,2.0,6.0,,,,,3.0,1.0,,,0.0183,,1.0,,,,,,
12513687,away,AVS - Futebol SAD,Jorge Teixeira,jorge-teixeira,J. Teixeira,D,5,188,34,M,,58826,EUR,525484800,D,5,5,True,,17.0,14.0,6.0,3.0,0.0,13.0,14.0,3.0,3.0,,,,,42.0,23.0,6.4,0.00074252,0,,,,1.0,3.0,,,,1.0,2.0,,,,,1.0,4.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Babatunde Akinsola,akinsola-babatunde,B. Akinsola,F,11,175,163,M,,1133063,EUR,1047254400,F,11,11,True,,8.0,6.0,1.0,,0.0,2.0,3.0,,2.0,,,,,27.0,15.0,6.5,0.00308597,0,,,,4.0,5.0,,,,2.0,2.0,1.0,,,,,4.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,9,188,567,M,,842565,EUR,803606400,F,9,9,True,,9.0,7.0,1.0,1.0,0.0,2.0,2.0,,2.0,,,,,27.0,18.0,6.0,0.0642886,3,,,,6.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,4.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,0.6119,0.3323,1.0,,,1.0,,,
12513687,away,AVS - Futebol SAD,Gustavo Assunção,gustavo-assuncao,G. Assunção,M,12,178,266,M,,981217,EUR,954374400,M,12,12,True,,6.0,3.0,1.0,,0.0,2.0,4.0,,,,,,,10.0,14.0,6.7,0.00043897,0,,,,1.0,7.0,5.0,,,,3.0,,,,,3.0,8.0,,,,,,,,,,,,,,,2.0,,,,
12513687,away,AVS - Futebol SAD,Rodrigo Ribeiro,ribeiro-rodrigo,R. Ribeiro,F,21,185,1511,M,,1215904,EUR,1114646400,F,20,20,True,,1.0,1.0,,,0.0,,,,,,,,,10.0,3.0,6.5,0.00035117,0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Pedro Trigueira,pedro-trigueira,P. Trigueira,G,88,192,38,M,,61123,EUR,568252800,G,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Fernando Fonseca,fernando-fonseca,F. Fonseca,D,2,182,49,M,,792666,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Gustavo Mendonca,mendonca-gustavo,G. Mendonça,M,23,176,44,M,,1006114,EUR,1047340800,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513687,away,AVS - Futebol SAD,Nenê,nene,Nenê,F,18,183,194,M,,44685,EUR,428198400,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
