match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_fouls,stat_accurateCross,stat_interceptionWon,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside
14035934,home,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,False,27.0,17.0,15.0,5.0,0.0,15.0,16.0,2.0,11.0,2.0,7.0,1.0,4.0,5.0,1.0,1.0,1.0,90.0,41.0,7.9,11.0,0.00044529,0.5667,0,0.6119,0.04,0.0,0.25,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,home,RC Sporting Charleroi,Kevin Van Den Kerkhof,,,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190.0,2107,M,1130602,EUR,826675200,D,3,3,False,17.0,13.0,2.0,2.0,0.0,8.0,11.0,5.0,6.0,6.0,3.0,,,,,,,90.0,55.0,7.5,11.0,0.0101139,,3,,0.04,0.43,0.36,,3.0,2.0,1.0,4.0,10.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,0.8427,0.2511,1.0,-0.64,,,,,,,,,
14035934,home,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,28.0,24.0,5.0,2.0,0.0,20.0,20.0,4.0,8.0,12.0,1.0,,,,,,,90.0,46.0,7.2,6.0,0.00516262,,0,,0.25,0.13,0.54,,,3.0,1.0,5.0,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,True,1.0,,,,,,,
14035934,home,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185.0,229,M,1407973,EUR,1049241600,D,95,95,False,28.0,25.0,5.0,2.0,0.0,21.0,22.0,4.0,6.0,5.0,2.0,,,,,,,90.0,40.0,6.9,3.0,0.00672784,,1,,0.12,0.09,0.17,,,3.0,2.0,5.0,5.0,,,,,1.0,,,,2.0,1.0,,1.0,0.1371,,,-0.52,,2.0,,,,,,,
14035934,home,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,False,26.0,21.0,5.0,4.0,0.0,13.0,15.0,8.0,11.0,6.0,1.0,,,,,,,90.0,59.0,7.4,15.0,0.284609,,0,,0.17,0.3,0.2,,2.0,1.0,1.0,4.0,6.0,,1.0,,,,,,1.0,2.0,2.0,,3.0,,,1.0,,,2.0,1.0,1.0,,,,,
14035934,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,36.0,32.0,4.0,3.0,0.0,17.0,19.0,15.0,17.0,1.0,6.0,,,,,,,90.0,58.0,9.1,8.0,0.712328,,2,,0.77,0.25,0.39,,2.0,,,3.0,6.0,,1.0,1.0,,,1.0,,,4.0,3.0,1.0,1.0,0.1195,0.7947,2.0,0.53,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,
14035934,home,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,False,35.0,27.0,3.0,1.0,0.0,19.0,21.0,8.0,14.0,5.0,6.0,,,,,,,90.0,56.0,7.2,10.0,0.00383996,,0,,0.02,0.11,0.28,,,3.0,1.0,6.0,11.0,,5.0,4.0,,,,,,5.0,2.0,,1.0,,,,,,1.0,,1.0,1.0,,,,
14035934,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,M,17,17,False,10.0,3.0,1.0,,0.0,,1.0,3.0,9.0,3.0,2.0,,,,,,,63.0,24.0,7.0,11.0,0.0712848,,1,,0.28,0.13,-0.05,,1.0,,,3.0,3.0,2.0,2.0,2.0,,,1.0,,,,,,1.0,0.1954,0.3992,1.0,0.17,,,,,1.0,,,,
14035934,home,RC Sporting Charleroi,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170.0,191,M,281283,EUR,849312000,M,14,14,False,13.0,13.0,2.0,2.0,1.0,1.0,1.0,12.0,12.0,,1.0,,,,,,,74.0,23.0,7.6,5.0,0.592667,,2,,0.64,0.32,-0.05,,3.0,1.0,,3.0,,1.0,,,,,1.0,,,,,2.0,,0.4835,0.4194,2.0,-0.52,,,1.0,,1.0,1.0,1.0,,2.0
14035934,home,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,10,10,False,24.0,16.0,1.0,,0.0,3.0,7.0,13.0,17.0,,5.0,,,,,,,88.0,44.0,7.2,18.0,0.0508109,,1,,-0.26,0.7,0.13,,4.0,,,4.0,8.0,,5.0,5.0,,,1.0,,,2.0,,2.0,1.0,0.0292,0.1943,1.0,0.0,,1.0,,,3.0,,,,1.0
14035934,home,RC Sporting Charleroi,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192.0,170,M,915567,EUR,896918400,F,21,21,False,17.0,7.0,,,1.0,3.0,6.0,4.0,11.0,3.0,2.0,,,,,,,88.0,28.0,7.2,12.0,0.177077,,1,,-0.13,0.13,0.16,,,9.0,4.0,10.0,5.0,,,,,,1.0,,,1.0,,1.0,,0.9596,0.9953,3.0,0.32,,,,,1.0,,,1.0,3.0
14035934,home,RC Sporting Charleroi,Lewin Blum,,,lewin-blum,L. Blum,D,27,181.0,164,M,966670,EUR,996192000,D,27,27,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,1.0,,,,,,,27.0,11.0,6.8,3.0,0.00225357,,0,,0.02,0.06,0.18,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14035934,home,RC Sporting Charleroi,Jakob Napoleon Romsaas,Jakob Napoleon Romsaas,,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187.0,202,M,1198306,EUR,1084665600,M,8,8,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,2.0,,,,,,,16.0,9.0,6.5,1.0,0.102956,,1,,0.21,0.01,0.14,,,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,,0.5175,0.5602,1.0,0.12,,,,,,1.0,,,
14035934,home,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188.0,1014,M,1131463,EUR,1075075200,D,32,32,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,9.0,2.0,6.7,,9.012e-05,,0,,0.01,,0.13,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14035934,home,RC Sporting Charleroi,Filip Szymczak,,,szymczak-filip,F. Szymczak,F,9,187.0,570,M,1012192,EUR,1020643200,F,9,9,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,9.0,5.0,6.5,1.0,0.0005554,,1,,0.0,0.21,0.0,,,1.0,,1.0,,,,,,,,,,,,,,0.0353,,,-0.43,,,,,,,1.0,,
14035934,home,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,home,RC Sporting Charleroi,Jules Gaudin,,,jules-gaudin,J. Gaudin,D,23,180.0,64,M,1119498,EUR,957830400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,home,RC Sporting Charleroi,Yassine Khalifi,Yassine Khalifi,,yassine-khalifi,Y. Khalifi,M,40,175.0,1779,M,1126852,EUR,1123545600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,home,RC Sporting Charleroi,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188.0,181,M,909965,EUR,983145600,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,home,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Andreas Jungdal,,,andreas-jungdal,A. Jungdal,G,99,195.0,289,M,963038,EUR,1014336000,G,99,99,False,33.0,28.0,9.0,4.0,0.0,25.0,25.0,3.0,8.0,1.0,14.0,,4.0,6.0,1.0,,,90.0,50.0,8.5,5.0,0.00337153,1.0928,0,1.6142,0.19,0.0,-0.1,0.76,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Lucas Mbamba,Lucas,Mbamba,lucas-mbamba,L. Mbamba,D,23,,129,M,1474426,EUR,1155340800,D,23,23,False,15.0,12.0,3.0,1.0,0.0,9.0,9.0,3.0,6.0,,1.0,,,,,,,45.0,22.0,6.2,5.0,0.00253728,,0,,-0.13,0.02,-0.17,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
14035934,away,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193.0,768,M,997153,EUR,1049241600,D,40,40,False,72.0,62.0,15.0,9.0,0.0,37.0,38.0,25.0,34.0,10.0,1.0,,,,,,,90.0,91.0,7.7,10.0,0.0311014,,1,,0.29,0.12,0.18,,,2.0,5.0,4.0,7.0,2.0,,,1.0,,1.0,,2.0,1.0,,,1.0,0.1017,0.2435,,0.01,,,,,,,,,
14035934,away,KVC Westerlo,Seiji Kimura,,,seiji-kimura,S. Kimura,D,5,186.0,246,M,939399,EUR,998611200,D,5,5,False,82.0,74.0,10.0,7.0,0.0,51.0,54.0,23.0,28.0,5.0,1.0,,,,,,,90.0,95.0,7.1,11.0,0.0373904,,2,,0.08,0.11,-0.28,,,1.0,8.0,3.0,8.0,1.0,1.0,,,1.0,,,,,,2.0,,0.1163,,1.0,-0.17,,,,1.0,,1.0,1.0,,
14035934,away,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185.0,426,M,862075,EUR,993686400,D,22,22,False,44.0,36.0,5.0,2.0,0.0,13.0,14.0,23.0,30.0,3.0,2.0,,,,,,,90.0,67.0,6.5,14.0,0.109411,,0,,0.25,0.03,-0.36,,3.0,1.0,,2.0,4.0,1.0,2.0,2.0,,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,
14035934,away,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177.0,454,M,846087,EUR,950227200,M,34,34,False,39.0,34.0,9.0,7.0,0.0,16.0,16.0,18.0,23.0,,4.0,,,,,,,90.0,61.0,7.3,17.0,0.391464,,1,,0.5,0.14,-0.13,,10.0,,,4.0,1.0,2.0,,,,1.0,,,,1.0,1.0,7.0,,0.0138,,4.0,-0.09,True,3.0,5.0,,,,,,
14035934,away,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186.0,202,M,1149123,EUR,1107216000,M,46,46,False,37.0,30.0,6.0,2.0,0.0,18.0,19.0,12.0,18.0,,2.0,,,,,,,72.0,42.0,6.3,8.0,0.0192385,,0,,-0.01,0.07,-0.09,,,,,2.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,1.0,,,,
14035934,away,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182.0,1519,M,905474,EUR,993772800,M,7,7,False,17.0,9.0,,,0.0,5.0,6.0,4.0,11.0,,1.0,,,,,,,83.0,43.0,5.3,20.0,0.0110581,,1,,-0.43,0.02,-0.24,,4.0,2.0,2.0,14.0,5.0,4.0,4.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,0.246,,,-0.57,,2.0,1.0,,2.0,,,,
14035934,away,KVC Westerlo,Isa Sakamoto,Issai Sakamoto,,isa-sakamoto,I. Sakamoto,M,13,174.0,492,M,1126245,EUR,1061856000,M,13,13,False,28.0,21.0,,,0.0,5.0,6.0,16.0,22.0,,4.0,,,,,,,90.0,39.0,6.7,12.0,0.252165,,1,,-0.28,0.57,-0.14,,1.0,,,4.0,4.0,1.0,3.0,1.0,,,,,,3.0,1.0,1.0,,0.1544,,3.0,0.02,,1.0,,,1.0,1.0,1.0,,
14035934,away,KVC Westerlo,Josimar Alcócer,,,josimar-alcocer,J. Alcócer,M,77,185.0,655,M,1131598,EUR,1089158400,M,77,77,False,26.0,25.0,4.0,3.0,0.0,7.0,7.0,18.0,19.0,,4.0,,,,,,,61.0,39.0,6.2,11.0,0.0444363,,1,,-0.1,0.26,-0.08,,1.0,1.0,,10.0,2.0,1.0,5.0,1.0,,,1.0,,,1.0,1.0,3.0,,0.0179,0.0229,1.0,-0.12,,2.0,,,2.0,,,,
14035934,away,KVC Westerlo,Nacho Ferri,,,nacho-ferri,N. Ferri,F,90,192.0,459,M,1196903,EUR,1096934400,F,90,90,False,18.0,15.0,,,0.0,8.0,8.0,7.0,10.0,2.0,3.0,,,,,,,90.0,39.0,6.8,11.0,0.0420044,,4,,-0.3,0.29,-0.01,,,3.0,7.0,8.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,4.0,2.0,0.4613,0.2771,,0.08,,1.0,,,2.0,,,,
14035934,away,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173.0,283,M,979808,EUR,1032912000,F,18,18,True,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,3.0,,,,,,,45.0,22.0,6.6,6.0,0.00670385,,1,,0.0,0.34,0.15,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,2.0,,0.0176,0.0684,,0.0,,,,1.0,,,,,
14035934,away,KVC Westerlo,Adedire Mebude,Adedire Mebude,,adedire-mebude,A. Mebude,F,17,179.0,339,M,1144096,EUR,1085702400,F,11,11,True,14.0,11.0,2.0,,0.0,4.0,4.0,7.0,10.0,,,,,,,,,29.0,18.0,6.8,3.0,0.0659882,,2,,0.19,0.28,0.19,,1.0,,,,1.0,,,,,1.0,,,,1.0,1.0,,,0.0518,,,-0.41,,,1.0,,,,1.0,,
14035934,away,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179.0,112,M,997164,EUR,988156800,M,39,39,True,6.0,5.0,1.0,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,,,,18.0,12.0,6.6,3.0,0.00248292,,0,,-0.03,-0.21,-0.02,,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190.0,139,M,997827,EUR,987120000,F,14,14,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,14.0,7.0,6.4,4.0,4.37e-06,,0,,-0.06,-0.17,0.0,,,1.0,1.0,4.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,
14035934,away,KVC Westerlo,Koen Van Langendonck,,,koen-van-langendonck,K. V. Langendonck,G,30,188.0,44,M,247481,EUR,613353600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Amando Lapage,,,amando-lapage,A. Lapage,D,4,187.0,181,M,1396102,EUR,1099872000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189.0,289,M,81202,EUR,673142400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Mathias Fixelles,,,mathias-fixelles,M. Fixelles,M,11,174.0,39,M,876447,EUR,839721600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035934,away,KVC Westerlo,Eliot Bujupi,Eliot Bujupi,,eliot-bujupi,E. Bujupi,F,9,187.0,250,M,1470012,EUR,1151884800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
