match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,player_sofascoreId,stat_aerialLost,stat_errorLeadToAShot,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_goodHighClaim,stat_totalOffside
11396273,home,VfB Stuttgart,Serhou Guirassy,serhou-guirassy,S. Guirassy,F,9,187,50480,M,328027,EUR,826588800,F,9,9,False,29.0,25.0,,,5.0,5.0,20.0,24.0,8.0,,1.0,,,90.0,42.0,7.4,7.0,0.547734,5,,,,4.0,5.0,1.0,,,2.0,1.0,,2.0,,4.0,,,4.0,,0.7839,guirassy19off,3.0,,2.0,,,,,,,,1.0,1.0,,
11396273,home,VfB Stuttgart,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,7,7,True,31.0,26.0,1.0,,12.0,13.0,14.0,21.0,4.0,3.0,4.0,,,25.0,40.0,6.8,8.0,0.0223606,0,,3.0,,,3.0,,,,,2.0,1.0,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,,,
11396273,home,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,12.0,10.0,,,3.0,3.0,7.0,9.0,3.0,,2.0,,,25.0,18.0,6.7,6.0,0.0211556,0,,,,,2.0,1.0,3.0,2.0,,,,2.0,,1.0,,,,,,silas,,,,,,,,,,,,,,
11396273,home,VfB Stuttgart,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,5,5,True,28.0,26.0,2.0,2.0,8.0,8.0,18.0,21.0,1.0,,3.0,,,23.0,33.0,6.8,4.0,0.159654,0,,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11396273,home,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,2.0,2.0,,,2.0,2.0,,1.0,,,,,,10.0,4.0,6.5,2.0,6.308e-05,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396273,home,VfB Stuttgart,Dennis Seimen,seimen-dennis,D. Seimen,G,41,191,853,M,1195736,EUR,1133395200,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Seimen,,,,,,,,
11396273,home,VfB Stuttgart,Leonidas Stergiou,leonidas-stergiou,L. Stergiou,D,25,180,684,M,962898,EUR,1015113600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,home,VfB Stuttgart,Anrie Chase,anrie-chase,A. Chase,D,91,187,1193,M,1154597,EUR,1080086400,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Anrie Chase,,,,,,,,
11396273,home,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,home,VfB Stuttgart,Lilian Egloff,egloff-lilian,L. Egloff,M,25,183,84,M,1007962,EUR,1029801600,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,32.0,23.0,13.0,5.0,21.0,25.0,2.0,7.0,,,6.0,4.0,4.0,90.0,41.0,7.6,10.0,0.00050242,0,-0.0356,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
11396273,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,False,31.0,23.0,8.0,5.0,13.0,18.0,10.0,17.0,5.0,1.0,7.0,,,90.0,59.0,6.9,16.0,0.0198322,0,,4.0,,1.0,2.0,1.0,1.0,,5.0,,,,2.0,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
11396273,away,1. FC Köln,Luca Kilian,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,False,27.0,20.0,6.0,1.0,14.0,17.0,6.0,10.0,1.0,,1.0,,,90.0,48.0,7.3,9.0,0.00115677,0,,,,1.0,4.0,,,,11.0,3.0,3.0,2.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
11396273,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,30.0,24.0,6.0,3.0,17.0,18.0,7.0,12.0,3.0,1.0,4.0,,,90.0,54.0,7.7,6.0,0.00251984,0,,,,3.0,9.0,,,,7.0,3.0,3.0,,3.0,1.0,3.0,,,4.0,,,1.0,,1.0,,,,,,,,,,,
11396273,away,1. FC Köln,Max Finkgräfe,finkgrafe-max,M. Finkgräfe,D,35,183,310,M,1146250,EUR,1080345600,D,35,35,False,19.0,12.0,2.0,,5.0,7.0,7.0,16.0,7.0,2.0,8.0,,,90.0,51.0,6.8,20.0,0.0129753,0,,4.0,,,5.0,2.0,1.0,,1.0,5.0,3.0,4.0,,1.0,2.0,,,,,,1.0,,,,,Max Finkgräfe,,,,,,,,
11396273,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,30.0,25.0,5.0,3.0,14.0,16.0,11.0,15.0,4.0,1.0,4.0,,,90.0,49.0,7.9,7.0,0.0435289,2,,1.0,,,6.0,,1.0,1.0,4.0,5.0,2.0,1.0,,2.0,2.0,,,,0.0789,,1.0,,1.0,2.0,0.3311,,,,1.0,,,,,
11396273,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,False,24.0,16.0,1.0,,10.0,14.0,6.0,10.0,8.0,2.0,2.0,,,60.0,32.0,6.1,11.0,0.00383594,0,,,,2.0,3.0,2.0,2.0,1.0,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Dejan Ljubičić,dejan-ljubicic,D. Ljubičić,M,21,186,826,M,869883,EUR,876268800,M,7,7,False,28.0,24.0,1.0,,11.0,12.0,13.0,16.0,3.0,1.0,6.0,,,90.0,40.0,7.1,6.0,0.102293,2,,,,,5.0,1.0,,,,3.0,3.0,1.0,2.0,,2.0,,1.0,,0.0666,,1.0,,2.0,,,,,,,,,1.0,,
11396273,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,10.0,8.0,1.0,1.0,1.0,3.0,7.0,10.0,3.0,1.0,,,,72.0,19.0,6.7,7.0,0.0301051,0,,3.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,True,,,,,1.0,,1.0,,,,,,,,,,,
11396273,away,1. FC Köln,Justin Diehl,diehl-justin,J. Diehl,F,26,174,395,M,1146132,EUR,1101513600,M,45,45,False,15.0,10.0,2.0,1.0,6.0,7.0,4.0,8.0,3.0,,4.0,,,60.0,28.0,6.6,10.0,0.00236791,1,,,,,5.0,1.0,6.0,4.0,,,,1.0,1.0,,,,,,0.03,,,1.0,,1.0,0.4754,Justin Diehl,,,,,,,,
11396273,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,F,29,29,False,16.0,11.0,2.0,2.0,6.0,8.0,5.0,10.0,7.0,1.0,4.0,,,89.0,30.0,6.9,10.0,0.0165516,3,,2.0,,1.0,4.0,,4.0,3.0,,,,2.0,,3.0,,,2.0,,0.1336,,3.0,,1.0,1.0,0.0415,,,,,,,,,1.0
11396273,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,True,4.0,2.0,,,2.0,2.0,1.0,3.0,,,1.0,,,30.0,8.0,7.1,2.0,0.0872284,0,,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,
11396273,away,1. FC Köln,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,40,40,True,5.0,3.0,,,1.0,2.0,2.0,5.0,5.0,1.0,4.0,,,30.0,23.0,7.0,7.0,0.0168956,3,,2.0,,1.0,5.0,1.0,6.0,4.0,2.0,,,,,1.0,,,,1.0,0.3374,,,,1.0,2.0,0.097,,,1.0,,,,1.0,,
11396273,away,1. FC Köln,Sargis Adamyan,sargis-adamyan,S. Adamyan,F,22,184,434,M,129927,EUR,738115200,F,23,23,True,5.0,4.0,,,1.0,2.0,3.0,4.0,2.0,1.0,,,,18.0,9.0,6.4,3.0,0.00393422,1,,1.0,,,,,1.0,,,,,,,,,,1.0,,0.0493,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,2.0,1.0,,,,,1.0,2.0,,,1.0,,,1.0,4.0,,2.0,0.00023522,0,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Philipp Pentke,philipp-pentke,P. Pentke,G,,191,32,M,39918,EUR,483753600,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396273,away,1. FC Köln,Jacob Christensen,jacob-christensen,J. Christensen,M,14,180,165,M,918438,EUR,993427200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
