match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_totalCross,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_totalOffside,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_goals,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_bigChanceCreated,stat_penaltyConceded
10437936,home,Sporting CP,Marcus Edwards,edwards-marcus,M. Edwards,M,10,167,2823,M,795066,EUR,912643200,F,10,10,False,,36.0,30.0,2.0,1.0,3.0,4.0,6.0,,,,90.0,65.0,6.6,2,,,,27.0,34.0,,,11.0,6.0,1.0,,,,,2.0,2.0,20.0,4.0,2.0,,,10.0,4.0,1.0,,,,1.0,4.0,2.0,,,1.0,1.0,,,
10437936,home,Sporting CP,Chico Lamba,lamba-chico,C. Lamba,D,15,187,378,M,1153110,EUR,1047254400,D,73,73,True,,40.0,38.0,3.0,2.0,19.0,20.0,4.0,,,,45.0,42.0,7.0,0,,,,19.0,20.0,,1.0,,2.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10437936,home,Sporting CP,Paulinho,paulinho,Paulinho,F,26,187,4934,M,205790,EUR,721267200,F,20,20,True,,23.0,19.0,2.0,1.0,3.0,4.0,4.0,,,,36.0,37.0,7.4,1,,,,16.0,20.0,,,3.0,5.0,,,,,4.0,1.0,1.0,11.0,,1.0,,,,,,1.0,4.0,,,4.0,2.0,1.0,,,,,,
10437936,home,Sporting CP,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,670,M,822524,EUR,899424000,M,33,33,True,,12.0,11.0,,,7.0,7.0,2.0,,,,18.0,19.0,6.7,0,,,,4.0,7.0,,,,1.0,,,,,,,,5.0,,2.0,,,1.0,1.0,,,,,,2.0,,,,,,,,
10437936,home,Sporting CP,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180,612,M,1006113,EUR,1058659200,D,71,71,True,,5.0,2.0,,,1.0,1.0,1.0,,,,12.0,9.0,6.6,1,,,,1.0,4.0,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
10437936,home,Sporting CP,Mateus Fernandes,mateus-fernandes,M. Fernandes,M,18,178,3830,M,1142562,EUR,1089417600,M,82,82,True,,11.0,10.0,,,7.0,7.0,,,,,12.0,12.0,6.6,1,,,,3.0,4.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10437936,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,home,Sporting CP,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,16,16,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,home,Sporting CP,Sotiris Alexandropoulos,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,home,Sporting CP,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,77,77,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,away,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,False,,30.0,20.0,16.0,6.0,17.0,19.0,9.0,,5.0,7.0,90.0,43.0,7.6,0,,,,3.0,11.0,,,,,,1.0,,,,,,10.0,,,,,,,,,,,,,,,,,,1.0,,
10437936,away,Casa Pia,Fernando Varela,fernando-varela,F. Varela,D,5,183,60,M,51705,EUR,564883200,D,15,15,False,,34.0,31.0,2.0,1.0,26.0,27.0,6.0,,,,90.0,46.0,6.9,0,,,,5.0,7.0,,,1.0,4.0,1.0,3.0,2.0,2.0,4.0,,,3.0,,,,,,,,,3.0,,,,,,,,,,,
10437936,away,Casa Pia,Vasco Fernandes,vasco-fernandes,V. Fernandes,D,,181,45,M,41650,EUR,532137600,D,13,13,False,True,40.0,36.0,6.0,4.0,28.0,31.0,6.0,,,,90.0,52.0,6.5,0,,,,8.0,9.0,,,2.0,1.0,1.0,7.0,1.0,1.0,1.0,,,5.0,,,,,1.0,,,,1.0,,,,,,,,,,,
10437936,away,Casa Pia,João Nunes,joao-nunes,J. Nunes,D,30,188,83,M,190135,EUR,816739200,D,3,3,False,,37.0,28.0,6.0,2.0,20.0,26.0,8.0,,,,83.0,54.0,7.0,1,,,,8.0,11.0,,2.0,1.0,7.0,1.0,3.0,2.0,,3.0,2.0,,10.0,,,,,,,1.0,,,,,1.0,,,,,,,,
10437936,away,Casa Pia,Lucas Soares,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,,32.0,26.0,4.0,3.0,20.0,24.0,3.0,,,,90.0,43.0,6.6,0,,,,7.0,10.0,,,2.0,2.0,1.0,,,1.0,,2.0,1.0,8.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,
10437936,away,Casa Pia,Afonso Taira,afonso-taira,A. Taira,M,6,177,41,M,153040,EUR,708739200,M,27,27,False,,18.0,11.0,1.0,,5.0,9.0,6.0,,,,66.0,37.0,6.0,0,,,,6.0,9.0,,,7.0,3.0,1.0,2.0,1.0,,2.0,1.0,1.0,14.0,1.0,,,,3.0,,,,,,,1.0,2.0,,,,,,,
10437936,away,Casa Pia,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,892224,EUR,948758400,M,17,17,False,,17.0,15.0,1.0,1.0,6.0,8.0,3.0,,,,56.0,26.0,7.0,0,,,,9.0,9.0,,1.0,3.0,5.0,,,,,4.0,,,6.0,1.0,,,,3.0,,,,1.0,1.0,,1.0,,,,,,,1.0,
10437936,away,Casa Pia,Leonardo Lelo,leonardo-lelo,L. Lelo,M,5,175,353,M,1006865,EUR,954374400,M,5,5,False,,44.0,35.0,9.0,5.0,23.0,25.0,6.0,,,,90.0,67.0,6.9,0,,,,12.0,21.0,,,2.0,5.0,1.0,,,1.0,3.0,,,15.0,1.0,2.0,,,3.0,2.0,,,1.0,1.0,,1.0,,,,,,,,
10437936,away,Casa Pia,Takahiro Kunimoto,takahiro-kunimoto,T. Kunimoto,M,,172,110,M,794765,EUR,876268800,F,14,14,False,,14.0,11.0,2.0,1.0,5.0,7.0,4.0,,,,45.0,21.0,6.4,1,,,,6.0,7.0,1.0,,3.0,2.0,,,,,,2.0,1.0,6.0,,,,,1.0,,,,,,1.0,,,,,,,,,
10437936,away,Casa Pia,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,99,99,False,,7.0,5.0,,,4.0,5.0,,,,,66.0,23.0,7.1,5,,,,1.0,2.0,2.0,2.0,5.0,6.0,1.0,1.0,,,1.0,2.0,3.0,5.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,,,
10437936,away,Casa Pia,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170,247,M,359650,EUR,840672000,F,7,7,False,,11.0,10.0,,,5.0,5.0,3.0,,,,90.0,25.0,7.4,2,,,,6.0,8.0,,,4.0,4.0,,,,,,2.0,3.0,7.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,
10437936,away,Casa Pia,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,8,8,True,,23.0,22.0,1.0,1.0,12.0,12.0,3.0,,,,45.0,32.0,6.5,0,,,,10.0,11.0,1.0,,4.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10437936,away,Casa Pia,Yan Eteki,yan-eteki,Y. Eteki,M,88,187,113,M,848082,EUR,872553600,M,88,88,True,,22.0,18.0,1.0,,9.0,10.0,4.0,,,,34.0,32.0,6.0,0,,,,9.0,12.0,,,4.0,4.0,1.0,1.0,,,,3.0,2.0,5.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0
10437936,away,Casa Pia,Vitó,vito,Vitó,M,8,180,26,M,845680,EUR,874540800,M,18,18,True,,13.0,10.0,,,4.0,6.0,1.0,,,,24.0,19.0,6.5,1,,,,6.0,7.0,1.0,,4.0,1.0,1.0,,,,1.0,,1.0,4.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,
10437936,away,Casa Pia,Rafael Martins,rafael-martins,R. Martins,F,99,177,43,M,123231,EUR,606096000,F,11,11,True,,4.0,2.0,,,,,1.0,,,,24.0,7.0,6.5,0,,,,2.0,4.0,1.0,1.0,3.0,1.0,,,,,,,2.0,4.0,,,,,,,,,,,,2.0,,,,,,,,
10437936,away,Casa Pia,Léo Bolgado,leo-bolgado,L. Bolgado,D,4,190,110,M,1095918,EUR,903571200,D,4,4,True,,5.0,4.0,,,3.0,3.0,1.0,,,,11.0,7.0,6.7,0,Léo Bolgado,,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10437936,away,Casa Pia,Lucas Paes,lucas-paes,L. Paes,G,1,193,72,M,931473,EUR,881452800,G,68,68,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,away,Casa Pia,Derick Poloni,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,D,6,6,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,away,Casa Pia,Nermin Zolotić,nermin-zolotic,N. Zolotić,D,44,188,74,M,94826,EUR,742003200,D,19,19,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437936,away,Casa Pia,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175,174,M,991929,EUR,930614400,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
