match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,stat_clearanceOffLine,stat_shotOffTarget,stat_fouls,stat_blockedScoringAttempt,stat_totalOffside
11768328,home,Crewe Alexandra,Elliott Nevitt,Elliott Nevitt,,elliott-nevitt,E. Nevitt,F,24,,20,M,1128465,EUR,827712000,F,20,20,False,12.0,9.0,1.0,1.0,5.0,7.0,4.0,5.0,1.0,2.0,,,,,67.0,27.0,7.5,8.0,3,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,,,2.0,,1.0,,1.0,1.0,,
11768328,home,Crewe Alexandra,Aaron Rowe,,,aaron-rowe,A. Rowe,M,11,177.0,24,M,978835,EUR,968284800,M,21,21,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,23.0,7.0,6.3,2.0,0,3.0,5.0,1.0,1.0,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
11768328,home,Crewe Alexandra,Charlie Colkett,Charlie,Colkett,charlie-colkett,C. Colkett,M,,176.0,32,M,284437,EUR,841795200,M,16,16,True,6.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,,,14.0,12.0,6.5,4.0,0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11768328,home,Crewe Alexandra,Calum Agius,Calum Agius,,agius-calum,C. Agius,M,20,178.0,34,M,1158080,EUR,1125878400,F,33,33,True,3.0,1.0,2.0,,,1.0,1.0,2.0,1.0,1.0,,,,,8.0,6.0,6.5,3.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11768328,home,Crewe Alexandra,Tom Booth,Tom Booth,,tom-booth,T. Booth,G,1,190.0,11,M,1391294,EUR,1091404800,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,home,Crewe Alexandra,Nathan Robinson,Nathan Robinson,,robinson-nathan,N. Robinson,D,,,6,M,1535471,EUR,1139011200,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,home,Crewe Alexandra,Lewis Nolan,Lewis Nolan,,nolan-lewis,L. Nolan,M,,180.0,1,M,1535470,EUR,1125964800,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,away,Derby County,Joe Wildsmith,,,joe-wildsmith,J. Wildsmith,G,32,183.0,42,M,553412,EUR,820108800,G,1,1,False,24.0,22.0,6.0,4.0,21.0,21.0,1.0,3.0,,9.0,,,3.0,4.0,90.0,36.0,7.2,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,away,Derby County,Ryan Nyambe,,,nyambe-ryan,R. Nyambe,D,24,182.0,92,M,793958,EUR,881193600,D,24,24,False,64.0,56.0,6.0,3.0,20.0,22.0,37.0,49.0,,3.0,,,,,79.0,92.0,6.6,21.0,0,2.0,6.0,2.0,1.0,,,,1.0,,1.0,1.0,,,,7.0,4.0,1.0,,2.0,,,,,,,,,
11768328,away,Derby County,Curtis Nelson,,,curtis-nelson,C. Nelson,D,25,183.0,42,M,115434,EUR,737942400,D,35,35,False,82.0,75.0,6.0,6.0,42.0,47.0,33.0,35.0,3.0,6.0,,,,,90.0,99.0,8.0,9.0,3,1.0,1.0,13.0,,2.0,4.0,4.0,2.0,,9.0,,,,,,,,,,,1.0,,,,1.0,,1.0,
11768328,away,Derby County,Sonny Bradley,,,sonny-bradley,S. Bradley,D,15,193.0,44,M,144679,EUR,684720000,D,5,5,False,54.0,46.0,4.0,1.0,32.0,35.0,14.0,19.0,1.0,5.0,,,,,68.0,58.0,6.5,8.0,1,,1.0,3.0,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,
11768328,away,Derby County,Craig Forsyth,,,craig-forsyth,C. Forsyth,D,3,191.0,59,M,59932,EUR,604281600,D,3,3,False,42.0,28.0,8.0,2.0,14.0,16.0,15.0,28.0,,4.0,,,,,68.0,56.0,6.9,17.0,2,,1.0,6.0,,,2.0,,1.0,,4.0,,,,,2.0,1.0,1.0,,2.0,,,,,,1.0,,1.0,
11768328,away,Derby County,Conor Hourihane,,,conor-hourihane,C. Hourihane,M,,181.0,137,M,100574,EUR,665452800,M,4,4,False,101.0,89.0,9.0,7.0,21.0,22.0,73.0,90.0,,12.0,,,,,90.0,121.0,8.7,18.0,5,,1.0,3.0,,1.0,,,,True,3.0,,,1.0,1.0,11.0,,5.0,,3.0,,1.0,,1.0,,2.0,,2.0,
11768328,away,Derby County,Korey Smith,,,korey-smith,K. Smith,M,8,183.0,26,M,38114,EUR,665280000,M,12,12,False,33.0,23.0,3.0,2.0,1.0,1.0,24.0,36.0,,2.0,,,,,90.0,43.0,7.0,13.0,1,2.0,6.0,1.0,1.0,,1.0,,,,,,,,2.0,4.0,,2.0,1.0,3.0,,,,,,,1.0,1.0,
11768328,away,Derby County,Tom Barkhuizen,,,tom-barkhuizen,T. Barkhuizen,F,29,175.0,41,M,137808,EUR,741744000,M,7,7,False,32.0,30.0,1.0,1.0,8.0,8.0,23.0,27.0,,3.0,,,,,68.0,48.0,7.4,6.0,4,2.0,3.0,4.0,2.0,,1.0,,1.0,,1.0,2.0,,,,3.0,1.0,1.0,,1.0,,2.0,,,,1.0,,1.0,
11768328,away,Derby County,Max Bird,,,max-bird,M. Bird,M,6,183.0,135,M,906287,EUR,969235200,M,8,8,False,53.0,46.0,2.0,1.0,10.0,11.0,36.0,47.0,,6.0,,,,,90.0,65.0,7.2,15.0,2,,1.0,,,1.0,,,1.0,,,,,,,5.0,1.0,,,2.0,,,,,,2.0,,,1.0
11768328,away,Derby County,Nathaniel Méndez-Laing,,,nathaniel-mendez-laing,N. Méndez-Laing,F,11,178.0,562,M,120480,EUR,703296000,M,11,11,False,58.0,45.0,1.0,1.0,6.0,6.0,41.0,64.0,,6.0,,,,,90.0,97.0,8.8,32.0,5,,6.0,10.0,8.0,,1.0,,2.0,,2.0,7.0,,,,12.0,4.0,2.0,,6.0,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0
11768328,away,Derby County,Conor Washington,Conor,Washington,conor-washington,C. Washington,F,14,178.0,47,M,291027,EUR,706147200,F,14,14,False,17.0,13.0,,,4.0,4.0,9.0,13.0,,1.0,,,,,67.0,26.0,6.8,7.0,4,2.0,2.0,,,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,
11768328,away,Derby County,James Collins,,,james-collins,J. Collins,F,9,188.0,194,M,88169,EUR,660009600,F,9,9,True,4.0,2.0,1.0,,,,2.0,4.0,,,,,,,23.0,5.0,6.5,2.0,1,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0
11768328,away,Derby County,Eiran Cashin,,,cashin-eiran-joe,E. J. Cashin,D,20,184.0,469,M,998928,EUR,1005264000,D,6,6,True,31.0,27.0,6.0,4.0,5.0,5.0,22.0,27.0,,,,,,,22.0,35.0,7.1,5.0,1,,,3.0,,,,,,,3.0,,,,,1.0,,,,1.0,,,,,,1.0,,,
11768328,away,Derby County,Kane Wilson,,,kane-wilson,K. Wilson,D,12,178.0,60,M,843765,EUR,952732800,D,2,2,True,15.0,14.0,1.0,1.0,2.0,2.0,13.0,18.0,,3.0,,,,,22.0,23.0,7.2,6.0,0,,,,,,,,1.0,,,,,,,5.0,,1.0,,3.0,,,1.0,,,,,,
11768328,away,Derby County,Joe Ward,,,joe-ward,J. Ward,M,23,167.0,71,M,872321,EUR,809049600,M,23,23,True,23.0,17.0,3.0,1.0,5.0,8.0,14.0,26.0,,4.0,,,,,22.0,38.0,6.8,15.0,1,,,,,,,,,,,,,,,11.0,,2.0,,2.0,,,,,,,,1.0,
11768328,away,Derby County,Louie Sibley,,,louie-sibley,L. Sibley,M,40,178.0,139,M,944036,EUR,999302400,M,17,17,True,4.0,4.0,,,,,4.0,5.0,,,,,,,11.0,8.0,6.9,1.0,2,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,2.0,
11768328,away,Derby County,Josh Vickers,,,josh-vickers,J. Vickers,G,31,183.0,50,M,370476,EUR,817776000,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,away,Derby County,Darren Robinson,Darren,Robinson,darren-robinson,D. Robinson,M,20,180.0,33,M,1134740,EUR,1104278400,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,away,Derby County,Tyrese Fornah,,,tyrese-fornah,T. Fornah,M,14,181.0,183,M,1014098,EUR,937008000,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11768328,away,Derby County,Dajaune Brown,Dajaune Brown,,dajaune-brown,D. Brown,F,10,182.0,85,M,1467305,EUR,1129420800,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
