match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_goals,captain,stat_clearanceOffLine
12441705,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,30.0,19.0,16.0,5.0,0.0,15.0,18.0,4.0,12.0,1.0,13.0,1.0,1.0,4.0,4.0,1.0,1.0,90.0,42.0,6.2,11.0,0.00281031,0,-1.3173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,41.0,33.0,5.0,3.0,0.0,17.0,17.0,16.0,26.0,4.0,3.0,,,,,,,90.0,68.0,7.1,14.0,0.104516,2,,,,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.186,0.3228,1.0,,,,,,,,,,,
12441705,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,63.0,57.0,7.0,3.0,0.0,33.0,35.0,24.0,28.0,4.0,1.0,,,,,,,86.0,73.0,6.4,7.0,0.0394707,0,,,,,2.0,1.0,4.0,3.0,,,,,,1.0,,1.0,1.0,1.0,,,,,meeshilgerss,2.0,,,,,,,,,
12441705,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,66.0,62.0,5.0,3.0,0.0,39.0,40.0,23.0,27.0,7.0,4.0,,,,,,,90.0,81.0,6.7,7.0,0.280527,3,,,,1.0,3.0,2.0,4.0,2.0,,,,1.0,1.0,,,,,,1.0,0.2903,0.3182,,,,1.0,2.0,1.0,,,,,,
12441705,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,20.0,19.0,1.0,,0.0,13.0,13.0,7.0,8.0,4.0,3.0,,,,,,,75.0,37.0,6.5,3.0,0.0304702,0,,,,1.0,,,2.0,2.0,1.0,2.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,
12441705,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,37.0,30.0,3.0,2.0,0.0,15.0,17.0,15.0,20.0,4.0,,,,,,,,76.0,48.0,6.7,8.0,0.0190246,1,,,,,1.0,2.0,3.0,2.0,,,,,,,3.0,,,,,0.0233,,,,2.0,1.0,1.0,,,,,,,
12441705,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,62.0,56.0,4.0,2.0,0.0,33.0,36.0,26.0,30.0,2.0,5.0,,,,,,,90.0,83.0,6.9,9.0,0.136431,1,,,,4.0,1.0,,4.0,4.0,,2.0,,,,1.0,,,,3.0,1.0,0.0386,,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,,
12441705,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,18.0,12.0,1.0,,1.0,2.0,7.0,11.0,12.0,2.0,2.0,,,,,,,75.0,33.0,7.2,8.0,0.213139,1,,,,1.0,,1.0,2.0,5.0,,1.0,,,1.0,,1.0,3.0,3.0,,,0.083,,3.0,,2.0,,2.0,,1.0,1.0,1.0,,,
12441705,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,21.0,18.0,2.0,1.0,1.0,12.0,12.0,6.0,9.0,,5.0,,,,,,,90.0,34.0,7.0,9.0,0.0467787,3,,,,,1.0,1.0,4.0,3.0,2.0,3.0,,2.0,1.0,,,,,,,0.24,0.3366,2.0,,,,2.0,,,2.0,,,,
12441705,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,51.0,40.0,5.0,2.0,0.0,19.0,22.0,21.0,29.0,2.0,3.0,,,,,,,90.0,70.0,6.8,17.0,0.0393922,3,,,,,,1.0,6.0,4.0,2.0,4.0,1.0,1.0,1.0,,,,,1.0,1.0,0.7874,0.674,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,
12441705,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,15.0,10.0,,,0.0,2.0,2.0,8.0,13.0,1.0,,,,,,,,90.0,27.0,7.4,8.0,0.661031,3,,,,,4.0,4.0,9.0,5.0,1.0,,,1.0,2.0,,,,,1.0,4.0,0.2905,0.6922,1.0,,,,2.0,1.0,,,1.0,1.0,True,
12441705,home,FC Twente,Gerald Alders,gerald-alders,G. Alders,D,3,179,240,M,1403075,EUR,1115424000,D,47,47,True,16.0,13.0,1.0,,0.0,9.0,10.0,4.0,6.0,,1.0,,,,,,,15.0,17.0,6.6,3.0,0.00290072,0,,Gerald Alders,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,F,30,30,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,1.0,,,,,,,15.0,12.0,6.7,4.0,0.00337859,0,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
12441705,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,32,32,True,5.0,4.0,2.0,2.0,0.0,,,4.0,5.0,,1.0,,,,,,,14.0,9.0,6.7,2.0,0.0101483,2,,,,,3.0,,4.0,,,1.0,1.0,,1.0,,,,,,,0.1642,,1.0,,,1.0,,,,,,,,
12441705,home,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,148,M,1634542,EUR,1142294400,F,25,25,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,10.0,4.0,6.8,1.0,0.00565783,1,,,,,,2.0,,3.0,,,,,,,,,,1.0,,0.0371,,,,,1.0,,,,,,,,
12441705,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,Max Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179,95,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,Younes Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441705,away,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,32.0,22.0,17.0,8.0,0.0,17.0,18.0,5.0,14.0,,8.0,,1.0,2.0,3.0,,,90.0,39.0,6.9,11.0,0.00309976,0,0.3438,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
12441705,away,AZ Alkmaar,Seiya Maikuma,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,22.0,13.0,3.0,,0.0,5.0,7.0,8.0,16.0,2.0,1.0,,,,,,,64.0,34.0,7.3,12.0,0.0301159,2,,,,1.0,,1.0,1.0,3.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.1415,0.1824,1.0,,1.0,,2.0,,,,,,,1.0
12441705,away,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,50.0,46.0,7.0,5.0,0.0,22.0,22.0,24.0,28.0,,2.0,,,,,,,90.0,55.0,6.6,5.0,0.0473954,0,,,,,3.0,,3.0,3.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,
12441705,away,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,70.0,64.0,7.0,4.0,0.0,30.0,33.0,34.0,37.0,7.0,1.0,,,,,,,90.0,85.0,7.4,6.0,0.0270822,1,,,,,4.0,2.0,6.0,3.0,,,,,,3.0,3.0,,,1.0,1.0,0.0858,,1.0,,1.0,1.0,,,,,1.0,,,
12441705,away,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,29.0,21.0,1.0,,0.0,7.0,9.0,14.0,21.0,6.0,1.0,,,,,,,90.0,47.0,6.6,13.0,0.329989,0,,,,1.0,1.0,,4.0,2.0,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
12441705,away,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,47.0,38.0,3.0,1.0,0.0,14.0,19.0,25.0,33.0,5.0,7.0,,,,,,,90.0,68.0,6.9,13.0,0.0296768,0,,,,5.0,4.0,2.0,8.0,2.0,,,,,,2.0,4.0,,,,2.0,,,,,2.0,,,,1.0,,,,,
12441705,away,AZ Alkmaar,Kees Smit,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,26,26,False,48.0,42.0,1.0,,0.0,7.0,7.0,35.0,41.0,2.0,7.0,,,,,,,75.0,61.0,7.1,7.0,0.0968937,2,,,,,,,2.0,4.0,,,,,,,1.0,3.0,2.0,1.0,1.0,0.2091,,,,1.0,2.0,,,,,,,,
12441705,away,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,M,21,21,False,31.0,27.0,2.0,1.0,0.0,5.0,6.0,22.0,27.0,,6.0,,,,,,,90.0,45.0,6.7,11.0,0.274542,3,,,,2.0,2.0,,2.0,3.0,,2.0,2.0,2.0,1.0,,,1.0,,,,0.9432,0.2929,3.0,,,,2.0,,,2.0,,,,
12441705,away,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,37.0,26.0,6.0,2.0,2.0,7.0,10.0,20.0,31.0,1.0,8.0,,,,,,,90.0,58.0,9.7,15.0,0.727082,4,,,,4.0,1.0,3.0,2.0,9.0,,3.0,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.147,0.0249,4.0,,,,1.0,1.0,1.0,3.0,2.0,1.0,True,
12441705,away,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,7,7,False,29.0,23.0,1.0,,1.0,3.0,3.0,20.0,27.0,,4.0,,,,,,,75.0,45.0,8.5,10.0,0.2533,1,,,,1.0,,2.0,5.0,8.0,1.0,4.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,0.4577,0.9144,4.0,,1.0,,,,,2.0,1.0,1.0,,
12441705,away,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182,933,M,1153117,EUR,1059004800,F,35,35,False,19.0,13.0,1.0,,0.0,3.0,4.0,10.0,17.0,,1.0,,,,,,,87.0,30.0,7.0,12.0,0.0459257,2,,,,2.0,1.0,5.0,1.0,5.0,,,,1.0,1.0,,,,,,,0.1505,0.1328,1.0,,,,4.0,1.0,,,,,,
