match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_totalContest,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_goalAssist,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_bigChanceCreated,stat_outfielderBlock
10437948,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,15.0,8.0,1.0,,4.0,6.0,4.0,10.0,4.0,2.0,,,,,,90.0,32.0,6.5,15.0,0,1.0,,7.0,9.0,,,,,,4.0,,6.0,11.0,,2.0,,4.0,1.0,1.0,,,1.0,,1.0,,
10437948,home,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,F,7,7,True,16.0,10.0,2.0,2.0,4.0,6.0,6.0,10.0,,2.0,,,,,,23.0,20.0,7.1,8.0,0,,,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,
10437948,home,Famalicão,Rui Fonte,,,rui-fonte,R. Fonte,F,,181,71,M,44235,EUR,640828800,F,17,17,True,4.0,4.0,,,4.0,4.0,,,,1.0,,,,,,23.0,11.0,6.6,2.0,0,,,,2.0,,,,,,1.0,,1.0,3.0,1.0,1.0,,1.0,2.0,,,,,,,,
10437948,home,Famalicão,David Tavares,,,david-tavares,D. Tavares,M,8,180,264,M,878494,EUR,921801600,M,18,18,True,6.0,4.0,1.0,,3.0,5.0,1.0,1.0,1.0,,,,,,,11.0,7.0,6.3,2.0,0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
10437948,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,True,1.0,,,,,,,1.0,,,,,,,,1.0,2.0,,1.0,0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10437948,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,home,Famalicão,Diogo Queirós,,,diogo-queiros,D. Queirós,M,4,185,211,M,855665,EUR,915494400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,home,Famalicão,Junior Kadile,,,kadile-junior,J. Kadile,M,11,182,126,M,999033,EUR,1039996800,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,away,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,17.0,12.0,9.0,4.0,10.0,12.0,2.0,5.0,1.0,7.0,,1.0,1.0,1.0,1.0,90.0,24.0,6.1,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,away,Vizela,Igor Julião,,,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,D,14,14,False,39.0,29.0,3.0,1.0,8.0,13.0,21.0,27.0,1.0,2.0,,,,,,90.0,63.0,6.8,15.0,0,1.0,,,6.0,,,,5.0,3.0,,,,,1.0,,,,1.0,,,,,,,,
10437948,away,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,61.0,47.0,14.0,3.0,34.0,35.0,13.0,26.0,4.0,5.0,,,,,,90.0,76.0,6.8,14.0,0,,,4.0,7.0,,,,3.0,1.0,,,7.0,7.0,2.0,,,,,,,,,,,,2.0
10437948,away,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,42.0,34.0,3.0,1.0,28.0,32.0,6.0,10.0,2.0,6.0,,,,,,90.0,53.0,6.5,9.0,0,,,4.0,6.0,,,,,,1.0,,3.0,6.0,3.0,2.0,1.0,,2.0,,,,,,,,
10437948,away,Vizela,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,16,16,False,46.0,36.0,4.0,,19.0,23.0,17.0,23.0,1.0,5.0,,,,,,89.0,71.0,6.7,14.0,0,,,2.0,12.0,,,,7.0,4.0,1.0,,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,
10437948,away,Vizela,Claudemir,,,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,False,69.0,60.0,12.0,7.0,34.0,37.0,26.0,33.0,1.0,6.0,,,,,,89.0,83.0,7.0,16.0,0,1.0,,1.0,3.0,,,,2.0,1.0,2.0,,2.0,3.0,1.0,1.0,,,,1.0,,,,,,,2.0
10437948,away,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,67.0,58.0,4.0,2.0,34.0,37.0,24.0,30.0,,8.0,,,,,,90.0,77.0,7.1,10.0,1,,,,7.0,,,,3.0,,1.0,,1.0,2.0,,,1.0,1.0,3.0,,,,1.0,1.0,,,
10437948,away,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,M,79,79,False,25.0,19.0,2.0,,10.0,12.0,9.0,17.0,,6.0,,,,,,82.0,45.0,7.0,15.0,4,4.0,,,3.0,2.0,,,1.0,1.0,4.0,,,2.0,1.0,2.0,,2.0,1.0,,,,1.0,2.0,,,
10437948,away,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,46.0,35.0,4.0,3.0,18.0,19.0,18.0,29.0,1.0,5.0,,,,,,82.0,62.0,7.0,17.0,0,2.0,1.0,,5.0,,,,2.0,1.0,2.0,True,3.0,9.0,1.0,3.0,,5.0,1.0,2.0,,1.0,2.0,,,1.0,
10437948,away,Vizela,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,10,10,False,25.0,21.0,1.0,1.0,6.0,6.0,15.0,21.0,,5.0,,,,,,75.0,38.0,6.9,13.0,1,2.0,,,2.0,1.0,,1.0,,,3.0,,,3.0,1.0,,,2.0,2.0,,1.0,,,,,,
10437948,away,Vizela,Milutin Osmajić,,,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,False,9.0,7.0,,,,,7.0,10.0,,,,,,,,90.0,14.0,6.7,5.0,1,1.0,,2.0,2.0,1.0,,,,,2.0,,3.0,3.0,,,,,,1.0,,,,,1.0,,
10437948,away,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,True,19.0,14.0,1.0,1.0,2.0,2.0,12.0,17.0,,1.0,,,,,,15.0,23.0,6.4,7.0,0,,,1.0,3.0,,,,,,1.0,,,2.0,,1.0,,1.0,2.0,,,,,,,,
10437948,away,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,M,82,82,True,7.0,6.0,,,,,6.0,8.0,,,,,,,,8.0,9.0,6.3,3.0,0,1.0,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,
10437948,away,Vizela,Kévin Zohi,,,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,True,6.0,3.0,,,1.0,2.0,2.0,4.0,,,,,,,,8.0,10.0,6.6,5.0,0,,,,1.0,,,,,,1.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,
10437948,away,Vizela,Carlos Isaac,,,isaac-carlos,C. Isaac,D,2,184,69,M,913214,EUR,893894400,D,7,7,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,,,9.0,9.0,6.5,2.0,0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
10437948,away,Vizela,Friday Etim,Friday Etim,,friday-etim,F. Etim,F,25,186,186,M,1172464,EUR,1021939200,F,90,90,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,9.0,1.0,6.6,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10437948,away,Vizela,Luiz Felipe,,,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,away,Vizela,Ivanildo Fernandes,,,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,away,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10437948,away,Vizela,Alexander Schmidt,,,alexander-schmidt,A. Schmidt,F,10,193,80,M,842499,EUR,885168000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
