match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_outfielderBlock,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
12366762,home,Atlanta United,Josh Cohen,josh-cohen,J. Cohen,G,185.0,83,M,934814,EUR,714096000,G,22,22,False,20.0,16.0,10.0,6.0,0.0,15.0,16.0,1.0,4.0,1.0,5.0,1.0,1.0,90.0,24.0,6.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12366762,home,Atlanta United,Efraín Morales,efrain-morales,E. Morales,D,191.0,597,M,1035650,EUR,1078358400,D,21,21,False,59.0,52.0,6.0,3.0,0.0,32.0,35.0,20.0,24.0,1.0,4.0,,,90.0,66.0,6.7,7.0,0,24,2.0,5.0,5.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,
12366762,home,Atlanta United,Stian Gregersen,stian-gregersen,S. Gregersen,D,191.0,147,M,335747,EUR,800668800,D,5,5,False,63.0,56.0,2.0,1.0,0.0,30.0,32.0,26.0,31.0,5.0,7.0,,,85.0,75.0,7.0,7.0,0,5,1.0,2.0,3.0,7.0,,,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12366762,home,Atlanta United,Luis Abram,luis-abram,L. Abram,D,181.0,864,M,790031,EUR,825379200,D,4,4,False,50.0,45.0,5.0,4.0,0.0,21.0,22.0,24.0,30.0,2.0,3.0,,,90.0,57.0,6.6,8.0,0,96,2.0,1.0,3.0,2.0,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12366762,home,Atlanta United,Ronald Hernández,ronald-hernandez,R. Hernández,D,171.0,392,M,881223,EUR,874800000,M,2,2,False,42.0,37.0,3.0,2.0,0.0,9.0,10.0,31.0,42.0,1.0,3.0,,,90.0,76.0,6.8,15.0,2,3,1.0,,4.0,4.0,1.0,,1.0,3.0,1.0,1.0,,10.0,1.0,True,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12366762,home,Atlanta United,Ajani Fortune,fortune-ajani,A. Fortune,M,180.0,82,M,1035631,EUR,1041206400,M,35,35,False,53.0,47.0,4.0,3.0,0.0,12.0,14.0,36.0,42.0,1.0,4.0,,,90.0,70.0,7.4,11.0,2,35,,1.0,2.0,5.0,3.0,2.0,1.0,,,2.0,1.0,3.0,,,1.0,,,,2.0,3.0,Ajani Fortune,,2.0,,,,,,,,,,
12366762,home,Atlanta United,Tristan Muyumba,tristan-muyumba,T. Muyumba,M,167.0,98,M,857773,EUR,857692800,M,8,8,False,45.0,39.0,2.0,1.0,0.0,6.0,10.0,33.0,35.0,,3.0,,,57.0,52.0,7.0,9.0,1,8,,1.0,2.0,3.0,,,,2.0,1.0,,1.0,,,,,1.0,,1.0,,2.0,,,2.0,,,,,,,,,,
12366762,home,Atlanta United,Caleb Wiley,caleb-wiley,C. Wiley,D,178.0,2822,M,1035645,EUR,1103673600,M,26,26,False,39.0,33.0,4.0,1.0,0.0,9.0,10.0,24.0,29.0,3.0,1.0,,,57.0,51.0,6.6,8.0,0,26,1.0,2.0,4.0,3.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,
12366762,home,Atlanta United,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,175.0,886,M,286923,EUR,787708800,F,9,9,False,30.0,25.0,1.0,,0.0,3.0,4.0,24.0,30.0,,1.0,,,72.0,40.0,6.7,10.0,2,9,,,3.0,,3.0,,,,,,,4.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,
12366762,home,Atlanta United,Tyler Wolff,tyler-wolff,T. Wolff,F,175.0,106,M,1034886,EUR,1045094400,F,28,28,False,27.0,25.0,4.0,4.0,0.0,6.0,7.0,19.0,20.0,,2.0,,,57.0,37.0,6.8,4.0,2,16,,,4.0,3.0,,,,,,3.0,2.0,,,,,,,,2.0,,Tyler Wolff,,,,2.0,,,,,,,,
