match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_keyPass,player_sofascoreId,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10407158,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,298,M,39457,EUR,641347200,G,49,49,False,45.0,29.0,31.0,16.0,21.0,25.0,8.0,20.0,1.0,16.0,1.0,3.0,3.0,90.0,58.0,6.8,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192,741,M,934196,EUR,879292800,D,59,59,False,42.0,30.0,2.0,1.0,27.0,37.0,3.0,5.0,6.0,5.0,,,,90.0,63.0,6.8,15.0,1,,,3.0,1.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,314,M,303634,EUR,686793600,D,16,16,False,8.0,6.0,3.0,2.0,6.0,7.0,,1.0,1.0,1.0,,,,25.0,15.0,6.7,2.0,0,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,44,44,False,53.0,40.0,7.0,3.0,28.0,35.0,12.0,20.0,6.0,7.0,,,,90.0,95.0,7.6,17.0,0,,,1.0,6.0,4.0,12.0,,,,,,4.0,,3.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,710,M,902987,EUR,827884800,M,94,94,False,38.0,26.0,,,18.0,26.0,8.0,12.0,,5.0,,,,67.0,57.0,6.9,17.0,0,,,,1.0,3.0,6.0,,4.0,2.0,,,2.0,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Senne Lynen,senne-lynen,S. Lynen,M,14,182,400,M,826171,EUR,919382400,M,20,20,False,53.0,39.0,13.0,7.0,30.0,35.0,11.0,21.0,1.0,19.0,,,,90.0,72.0,7.5,19.0,0,,,,1.0,4.0,7.0,3.0,1.0,1.0,,1.0,2.0,,1.0,3.0,5.0,3.0,,2.0,3.0,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Lazare Amani,jean-thierry-lazare-amani,L. Amani,M,88,172,4130,M,845136,EUR,889228800,M,8,8,False,25.0,22.0,2.0,2.0,14.0,14.0,8.0,11.0,,4.0,,,,67.0,35.0,6.6,7.0,0,Jean Thierry Lazare,Amani,,,3.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,,,,1.0,,1.0,jtl_amani_8,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Teddy Teuma,teddy-teuma,T. Teuma,M,80,176,885,M,829643,EUR,749347200,M,10,10,False,68.0,56.0,9.0,7.0,31.0,35.0,25.0,36.0,,10.0,,,,90.0,92.0,7.8,22.0,2,,,1.0,1.0,7.0,5.0,3.0,2.0,,1.0,1.0,1.0,2.0,,3.0,3.0,3.0,1.0,,2.0,,True,1.0,1.0,1.0,1.0,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,11,11,False,32.0,24.0,,,15.0,18.0,10.0,16.0,3.0,5.0,,,,90.0,61.0,8.1,20.0,4,,,,1.0,8.0,6.0,3.0,8.0,3.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,3.0,simon.adingra,,,2.0,,,1.0,1.0,1.0,,,,,
10407158,home,Royale Union Saint-Gilloise,Dante Vanzeir,dante-vanzeir,D. Vanzeir,F,13,175,638,M,822673,EUR,892684800,F,13,13,False,14.0,8.0,1.0,,1.0,4.0,8.0,12.0,1.0,2.0,,,,90.0,29.0,7.4,10.0,6,,,,,1.0,2.0,,,,2.0,,,3.0,1.0,2.0,,,2.0,1.0,,,,,3.0,,,,,1.0,1.0,1.0,,,
10407158,home,Royale Union Saint-Gilloise,Victor Okoh Boniface,victor-okoh-boniface,V. O. Boniface,F,22,193,28827,M,978521,EUR,977529600,F,7,7,False,32.0,23.0,2.0,2.0,11.0,16.0,12.0,16.0,1.0,5.0,,,,81.0,46.0,6.4,17.0,1,,,3.0,2.0,8.0,3.0,2.0,3.0,,1.0,,,2.0,,,,,1.0,,1.0,boniface_jrn,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,237,M,845558,EUR,922406400,D,26,26,True,26.0,18.0,7.0,1.0,16.0,17.0,2.0,9.0,1.0,2.0,,,,65.0,34.0,6.3,10.0,0,,,1.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Bart Nieuwkoop,bart-nieuwkoop,B. Nieuwkoop,D,2,180,335,M,797279,EUR,826156800,D,2,2,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,3.0,,,,23.0,10.0,6.5,3.0,0,,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1145,M,916176,EUR,903398400,M,23,23,True,13.0,10.0,2.0,1.0,4.0,5.0,6.0,8.0,1.0,1.0,,,,23.0,26.0,7.1,5.0,2,,,,1.0,1.0,5.0,,3.0,2.0,,,2.0,,,,2.0,2.0,,,,,,,1.0,,,,,,,1.0,,,
10407158,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,769,M,572286,EUR,864345600,F,29,29,True,6.0,4.0,1.0,1.0,,1.0,4.0,5.0,,,,,,9.0,12.0,7.1,4.0,1,,,,2.0,,2.0,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,
10407158,home,Royale Union Saint-Gilloise,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191,83,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,José Rodríguez,jose-rodriguez,J. Rodríguez,M,,180,59,M,138394,EUR,787536000,M,4,4,True,,,,,,,,,,,,,,,,,,0,José,Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407158,home,Royale Union Saint-Gilloise,Oussama El Azzouzi,oussama-el-azzouzi,O. E. Azzouzi,M,17,189,7762,M,1127191,EUR,991094400,M,6,6,True,,,,,,,,,,,,,,,,,,0,Oussama El Azzouzi,,,,,,,,,,,,,,,,,,,,o.elazzouzi,,,,,,,,,,,,,
