match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_wasFouled,captain,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_totalCross,stat_accurateCross,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_blockedScoringAttempt,player_sofascoreId,stat_challengeLost,stat_errorLeadToAShot
11396293,home,SV Werder Bremen,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,30,30,False,35.0,30.0,10.0,6.0,27.0,30.0,3.0,5.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,49.0,6.7,6.0,0.1038,0.0117996,1.0,1,-0.4994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396293,home,SV Werder Bremen,Niklas Stark,niklas-stark,N. Stark,D,4,190,247,M,229544,EUR,797817600,D,4,4,False,24.0,23.0,4.0,3.0,18.0,19.0,5.0,5.0,1.0,4.0,,3.0,3.0,,,,,,,41.0,31.0,6.5,1.0,,0.00483474,,0,,3.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11396293,home,SV Werder Bremen,Marco Friedl,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,75.0,67.0,11.0,7.0,38.0,41.0,29.0,34.0,1.0,4.0,2.0,4.0,6.0,,,,,,,90.0,92.0,7.1,9.0,0.0427,0.0686724,,2,,7.0,7.0,,,1.0,True,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
11396293,home,SV Werder Bremen,Anthony Jung,anthony-jung,A. Jung,D,5,186,138,M,103442,EUR,689126400,D,3,3,False,98.0,85.0,8.0,6.0,58.0,63.0,28.0,39.0,2.0,7.0,1.0,,8.0,1.0,,,,,,90.0,118.0,7.4,17.0,0.0612,0.211391,1.0,1,,5.0,5.0,,,2.0,,1.0,2.0,3.0,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
11396293,home,SV Werder Bremen,Felix Agu,agu-felix,F. Agu,M,27,180,629,M,933398,EUR,938390400,M,27,27,False,26.0,17.0,4.0,2.0,14.0,19.0,3.0,11.0,1.0,3.0,,2.0,7.0,5.0,,,,,,87.0,57.0,6.1,24.0,,0.0291357,,0,,,5.0,2.0,1.0,1.0,,,,,4.0,,,2.0,,,2.0,1.0,,,,,,,,,,,
11396293,home,SV Werder Bremen,Romano Schmid,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,M,20,20,False,38.0,28.0,3.0,1.0,9.0,12.0,20.0,29.0,,2.0,,,3.0,4.0,,,,,,90.0,58.0,7.1,22.0,0.5582,0.134092,1.0,1,,,5.0,2.0,,2.0,,,1.0,,3.0,1.0,,1.0,,,2.0,,1.0,1.0,0.9162,,,,,,,,
11396293,home,SV Werder Bremen,Senne Lynen,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,54.0,41.0,7.0,3.0,22.0,31.0,20.0,24.0,,1.0,,1.0,5.0,1.0,,,,,,87.0,69.0,7.2,15.0,,0.514927,2.0,0,,1.0,2.0,2.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,
11396293,home,SV Werder Bremen,Jens Stage,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,64.0,56.0,2.0,2.0,27.0,27.0,29.0,37.0,,6.0,1.0,,8.0,2.0,,,,,,90.0,78.0,7.1,11.0,0.2419,0.125643,2.0,1,,3.0,5.0,1.0,1.0,3.0,,,1.0,2.0,,,2.0,3.0,,,,,,,,,,1.0,1.0,,,,
11396293,home,SV Werder Bremen,Olivier Deman,deman-olivier,O. Deman,D,2,181,445,M,960114,EUR,954979200,M,2,2,False,36.0,29.0,4.0,3.0,18.0,21.0,11.0,17.0,1.0,2.0,,1.0,5.0,2.0,,,,,,66.0,48.0,6.4,11.0,,0.00946301,,0,,1.0,2.0,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
11396293,home,SV Werder Bremen,Marvin Ducksch,marvin-ducksch,M. Ducksch,F,33,187,1088,M,258325,EUR,762998400,F,7,7,False,44.0,29.0,5.0,2.0,6.0,6.0,26.0,46.0,1.0,2.0,,3.0,3.0,2.0,,,,,,90.0,61.0,7.6,22.0,0.2453,0.248276,3.0,3,,1.0,1.0,1.0,1.0,,,,,,8.0,3.0,,,,,,3.0,2.0,,0.1593,,1.0,,,1.0,,,
