match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,captain,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches
10411580,home,Fiorentina,Arthur Cabral,arthur-cabral,A. Cabral,F,19,186.0,4963,M,870762,EUR,893462400,F,9,9,False,12.0,8.0,,,2.0,3.0,6.0,9.0,,77.0,26.0,6.4,10.0,0.3061,0.2743,0.00673254,2,,,,3.0,4.0,5.0,5.0,1.0,,1.0,,,,arthurcabral9,,,,,4.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,,,,
10411580,home,Fiorentina,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184.0,174,M,126236,EUR,693273600,M,8,8,True,23.0,19.0,,,7.0,7.0,12.0,16.0,3.0,27.0,30.0,7.6,5.0,0.0742,0.0,0.43291,2,,,,,,1.0,3.0,1.0,,,2.0,,2.0,,1.0,,,,,,,,,2.0,1.0,1.0,,,1.0,,,,,,,
10411580,home,Fiorentina,Aleksa Terzić,aleksa-terzic,A. Terzić,D,3,184.0,781,M,876860,EUR,934848000,D,15,15,True,16.0,13.0,1.0,,2.0,2.0,12.0,16.0,1.0,13.0,23.0,6.7,5.0,0.0,0.0,0.00635983,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,
10411580,home,Fiorentina,Antonín Barák,antonin-barak,A. Barák,M,72,190.0,780,M,330705,EUR,786412800,M,72,72,True,13.0,11.0,,,1.0,1.0,10.0,12.0,2.0,13.0,14.0,6.8,2.0,0.047,0.0,0.0329003,1,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
10411580,home,Fiorentina,Luka Jović,luka-jovic,L. Jović,F,9,181.0,15141,M,319129,EUR,882835200,F,7,7,True,8.0,6.0,1.0,,,,6.0,8.0,1.0,13.0,12.0,7.1,5.0,0.6272,0.8859,0.0195337,1,,,,,,2.0,,,,,,,,lukajovic,,,,,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,
10411580,home,Fiorentina,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178.0,572,M,232224,EUR,731721600,M,32,32,True,19.0,17.0,1.0,1.0,3.0,4.0,14.0,15.0,3.0,12.0,21.0,6.5,3.0,0.0,0.0,0.011331,0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10411580,home,Fiorentina,Michele Cerofolini,michele-cerofolini,M. Cerofolini,G,31,191.0,126,M,869273,EUR,915408000,G,31,31,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Tommaso Martinelli,martinelli-tommaso,T. Martinelli,G,50,194.0,712,M,1397756,EUR,1136505600,G,50,50,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Luca Ranieri,luca-ranieri,L. Ranieri,D,6,187.0,1115,M,893998,EUR,924825600,D,16,16,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Lorenzo Venuti,lorenzo-venuti,L. Venuti,D,18,176.0,101,M,357756,EUR,797644800,D,23,23,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Lucas Martínez Quarta,lucas-martinez-quarta,L. M. Quarta,D,28,183.0,3115,M,795297,EUR,831686400,D,28,28,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,chinomartinezquarta96,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177.0,1361,M,849274,EUR,903744000,M,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Alessandro Bianco,bianco-alessandro,A. Bianco,M,22,173.0,528,M,1101992,EUR,1033430400,M,42,42,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Szymon Żurkowski,szymon-zurkowski,S. Żurkowski,F,14,185.0,1858,M,860435,EUR,875145600,M,27,27,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,home,Fiorentina,Filippo Distefano,filippo-distefano,F. Distefano,F,28,176.0,98,M,1050695,EUR,1062028800,F,43,43,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Luigi Sepe,luigi-sepe,L. Sepe,G,,185.0,170,M,46714,EUR,673660800,G,33,33,False,52.0,19.0,38.0,5.0,14.0,19.0,5.0,33.0,14.0,90.0,67.0,7.1,33.0,0.0,0.0,0.00084868,0,0.6953,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,4.0,5.0,1.0
10411580,away,Salernitana,Dylan Bronn,dylan-bronn,D. Bronn,D,25,186.0,1740,M,845271,EUR,803520000,D,2,2,False,48.0,36.0,8.0,3.0,32.0,39.0,4.0,9.0,5.0,90.0,61.0,6.5,13.0,0.0,0.0,0.00211535,0,,,,1.0,3.0,4.0,7.0,,1.0,2.0,2.0,3.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,901885,EUR,988329600,D,5,5,False,44.0,41.0,6.0,5.0,35.0,36.0,6.0,8.0,6.0,90.0,57.0,7.0,4.0,0.0281,0.0,0.0014823,1,,,,3.0,1.0,3.0,3.0,,3.0,2.0,,,,,,4.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
10411580,away,Salernitana,Lorenzo Pirola,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,965014,EUR,1014163200,D,98,98,False,41.0,29.0,7.0,2.0,28.0,33.0,1.0,8.0,2.0,90.0,59.0,7.0,13.0,0.0703,0.0,0.000647,1,,,,1.0,1.0,2.0,5.0,1.0,3.0,3.0,,,,,,6.0,1.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,
10411580,away,Salernitana,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,377512,EUR,806803200,M,30,30,False,31.0,24.0,4.0,1.0,13.0,14.0,12.0,20.0,4.0,75.0,54.0,6.3,20.0,0.0,0.0,0.0536262,0,,,,,1.0,6.0,4.0,3.0,,2.0,,1.0,1.0,,,,,1.0,4.0,,True,3.0,1.0,,3.0,1.0,,,,,,,,,,
10411580,away,Salernitana,Antonio Candreva,antonio-candreva,A. Candreva,F,87,180.0,936,M,27982,EUR,541468800,M,87,87,False,35.0,29.0,3.0,,13.0,14.0,17.0,27.0,2.0,90.0,53.0,6.7,13.0,0.0,0.0,0.122417,0,,,,,,,2.0,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,6.0,1.0,,,,,,,,,,,,,
10411580,away,Salernitana,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185.0,230,M,824584,EUR,921196800,M,8,8,False,34.0,30.0,1.0,1.0,23.0,25.0,7.0,9.0,4.0,59.0,40.0,6.6,4.0,0.0,0.0,0.00485665,0,,,,,,2.0,4.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10411580,away,Salernitana,Lassana Coulibaly,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,804621,EUR,829094400,M,18,18,False,20.0,20.0,,,12.0,12.0,8.0,8.0,1.0,84.0,32.0,6.4,4.0,0.0,0.0,0.0100529,0,,,,,,4.0,3.0,3.0,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,
10411580,away,Salernitana,Tonny Vilhena,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,149659,EUR,789091200,M,10,10,False,18.0,14.0,1.0,1.0,10.0,12.0,4.0,7.0,4.0,45.0,33.0,6.6,9.0,0.0338,0.0,0.00131167,1,,,,1.0,2.0,3.0,4.0,1.0,,2.0,,,,,,,,1.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,
10411580,away,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,9,9,False,13.0,12.0,,,7.0,7.0,5.0,6.0,3.0,45.0,20.0,6.6,3.0,0.0,0.0,0.00192034,0,,,,,,3.0,3.0,1.0,,,2.0,2.0,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,
10411580,away,Salernitana,Krzysztof Piątek,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,558738,EUR,804556800,F,99,99,False,22.0,14.0,2.0,1.0,8.0,10.0,7.0,13.0,3.0,90.0,33.0,6.8,14.0,0.0,0.0,0.079395,0,,,,6.0,2.0,10.0,2.0,,,,,,2.0,pjona_9,1.0,1.0,,,3.0,1.0,,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,
10411580,away,Salernitana,Giulio Maggiore,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,848185,EUR,889660800,M,25,25,True,16.0,12.0,1.0,1.0,6.0,8.0,6.0,8.0,5.0,45.0,23.0,6.6,6.0,0.0,0.0,0.00754974,0,,,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Boulaye Dia,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,F,29,29,True,7.0,7.0,,,1.0,1.0,7.0,8.0,1.0,45.0,15.0,7.1,3.0,0.3339,0.512,0.0349981,1,,,,1.0,,3.0,1.0,,,,1.0,,,boulaye_dia,,,,,,,,2.0,1.0,,2.0,,1.0,,,1.0,1.0,,,,,
10411580,away,Salernitana,Ivan Radovanović,ivan-radovanovic,I. Radovanović,D,7,186.0,66,M,19394,EUR,588816000,M,16,16,True,9.0,7.0,3.0,3.0,5.0,6.0,2.0,3.0,3.0,31.0,13.0,6.7,2.0,0.0,0.0,0.00339821,0,,,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,897594,EUR,944784000,D,3,3,True,4.0,4.0,,,4.0,4.0,,,2.0,15.0,8.0,6.3,1.0,0.0,0.0,9.87e-06,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Erik Botheim,erik-botheim,E. Botheim,F,20,187.0,1101,M,844292,EUR,947462400,F,11,11,True,2.0,2.0,,,,,2.0,2.0,,13.0,3.0,6.6,,0.0,0.0,0.00925099,0,,,,2.0,,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Alessandro Micai,alessandro-micai,A. Micai,G,1,186.0,58,M,267703,EUR,743472000,G,12,12,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Andrei Moțoc,andrei-motoc,A. Moțoc,D,23,195.0,97,M,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,,185.0,154,M,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Leonardo Capezzi,leonardo-capezzi,L. Capezzi,M,28,178.0,27,M,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,39,,60,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,0.0,,0,,Antonio Iervolino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411580,away,Salernitana,Diego Valencia,diego-valencia,D. Valencia,M,30,183.0,500,M,906110,EUR,947808000,F,14,14,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
