match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_dispossessed,stat_goals,stat_shotOffTarget,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10407193,away,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,46.0,38.0,,,16.0,19.0,24.0,29.0,6.0,,,90.0,75.0,7.0,12.0,1,,,2.0,1.0,1.0,6.0,3.0,,2.0,2.0,,3.0,1.0,1.0,,,4.0,,2.0,2.0,1.0,1.0,,,,,,,daniel.chitiva,,1.0,,
10407193,away,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,38.0,34.0,3.0,1.0,29.0,33.0,5.0,5.0,4.0,,,90.0,48.0,7.1,4.0,0,,,,1.0,2.0,2.0,4.0,,,1.0,1.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
10407193,away,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,57.0,49.0,7.0,4.0,37.0,42.0,12.0,15.0,5.0,,,90.0,66.0,7.0,8.0,0,,,,,,,3.0,,,4.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
10407193,away,KRC Genk,Gerardo Arteaga,gerardo-arteaga,G. Arteaga,D,3,173,771,M,856129,EUR,905126400,D,5,5,False,38.0,28.0,5.0,2.0,14.0,15.0,15.0,25.0,6.0,,,90.0,72.0,6.8,16.0,1,,,2.0,1.0,,3.0,3.0,1.0,3.0,3.0,,4.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,
10407193,away,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,24.0,17.0,4.0,2.0,4.0,6.0,13.0,18.0,5.0,,,90.0,37.0,6.6,11.0,1,,,,,,3.0,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,,,,,,,1.0,True,,,,,,,,,,
10407193,away,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,42.0,34.0,6.0,1.0,16.0,19.0,18.0,23.0,10.0,,,79.0,59.0,6.9,13.0,2,,,,,,4.0,3.0,3.0,1.0,3.0,,,1.0,1.0,4.0,2.0,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,,
10407193,away,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2679,M,901285,EUR,886291200,M,28,28,False,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,37.0,11.0,7.3,5.0,1,,,,,,2.0,1.0,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,
10407193,away,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,37.0,29.0,2.0,2.0,14.0,17.0,15.0,20.0,4.0,,,79.0,50.0,6.6,14.0,1,Bilal,El Khannouss,,2.0,,6.0,3.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,1.0,2.0,,,bilalekns_34,,,,
10407193,away,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,29.0,21.0,2.0,2.0,7.0,7.0,16.0,26.0,5.0,,,90.0,51.0,7.2,16.0,2,,,4.0,1.0,,5.0,5.0,,5.0,,,2.0,2.0,2.0,2.0,2.0,,,5.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,
10407193,away,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,16.0,11.0,,,2.0,3.0,9.0,13.0,1.0,,,63.0,27.0,6.7,10.0,2,,,,3.0,3.0,8.0,5.0,,1.0,,,,,,4.0,1.0,5.0,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,
10407193,away,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,31.0,27.0,7.0,6.0,9.0,9.0,19.0,23.0,2.0,,,53.0,44.0,6.8,11.0,1,,,1.0,,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,3.0,,1.0,,,,,1.0
10407193,away,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,9.0,6.0,,,2.0,3.0,5.0,7.0,1.0,,,27.0,13.0,7.3,4.0,1,,,1.0,3.0,2.0,3.0,2.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,samagoal77,,,,
10407193,away,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,10.0,7.0,1.0,,5.0,5.0,2.0,5.0,2.0,,,11.0,12.0,6.4,3.0,1,Alejandro Galarza,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
10407193,away,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,D,77,77,True,6.0,2.0,,,,1.0,2.0,6.0,,,,11.0,10.0,6.7,5.0,0,,,1.0,,1.0,1.0,3.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10407193,away,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407193,away,KRC Genk,Matisse Didden,matisse-didden,M. Didden,D,40,198,168,M,996992,EUR,1002499200,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407193,away,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
