match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_goals,stat_punches,stat_accurateCross,player_sofascoreId,stat_goalAssist,stat_totalOffside
10407265,home,KAS Eupen,Lennart Moser,lennart-moser,L. Moser,G,99,196.0,55,M,886064,EUR,944438400,G,1,1,False,18.0,17.0,5.0,4.0,16.0,17.0,1.0,1.0,11.0,4.0,4.0,90.0,30.0,5.9,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Yentl Van Genechten,yentl-van-genechten,Y. V. Genechten,D,2,191.0,45,M,921951,EUR,966556800,D,2,2,False,31.0,23.0,6.0,3.0,17.0,17.0,6.0,14.0,2.0,,,45.0,41.0,6.0,10.0,0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Rune Paeshuyse,rune-paeshuyse,R. Paeshuyse,D,28,187.0,35,M,1020435,EUR,1017273600,D,28,28,False,63.0,56.0,2.0,2.0,53.0,60.0,3.0,3.0,10.0,,,90.0,73.0,6.1,8.0,0,1.0,3.0,3.0,4.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Oleksandr Filin,oleksandr-filin,O. Filin,D,25,179.0,38,M,788155,EUR,835660800,D,4,4,False,53.0,45.0,11.0,5.0,27.0,29.0,18.0,25.0,10.0,,,90.0,56.0,5.8,9.0,0,4.0,6.0,3.0,,,,2.0,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Jason Davidson,jason-davidson,J. Davidson,D,2,180.0,74,M,105350,EUR,678153600,D,3,3,False,45.0,32.0,4.0,1.0,15.0,18.0,17.0,30.0,3.0,,,90.0,64.0,5.8,20.0,0,,4.0,3.0,2.0,1.0,,2.0,,,2.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,
10407265,home,KAS Eupen,Regan Charles-Cook,regan-charles-cook,R. Charles-Cook,F,77,175.0,63,M,803116,EUR,857174400,M,10,10,False,21.0,12.0,2.0,,7.0,11.0,5.0,13.0,7.0,,,73.0,37.0,6.4,17.0,0,2.0,4.0,7.0,,4.0,3.0,,,,1.0,,2.0,,,4.0,3.0,,2.0,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Boris Lambert,lambert-boris,B. Lambert,M,35,187.0,94,M,936240,EUR,955324800,M,35,35,False,41.0,34.0,5.0,2.0,24.0,25.0,10.0,16.0,7.0,,,90.0,56.0,5.9,11.0,0,,11.0,9.0,2.0,5.0,1.0,1.0,,,1.0,7.0,,,,3.0,,,3.0,,3.0,,,,,,,,,,,,
10407265,home,KAS Eupen,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,48.0,33.0,5.0,2.0,20.0,27.0,13.0,22.0,14.0,,,90.0,78.0,7.0,20.0,1,,7.0,12.0,2.0,11.0,,1.0,,,1.0,2.0,3.0,,,8.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
10407265,home,KAS Eupen,Konan N'Dri,ndri-konan,K. N'Dri,F,11,174.0,435,M,978327,EUR,972604800,M,11,11,False,19.0,14.0,1.0,1.0,1.0,1.0,13.0,22.0,5.0,,,90.0,52.0,5.9,24.0,4,1.0,13.0,4.0,,,6.0,1.0,,,,3.0,8.0,3.0,,,4.0,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,
10407265,home,KAS Eupen,Stef Peeters,stef-peeters,S. Peeters,M,8,188.0,82,M,201988,EUR,697593600,F,8,8,False,53.0,37.0,8.0,4.0,16.0,18.0,21.0,44.0,6.0,,,90.0,75.0,6.8,29.0,2,,5.0,2.0,,1.0,,3.0,,,,,3.0,1.0,,1.0,9.0,,,2.0,,1.0,,1.0,,True,,,,,,,
10407265,home,KAS Eupen,Smail Prevljak,smail-prevljak,S. Prevljak,F,9,187.0,589,M,580658,EUR,800064000,F,9,9,False,24.0,15.0,,,8.0,10.0,7.0,14.0,2.0,,,90.0,35.0,6.9,12.0,4,2.0,7.0,4.0,,2.0,1.0,1.0,,,,2.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,
10407265,home,KAS Eupen,Djeidi Gassama,djeidi-gassama,D. Gassama,F,23,178.0,891,M,1142674,EUR,1063152000,F,25,25,True,7.0,4.0,1.0,,2.0,2.0,2.0,5.0,,,,45.0,13.0,6.2,9.0,0,,4.0,,,,5.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10407265,home,KAS Eupen,Davo,davo,Davo,M,37,178.0,82,M,912046,EUR,787708800,M,13,13,True,9.0,7.0,,,1.0,1.0,6.0,9.0,1.0,,,17.0,13.0,6.3,4.0,0,1.0,2.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,
10407265,home,KAS Eupen,Abdul Manaf Nurudeen,abdul-manaf-nurudeen,A. M. Nurudeen,G,33,190.0,505,M,886219,EUR,918432000,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Loic Bessile,loic-bessile,L. Bessile,D,29,183.0,84,M,826213,EUR,919382400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,Ibrahim Diakité,,,,,,,,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Brandon Baiye,baiye-brandon,B. Baiye,M,6,177.0,82,M,861975,EUR,977875200,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407265,home,KAS Eupen,Isaac Christie-Davies,isaac-christie-davies,I. Christie-Davies,M,34,188.0,41,M,838613,EUR,877132800,M,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407265,away,SV Zulte Waregem,Louis Bostyn,louis-bostyn,L. Bostyn,G,1,195.0,46,M,145093,EUR,749692800,G,38,38,False,35.0,20.0,27.0,12.0,9.0,9.0,11.0,26.0,9.0,2.0,2.0,90.0,41.0,6.7,15.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10407265,away,SV Zulte Waregem,Karol Fila,karol-fila,K. Fila,D,4,183.0,357,M,871041,EUR,897696000,D,19,19,False,20.0,13.0,5.0,1.0,6.0,9.0,9.0,14.0,8.0,,,89.0,47.0,7.4,15.0,2,,3.0,4.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,2.0,,1.0,3.0,3.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,2.0,,,
10407265,away,SV Zulte Waregem,Timothy Derijck,timothy-derijck,T. Derijck,D,,185.0,23,M,10084,EUR,548899200,D,4,4,False,46.0,38.0,10.0,5.0,26.0,26.0,12.0,20.0,3.0,,,90.0,55.0,7.1,9.0,0,,2.0,6.0,2.0,2.0,,2.0,,,3.0,,,,1.0,2.0,,2.0,1.0,,1.0,,,,,,,,,,,,
10407265,away,SV Zulte Waregem,Lukas Willen,willen-lukas,L. Willen,D,31,189.0,70,M,1145065,EUR,1051228800,D,31,31,False,41.0,34.0,8.0,3.0,25.0,29.0,9.0,12.0,6.0,,,90.0,55.0,6.9,8.0,1,1.0,3.0,4.0,5.0,1.0,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
10407265,away,SV Zulte Waregem,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3868,M,1103597,EUR,1030924800,D,26,26,False,44.0,32.0,9.0,3.0,14.0,18.0,19.0,29.0,8.0,,,90.0,78.0,7.2,23.0,1,,3.0,5.0,2.0,3.0,2.0,1.0,,,2.0,2.0,,,1.0,2.0,3.0,3.0,,1.0,,,,1.0,,,,,,1.0,novatus_40,,
10407265,away,SV Zulte Waregem,Ruud Vormer,ruud-vormer,R. Vormer,M,25,178.0,203,M,18995,EUR,579312000,M,25,25,False,36.0,32.0,4.0,3.0,12.0,15.0,23.0,25.0,11.0,,,88.0,46.0,10.0,5.0,1,1.0,2.0,4.0,1.0,3.0,,1.0,,,,,,,,3.0,4.0,,1.0,5.0,,,3.0,,1.0,,,1.0,,3.0,,3.0,
