match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_fouls,captain,stat_goalAssist,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_wasFouled,stat_totalOffside,stat_hitWoodwork,stat_lastManTackle
10382039,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,19.0,17.0,8.0,6.0,16.0,17.0,1.0,2.0,5.0,1.0,2.0,90.0,24.0,6.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382039,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,35.0,31.0,3.0,2.0,24.0,27.0,7.0,10.0,8.0,,,64.0,43.0,6.6,7.0,0,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10382039,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,46,46,False,102.0,96.0,7.0,3.0,66.0,68.0,30.0,34.0,4.0,,,90.0,113.0,7.0,7.0,1,,,,2.0,3.0,2.0,,4.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382039,home,AZ Alkmaar,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2244,M,898815,EUR,911260800,D,31,31,False,98.0,92.0,8.0,5.0,52.0,55.0,40.0,43.0,5.0,,,90.0,107.0,7.6,6.0,4,,,,2.0,1.0,3.0,,1.0,,1.0,,2.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10382039,home,AZ Alkmaar,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25965,M,1097425,EUR,1068163200,D,5,5,False,55.0,49.0,3.0,1.0,24.0,24.0,26.0,35.0,2.0,,,90.0,72.0,7.1,10.0,2,Milos,Kerkez,4.0,1.0,2.0,3.0,,2.0,,,,1.0,,1.0,3.0,,,2.0,2.0,miloskerkez,1.0,1.0,2.0,,,,,,,,,,
10382039,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,84.0,78.0,9.0,9.0,35.0,36.0,43.0,48.0,14.0,,,90.0,97.0,9.2,7.0,2,,,,,3.0,1.0,1.0,,5.0,,,,2.0,,4.0,1.0,1.0,,,,,1.0,2.0,True,1.0,1.0,1.0,,,,,,
10382039,home,AZ Alkmaar,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38542,M,893549,EUR,901670400,M,6,6,False,62.0,61.0,7.0,7.0,31.0,32.0,31.0,31.0,8.0,,,84.0,73.0,8.3,6.0,1,,,1.0,,7.0,1.0,,,,1.0,3.0,1.0,,2.0,3.0,,,1.0,,tijjanireijnders,1.0,,1.0,,2.0,2.0,,2.0,,,,,
10382039,home,AZ Alkmaar,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1839,M,826064,EUR,922838400,M,7,7,False,36.0,28.0,3.0,1.0,10.0,14.0,18.0,25.0,5.0,,,90.0,66.0,6.2,18.0,5,,,3.0,5.0,4.0,10.0,2.0,1.0,,1.0,,1.0,,4.0,1.0,2.0,,2.0,2.0,,,2.0,,,,2.0,1.0,,3.0,2.0,1.0,,
10382039,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,31.0,27.0,1.0,1.0,8.0,10.0,23.0,27.0,4.0,,,65.0,48.0,8.2,9.0,1,,,6.0,,4.0,5.0,,,,2.0,1.0,,,3.0,4.0,1.0,1.0,3.0,2.0,,4.0,,1.0,,,2.0,2.0,,,,,,
10382039,home,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,M,19,19,False,29.0,27.0,,,4.0,4.0,26.0,29.0,4.0,,,65.0,50.0,9.0,9.0,3,,,4.0,,4.0,4.0,1.0,,2.0,,,1.0,,2.0,4.0,1.0,1.0,,,,3.0,1.0,,,1.0,6.0,3.0,3.0,,1.0,,,
