match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_wasFouled,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_dispossessed,stat_hitWoodwork,stat_outfielderBlock,stat_clearanceOffLine,stat_errorLeadToAShot,stat_totalOffside
11877075,home,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42324,M,ThiagoSilva,33541,EUR,464659200,D,6,6,True,17.0,15.0,1.0,1.0,10.0,12.0,1.0,,,,29.0,21.0,7.5,2.0,1,5.0,5.0,,3.0,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,
11877075,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40319,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,22.0,18.0,,,,2.0,2.0,,,,29.0,32.0,6.5,7.0,4,18.0,20.0,,2.0,4.0,1.0,,,1.0,,,,3.0,,2.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,
11877075,home,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16542,M,conorgallagher92,904970,EUR,949795200,M,23,23,True,25.0,25.0,1.0,1.0,1.0,1.0,1.0,,,,14.0,31.0,7.3,2.0,1,24.0,24.0,,3.0,4.0,3.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,1.0,,1.0,,,,,
11877075,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6765,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,4.0,4.0,,,,,,,,,14.0,8.0,6.4,1.0,2,4.0,4.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,Deivid Washington,,,,1.0,,,,,,,,
11877075,home,Chelsea,Michael Golding,michael-golding,M. Golding,M,34,178,483,M,,1403055,EUR,1148342400,M,68,68,True,3.0,3.0,,,1.0,1.0,1.0,,,,10.0,6.0,6.7,1.0,1,2.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,Michael Golding,,,,,,,,,,,,
11877075,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7719,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,home,Chelsea,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206,3145,M,,996903,EUR,1031184000,G,47,47,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,home,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,29,29,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,home,Chelsea,Dylan Williams,dylan-williams,D. Williams,M,19,177,743,M,,1097446,EUR,1063324800,D,51,51,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Dylan Williams,,,,,,,,,,,,
11877075,away,Preston North End,Freddie Woodman,freddie-woodman,F. Woodman,G,28,187,5393,M,,284417,EUR,857433600,G,1,1,False,32.0,13.0,28.0,9.0,6.0,7.0,6.0,,6.0,7.0,90.0,40.0,6.8,19.0,0,7.0,25.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Jordan Storey,jordan-storey,J. Storey,D,14,188,66,M,,845941,EUR,873158400,D,14,14,False,34.0,29.0,9.0,5.0,10.0,10.0,1.0,,,,90.0,52.0,6.8,8.0,0,20.0,25.0,1.0,2.0,,,5.0,1.0,2.0,1.0,,2.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,3.0,,,
11877075,away,Preston North End,Liam Lindsay,liam-lindsay,L. Lindsay,D,6,193,77,M,,331219,EUR,813456000,D,6,6,False,30.0,25.0,2.0,1.0,19.0,21.0,,,,,90.0,42.0,6.2,5.0,0,6.0,9.0,,5.0,,,8.0,,2.0,1.0,,1.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Andrew Hughes,andrew-hughes,A. Hughes,D,16,188,50,M,,78368,EUR,707702400,D,16,16,False,27.0,19.0,4.0,,12.0,13.0,2.0,,,,74.0,38.0,6.7,12.0,0,7.0,16.0,2.0,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,
11877075,away,Preston North End,Brad Potts,brad-potts,B. Potts,M,44,188,52,M,,252999,EUR,773193600,M,44,44,False,40.0,25.0,6.0,2.0,8.0,14.0,11.0,,,,90.0,67.0,7.1,22.0,0,18.0,29.0,3.0,10.0,,,,2.0,5.0,4.0,2.0,2.0,5.0,1.0,,2.0,2.0,,3.0,,1.0,,,,2.0,,,,,,,,,,
11877075,away,Preston North End,Benjamin Whiteman,benjamin-whiteman,B. Whiteman,M,4,185,112,M,,775063,EUR,834969600,M,4,4,False,30.0,26.0,4.0,3.0,15.0,17.0,2.0,,,,88.0,42.0,6.7,7.0,0,11.0,16.0,3.0,6.0,,,1.0,,5.0,4.0,,,3.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Ali McCann,alistair-mccann,A. McCann,M,8,176,112,M,,891870,EUR,944265600,M,13,13,False,20.0,19.0,,,10.0,10.0,3.0,,,,88.0,31.0,6.3,1.0,0,9.0,10.0,,2.0,,,4.0,2.0,2.0,1.0,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Liam Millar,millar-liam,L. Millar,M,7,181,387,M,,902083,EUR,938390400,M,23,23,False,26.0,25.0,1.0,1.0,15.0,15.0,6.0,,,,90.0,44.0,6.6,8.0,0,10.0,11.0,,4.0,1.0,,3.0,,3.0,3.0,6.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11877075,away,Preston North End,Alan Browne,alan-browne,A. Browne,M,16,179,247,M,,247459,EUR,797904000,F,8,8,False,33.0,27.0,2.0,,14.0,17.0,4.0,,,,90.0,51.0,6.5,14.0,1,13.0,17.0,1.0,4.0,4.0,1.0,,1.0,2.0,2.0,3.0,,7.0,1.0,1.0,2.0,,True,,,,,,,1.0,,,,,1.0,,1.0,,,
11877075,away,Preston North End,Will Keane,will-keane,W. Keane,F,27,188,149,M,,98431,EUR,726710400,F,7,7,False,6.0,5.0,1.0,1.0,2.0,2.0,,,,,64.0,12.0,6.6,3.0,1,3.0,4.0,,1.0,2.0,1.0,1.0,,,,1.0,3.0,5.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11877075,away,Preston North End,Milutin Osmajić,milutin-osmajic,M. Osmajić,F,28,186,449,M,,928047,EUR,932860800,F,28,28,False,5.0,4.0,,,1.0,1.0,2.0,,,,64.0,14.0,6.7,6.0,1,3.0,4.0,,4.0,,,,,,,2.0,2.0,5.0,,,,1.0,,1.0,,,1.0,,,3.0,,,,,3.0,,,,,1.0
11877075,away,Preston North End,Ched Evans,ched-evans,C. Evans,F,17,183,49,M,,31761,EUR,599270400,F,9,9,True,1.0,1.0,,,,,,,,,26.0,3.0,6.3,2.0,0,1.0,2.0,1.0,,1.0,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Emil Riis Jacobsen,emil-riis-jacobsen,E. R. Jacobsen,F,18,190,400,M,,920597,EUR,898646400,F,19,19,True,8.0,7.0,,,2.0,2.0,1.0,,,,26.0,11.0,6.5,3.0,1,5.0,6.0,,1.0,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,
11877075,away,Preston North End,Kian Best,best-kian,K. Best,M,3,181,291,M,,1518700,EUR,1125100800,D,33,33,True,2.0,,1.0,,,1.0,,,,,16.0,7.0,6.5,3.0,0,1.0,3.0,2.0,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,1.0,,Kian Best,,,,,,,,,,,,
11877075,away,Preston North End,Ryan Ledson,ryan-ledson,R. Ledson,M,4,175,59,M,,361322,EUR,871948800,M,18,18,True,3.0,1.0,2.0,1.0,,2.0,,,,,11.0,4.0,6.6,2.0,0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Duane Holmes,duane-holmes,D. Holmes,M,14,173,85,M,,309290,EUR,784080000,M,25,25,True,2.0,2.0,,,2.0,2.0,1.0,,,,11.0,4.0,6.5,,0,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,David Cornell,david-cornell,D. Cornell,G,13,180,39,M,,73412,EUR,670118400,G,21,21,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Greg Cunningham,greg-cunningham,G. Cunningham,D,,183,43,M,,100564,EUR,665280000,D,3,3,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Ben Woodburn,ben-woodburn,B. Woodburn,F,7,174,544,M,,843270,EUR,939945600,M,20,20,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877075,away,Preston North End,Mads Frøkjær,mads-frokjaer-jensen,M. Frøkjær-Jensen,F,29,186,163,M,,939585,EUR,933206400,M,10,10,True,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
