match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_shotOffTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
14053727,home,NEC Nijmegen,Gonzalo Crettaz,,,gonzalo-crettaz,G. Crettaz,G,1,181.0,165,M,990798,EUR,951696000,G,1,1,False,47.0,24.0,38.0,15.0,0.0,11.0,12.0,13.0,35.0,1.0,1.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,90.0,53.0,6.2,24.0,0.0092066,0.0179,0,-0.4001,0.24,0.0,-0.43,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053727,home,NEC Nijmegen,Brayann Pereira,,,brayann-pereira,B. Pereira,D,2,172.0,175,M,1012639,EUR,1053475200,D,2,2,False,27.0,21.0,3.0,1.0,0.0,14.0,14.0,7.0,13.0,5.0,2.0,5.0,4.0,,2.0,,,,90.0,59.0,6.8,11.0,0.00442613,,0,,0.1,0.18,-0.19,,3.0,1.0,1.0,8.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,
14053727,home,NEC Nijmegen,Ahmetcan Kaplan,,,ahmetcan-kaplan,A. Kaplan,D,4,189.0,1602,M,1064177,EUR,1042675200,D,4,4,False,52.0,42.0,8.0,3.0,0.0,30.0,32.0,12.0,20.0,9.0,1.0,11.0,5.0,,,,,,90.0,76.0,7.6,11.0,0.0148797,,0,,0.28,0.01,0.17,,,5.0,9.0,17.0,1.0,,1.0,4.0,4.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,
14053727,home,NEC Nijmegen,Thomas Ouwejan,,,thomas-ouwejan,T. Ouwejan,D,5,184.0,241,M,798180,EUR,844041600,D,5,5,False,19.0,16.0,2.0,1.0,0.0,7.0,7.0,9.0,12.0,2.0,,2.0,1.0,,,,,,58.0,35.0,7.6,8.0,0.352247,,1,,0.58,0.14,0.26,,6.0,2.0,2.0,3.0,,,,1.0,1.0,,,,1.0,2.0,1.0,1.0,0.0198,2.0,-0.07,,,,,,,,,,,
14053727,home,NEC Nijmegen,Darko Nejašmić,,,darko-nejasmic,D. Nejašmić,M,6,184.0,320,M,897603,EUR,917222400,M,6,6,False,38.0,32.0,8.0,5.0,0.0,19.0,21.0,13.0,17.0,8.0,1.0,2.0,7.0,,1.0,,,,90.0,51.0,7.1,9.0,0.0225162,,0,,0.23,0.09,0.16,,,4.0,1.0,6.0,,,1.0,4.0,4.0,1.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,
14053727,home,NEC Nijmegen,Sami Ouaissa,Sami Ouaissa,,sami-ouaissa,S. Ouaissa,M,25,180.0,486,M,1394147,EUR,1096675200,M,25,25,False,30.0,20.0,2.0,1.0,0.0,4.0,6.0,16.0,24.0,8.0,1.0,,5.0,,1.0,,,,90.0,54.0,7.3,20.0,0.139853,,3,,0.28,0.39,-0.11,,4.0,,3.0,8.0,8.0,4.0,1.0,,,1.0,3.0,,,1.0,,2.0,0.1811,2.0,-0.04,2.0,1.0,0.0979,,,,,,,,
14053727,home,NEC Nijmegen,Dirk Proper,,,dirk-proper,D. Proper,M,71,167.0,194,M,961685,EUR,1014508800,M,71,71,False,27.0,20.0,,,0.0,5.0,6.0,15.0,21.0,,,2.0,1.0,,2.0,,,,90.0,36.0,7.4,9.0,0.0134724,,1,,-0.15,0.05,0.32,,,,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,0.5196,,0.32,,1.0,0.7964,True,1.0,,,,,,
14053727,home,NEC Nijmegen,Kodai Sano,Kodai Sano,,kodai-sano,K. Sano,M,23,176.0,1251,M,1184054,EUR,1064448000,M,23,23,False,33.0,27.0,3.0,1.0,0.0,14.0,16.0,13.0,17.0,2.0,,2.0,8.0,,3.0,,,,90.0,57.0,6.9,16.0,0.0268115,,0,,-0.04,0.28,0.15,,2.0,,,7.0,1.0,1.0,,4.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
14053727,home,NEC Nijmegen,Başar Önal,Basar Onal,,basar-onal,B. Önal,F,11,173.0,618,M,1193676,EUR,1089072000,M,11,11,False,25.0,18.0,3.0,2.0,0.0,5.0,6.0,13.0,19.0,6.0,1.0,1.0,6.0,,3.0,,,,81.0,46.0,7.8,15.0,0.0436089,,2,,0.31,0.14,-0.09,,2.0,,,5.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,0.196,,0.53,1.0,1.0,0.8509,,1.0,,,,,,
14053727,home,NEC Nijmegen,Bryan Linssen,,,bryan-linssen,B. Linssen,F,30,170.0,355,M,47753,EUR,655344000,F,30,30,False,9.0,5.0,,,2.0,1.0,1.0,4.0,8.0,5.0,1.0,,3.0,,,,,,90.0,27.0,7.1,9.0,0.00377656,,3,,0.02,0.06,-0.03,,3.0,3.0,2.0,7.0,,,,4.0,3.0,1.0,1.0,,,,2.0,,0.186,2.0,-0.57,,,,,,3.0,,,,,
14053727,home,NEC Nijmegen,Koki Ogawa,,,koki-ogawa,K. Ogawa,F,18,186.0,1472,M,831860,EUR,870998400,F,18,18,False,14.0,11.0,,,0.0,1.0,1.0,10.0,13.0,5.0,,,1.0,,4.0,,,,81.0,28.0,6.8,9.0,0.116014,,1,,-0.73,0.49,-0.11,,,3.0,6.0,10.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,0.3125,2.0,-0.49,2.0,,,,,1.0,1.0,1.0,,,
14053727,home,NEC Nijmegen,Deveron Fonville,Deveron Fonville,,deveron-fonville,D. Fonville,D,24,178.0,76,M,1177177,EUR,1053043200,D,24,24,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,2.0,,,,,,,32.0,7.0,6.3,1.0,0.00020072,,0,,-0.01,0.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053727,home,NEC Nijmegen,Youssef El Kachati,,,youssef-el-kachati,Y. E. Kachati,F,34,185.0,620,M,958317,EUR,943920000,F,34,34,True,1.0,,,,0.0,,,,1.0,2.0,,,2.0,,1.0,,,,9.0,6.0,6.5,3.0,,,3,,-0.07,0.41,-0.01,,1.0,1.0,,,,,,,,,2.0,,,,,1.0,0.3975,,-0.05,,1.0,0.1011,,,1.0,1.0,,,,
14053727,home,NEC Nijmegen,Virgil Misidjan,,,virgil-misidjan,V. Misidjan,F,7,173.0,280,M,148623,EUR,743472000,F,7,7,True,1.0,,,,0.0,,,,1.0,,,,,,,,,,9.0,2.0,6.6,1.0,,,0,,0.0,-0.08,0.13,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
