match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_penaltyConceded,stat_accurateCross,stat_wasFouled,stat_dispossessed,stat_goalAssist,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11453099,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,15.0,11.0,8.0,4.0,9.0,10.0,2.0,5.0,8.0,1.0,1.0,1.0,2.0,90.0,24.0,6.5,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453099,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,60.0,54.0,6.0,3.0,29.0,30.0,25.0,32.0,4.0,,,,,90.0,71.0,6.1,10.0,0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11453099,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,False,75.0,61.0,16.0,5.0,44.0,50.0,17.0,25.0,6.0,,,,,90.0,84.0,6.4,14.0,2,,4.0,4.0,,1.0,3.0,1.0,1.0,2.0,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453099,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,30.0,29.0,1.0,1.0,18.0,18.0,11.0,12.0,2.0,,,,,45.0,36.0,5.9,5.0,0,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
11453099,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,M,80,80,False,39.0,33.0,5.0,4.0,8.0,10.0,26.0,35.0,4.0,,,,,62.0,68.0,6.9,17.0,0,6.0,4.0,7.0,2.0,4.0,,3.0,3.0,,,,1.0,2.0,1.0,,,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,
11453099,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,False,23.0,22.0,4.0,3.0,11.0,11.0,11.0,12.0,2.0,,,,,45.0,26.0,6.7,2.0,0,,1.0,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,
11453099,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,False,72.0,66.0,4.0,2.0,36.0,38.0,30.0,34.0,8.0,,,,,84.0,79.0,6.6,6.0,0,,3.0,5.0,,,,,,1.0,,2.0,2.0,,,,,1.0,,Saud Zidan,,,,,3.0,,,,,,,,,,,
11453099,home,Al-Fayha,Ghislain Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,831781,EUR,820022400,M,3,3,False,67.0,59.0,5.0,2.0,23.0,24.0,36.0,43.0,6.0,,,,,90.0,93.0,7.3,10.0,1,,2.0,8.0,1.0,6.0,1.0,2.0,1.0,1.0,,,,6.0,,1.0,,1.0,2.0,Ghislain,Konan,1.0,,,,,1.0,1.0,,,,,,,,
11453099,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,F,17,17,False,27.0,21.0,,,2.0,3.0,19.0,25.0,5.0,,,,,90.0,44.0,6.1,14.0,2,1.0,7.0,4.0,1.0,3.0,,1.0,1.0,2.0,,1.0,,1.0,,,2.0,,1.0,,,3.0,,,2.0,1.0,1.0,1.0,fashionjr10,1.0,,,,,,
11453099,home,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,809220,EUR,865468800,F,7,7,False,18.0,12.0,,,3.0,4.0,9.0,14.0,1.0,,,,,90.0,46.0,7.8,19.0,3,,9.0,7.0,,6.0,,2.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,,1.0,,,5.0,,,1.0,4.0,,2.0,,1.0,2.0,2.0,,,,
11453099,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,False,48.0,40.0,4.0,3.0,14.0,14.0,26.0,36.0,2.0,,,,,90.0,69.0,7.2,20.0,3,2.0,7.0,7.0,,3.0,1.0,2.0,2.0,,,1.0,4.0,,,3.0,,,1.0,,,2.0,,,1.0,3.0,,,,,,,,,,
