match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_fouls,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_goals,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed
10886839,home,Burton Albion,Sam Winnall,,,sam-winnall,S. Winnall,F,175.0,7,,124552,EUR,664243200.0,F,9,9,True,17.0,8.0,1.0,1.0,1.0,1.0,7.0,16.0,2.0,,2.0,,,,23.0,22.0,8.3,9.0,4,,,,,3.0,1.0,3.0,,,,,,,1.0,,2.0,,,1.0,1.0,2.0,1.0,,1.0,,1.0
10886839,home,Burton Albion,Joe Powell,,,joe-powell,J. Powell,M,178.0,57,M,920424,EUR,909705600.0,M,7,7,True,12.0,10.0,1.0,1.0,2.0,2.0,8.0,11.0,1.0,,3.0,,,,18.0,14.0,6.7,3.0,0,7,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10886839,home,Burton Albion,Joe Dodoo,Joe,Dodoo,joe-dodoo,J. Dodoo,M,183.0,11,M,809389,EUR,801964800.0,F,45,45,True,10.0,7.0,2.0,2.0,3.0,4.0,4.0,6.0,,,3.0,,,,17.0,13.0,7.9,4.0,1,,2.0,,,,,2.0,,,,1.0,,2.0,3.0,,,,,,,,1.0,1.0,,,
10886839,home,Burton Albion,Calum Butcher,Calum,Butcher,calum-butcher,C. Butcher,D,196.0,12,M,47993,EUR,667526400.0,M,6,6,True,3.0,3.0,,,1.0,1.0,2.0,2.0,2.0,,1.0,,,,11.0,7.0,6.6,2.0,0,66,,,,,,2.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,,
10886839,home,Burton Albion,Viljami Sinisalo,,,viljami-sinisalo,V. Sinisalo,G,190.0,349,M,995654,EUR,1002758400.0,G,24,24,True,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,home,Burton Albion,Tyler Onyango,Tyler,Onyango,tyler-onyango,T. Onyango,M,190.0,346,M,1004342,EUR,1046736000.0,M,12,12,True,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,home,Burton Albion,Charlie Lakin,,,charlie-lakin,C. Lakin,M,183.0,26,M,924103,EUR,926121600.0,M,19,19,True,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,home,Burton Albion,Jakub Niemczyk,Jakub Niemczyk,,jakub-niemczyk,J. Niemczyk,F,178.0,30,M,1065230,EUR,1074729600.0,F,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,away,Chippenham Town,Will Henry,,,will-henry,W. Henry,G,180.0,5,M,834945,EUR,899683200.0,G,1,1,False,33.0,8.0,30.0,6.0,2.0,5.0,6.0,28.0,,,8.0,,2.0,5.0,90.0,40.0,5.5,25.0,0,12,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,
10886839,away,Chippenham Town,William Richards,,,william-richards,W. Richards,F,,1,M,95594,EUR,693014400.0,D,6,6,False,28.0,18.0,5.0,1.0,10.0,11.0,8.0,17.0,3.0,4.0,2.0,,,,90.0,39.0,5.6,10.0,0,24,,,,,2.0,3.0,,,,,4.0,,,,,,3.0,1.0,1.0,,,,,,
10886839,away,Chippenham Town,Will Tizzard,Will Tizzard,,will-tizzard,W. Tizzard,D,183.0,7,M,1089683,EUR,1036454400.0,D,15,15,False,28.0,16.0,8.0,3.0,9.0,16.0,7.0,12.0,4.0,2.0,5.0,,,,90.0,41.0,5.8,13.0,1,15,,,,1.0,3.0,2.0,,,,,6.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0
10886839,away,Chippenham Town,Spencer Hamilton,Spencer Hamilton,,spencer-hamilton,S. Hamilton,D,,0,M,1423884,EUR,813024000.0,D,4,4,False,15.0,4.0,6.0,2.0,,3.0,5.0,13.0,4.0,2.0,2.0,2.0,,,90.0,36.0,5.7,13.0,0,4,,1.0,1.0,3.0,2.0,5.0,,,,,8.0,,,True,,1.0,2.0,,,,,1.0,,,
10886839,away,Chippenham Town,Harrison Minturn,Harrison Minturn,,harrison-minturn,H. Minturn,D,188.0,18,M,1133485,EUR,1072396800.0,M,5,5,False,15.0,5.0,4.0,2.0,4.0,8.0,1.0,7.0,1.0,,2.0,1.0,,,45.0,28.0,6.2,14.0,0,31,,,,2.0,,5.0,,,,,3.0,3.0,,,,1.0,,,,,,1.0,,,
10886839,away,Chippenham Town,Callum Gunner,,,callum-gunner,C. Gunner,M,,3,M,885829,EUR,923875200.0,M,8,8,False,10.0,7.0,2.0,,5.0,5.0,2.0,5.0,2.0,,3.0,,,,45.0,14.0,6.3,6.0,0,8,,,,2.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,3.0,,,
10886839,away,Chippenham Town,Luke Russe,,,luke-russe,L. Russe,M,,7,M,891785,EUR,932342400.0,M,19,19,False,43.0,31.0,6.0,4.0,14.0,19.0,17.0,24.0,9.0,,6.0,4.0,,,90.0,57.0,6.8,13.0,0,19,,,,1.0,2.0,3.0,,,,,1.0,,1.0,,,2.0,2.0,3.0,3.0,,,1.0,,,
10886839,away,Chippenham Town,Alex Bray,,,alex-bray,A. Bray,D,178.0,3,M,594866,EUR,806630400.0,M,11,11,False,22.0,13.0,5.0,,8.0,11.0,5.0,13.0,1.0,,6.0,1.0,,,86.0,37.0,6.0,15.0,0,11,,2.0,,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,4.0,,,
10886839,away,Chippenham Town,Caine Bradbury,Caine Bradbury,,caine-bradbury,C. Bradbury,M,,2,M,1423969,EUR,982886400.0,F,16,16,False,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,45.0,3.0,6.4,1.0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,away,Chippenham Town,Harry Parsons,,,harry-parsons,H. Parsons,F,185.0,5,M,1006179,EUR,1034121600.0,F,12,12,False,19.0,18.0,,,11.0,11.0,7.0,8.0,1.0,,,1.0,,,90.0,31.0,6.6,8.0,2,7,,,,2.0,,7.0,1.0,2.0,,,,2.0,,,1.0,,,,,1.0,1.0,4.0,,,
10886839,away,Chippenham Town,Craig Fasanmade,,,craig-fasanmade,C. Fasanmade,F,182.0,4,M,909802,EUR,960595200.0,F,10,10,False,2.0,,,,,1.0,,1.0,,,,,,,24.0,3.0,6.5,2.0,0,9,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
10886839,away,Chippenham Town,Jordan Young,,,jordan-young,J. Young,M,175.0,31,M,823194,EUR,933379200.0,M,9,9,True,24.0,20.0,1.0,1.0,8.0,10.0,12.0,14.0,2.0,,2.0,1.0,,,66.0,31.0,6.4,7.0,2,11,,,,,,4.0,1.0,2.0,1.0,1.0,,2.0,1.0,,2.0,,1.0,,,,,1.0,,,
10886839,away,Chippenham Town,Eddie Jones,,,eddie-jones,E. Jones,D,180.0,1,M,860120,EUR,676166400.0,M,2,2,True,15.0,12.0,2.0,,3.0,4.0,10.0,13.0,2.0,,1.0,,,,45.0,27.0,6.2,5.0,0,,,2.0,1.0,,2.0,2.0,,,,,3.0,,,,,1.0,2.0,,,,,,,,
10886839,away,Chippenham Town,Alefe Santos,Alefe,Santos,alefe-santos,A. Santos,M,178.0,2,M,292541,EUR,794016000.0,M,7,7,True,11.0,9.0,,,6.0,7.0,3.0,6.0,2.0,,2.0,1.0,,,45.0,15.0,6.1,4.0,0,7,,2.0,,,,3.0,,,,,,1.0,,,,,2.0,1.0,,,,,,,
10886839,away,Chippenham Town,Thomas Mehew,Thomas Mehew,,thomas-mehew,T. Mehew,M,185.0,1,M,1047971,EUR,990835200.0,M,14,14,True,35.0,26.0,6.0,3.0,9.0,12.0,17.0,23.0,6.0,2.0,5.0,,,,45.0,47.0,7.3,12.0,1,23,1.0,,,1.0,,3.0,,3.0,2.0,1.0,,,3.0,,,,1.0,4.0,4.0,,1.0,2.0,,,
10886839,away,Chippenham Town,Joe Parker,Joe,Parker,joe-parker,J. Parker,F,171.0,1,M,284071,EUR,794880000.0,F,17,17,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,1.0,,,,8.0,5.0,6.5,2.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
10886839,away,Chippenham Town,Aaron Simpson,,,aaron-simpson,A. Simpson,D,172.0,11,M,869825,EUR,867974400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,away,Chippenham Town,Leighton Tuodolo,Leighton Tuodolo,,leighton-tuodolo,L. Tuodolo,D,171.0,1,M,1423914,EUR,1004486400.0,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,away,Chippenham Town,Will King,Will King,,will-king,W. King,F,,0,M,1423877,EUR,,F,20,20,True,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,
10886839,away,Chippenham Town,Harvey Greenslade,Harvey Greenslade,,harvey-greenslade,H. Greenslade,F,183.0,13,M,1160849,EUR,1081382400.0,F,18,18,True,,,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,
