match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_shotOffTarget,stat_totalClearance,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_dispossessed,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine
10406938,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,20.0,13.0,2.0,2.0,2.0,5.0,11.0,15.0,2.0,1.0,,,,,76.0,28.0,6.6,11.0,1,,,,,1.0,6.0,,,,1.0,,1.0,,2.0,1.0,,,,2.0,,3.0,,,,2.0,2.0,,,
10406938,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,48,48,True,6.0,6.0,,,1.0,1.0,5.0,5.0,,1.0,,,,,14.0,8.0,6.5,2.0,0,Arthur Vermeeren,,,,,,,,,,,,,2.0,,,,,,arthurvermeeren,,,,,,,,,
10406938,home,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,394,M,134248,EUR,774576000,F,99,99,True,5.0,2.0,,,1.0,1.0,1.0,4.0,3.0,3.0,2.0,,,,14.0,11.0,6.7,4.0,1,,,,,1.0,3.0,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,
10406938,home,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,55,55,True,5.0,3.0,1.0,1.0,,,4.0,6.0,5.0,,2.0,,,,14.0,15.0,7.1,4.0,1,,,1.0,1.0,,2.0,,1.0,,,,3.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,
10406938,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,523,M,890695,EUR,912297600,F,11,11,True,4.0,3.0,,,,,3.0,5.0,,,,,,,2.0,5.0,,2.0,0,Arbnor,Muja,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10406938,home,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,160,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406938,home,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,99,M,811562,EUR,804297600,D,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406938,home,Royal Antwerp FC,Laurit Krasniqi,laurit-krasniqi,L. Krasniqi,D,50,176,57,M,1127285,EUR,995068800,D,50,50,True,,,,,,,,,,,,,,,,,,,0,Laurit,Krasniqi,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406938,away,RSC Anderlecht,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,30,30,False,45.0,37.0,15.0,7.0,36.0,40.0,1.0,5.0,,5.0,,2.0,1.0,1.0,90.0,50.0,7.4,8.0,0,,,,,,,,,,,,,,,,True,,1.0,,,,,,,,,,2.0,
10406938,away,RSC Anderlecht,Amir Murillo,michael-murillo,A. Murillo,D,62,183,3627,M,839493,EUR,823996800,D,62,62,False,48.0,39.0,6.0,5.0,22.0,24.0,18.0,25.0,4.0,8.0,1.0,,,,90.0,85.0,7.3,21.0,0,,,1.0,1.0,1.0,2.0,,1.0,,,3.0,2.0,1.0,6.0,,,,2.0,,,,,,,,1.0,,,
10406938,away,RSC Anderlecht,Zeno Debast,zeno-debast,Z. Debast,D,6,191,3329,M,1126512,EUR,1066867200,D,56,56,False,75.0,63.0,17.0,11.0,48.0,55.0,15.0,20.0,3.0,3.0,1.0,,,,90.0,84.0,7.7,14.0,0,,,,,1.0,2.0,,,,,,1.0,1.0,,1.0,,,3.0,,,,,,,,1.0,2.0,,1.0
10406938,away,RSC Anderlecht,Hannes Delcroix,hannes-delcroix,H. Delcroix,D,3,185,5276,M,826169,EUR,920160000,D,3,3,False,56.0,50.0,10.0,6.0,39.0,43.0,11.0,13.0,5.0,3.0,,,,,90.0,74.0,7.8,7.0,0,,,,,3.0,5.0,,1.0,,,3.0,2.0,,,1.0,,,5.0,,,3.0,,,,,,4.0,,
10406938,away,RSC Anderlecht,Moussa Ndiaye,moussa-ndiaye,M. Ndiaye,D,16,181,1546,M,982315,EUR,1024358400,D,5,5,False,53.0,44.0,5.0,3.0,25.0,30.0,19.0,24.0,12.0,5.0,1.0,,,,90.0,84.0,7.9,15.0,0,,,1.0,,3.0,5.0,1.0,2.0,1.0,,5.0,7.0,5.0,3.0,1.0,,,1.0,,,2.0,,,,,,,,
10406938,away,RSC Anderlecht,Amadou Diawara,amadou-diawara,A. Diawara,M,24,183,1862,M,788895,EUR,869097600,M,21,21,False,38.0,34.0,5.0,3.0,18.0,19.0,16.0,19.0,8.0,2.0,2.0,,,,65.0,52.0,7.3,5.0,0,,,,,,3.0,,1.0,,,2.0,6.0,6.0,,2.0,,,,,,1.0,,,,,,,,
10406938,away,RSC Anderlecht,Theo Leoni,theo-leoni,T. Leoni,M,6,174,569,M,867251,EUR,956275200,M,71,71,False,47.0,43.0,4.0,3.0,26.0,27.0,17.0,21.0,1.0,5.0,,,,,65.0,55.0,7.0,7.0,0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10406938,away,RSC Anderlecht,Lior Refaelov,lior-refaelov,L. Refaelov,M,,176,246,M,18911,EUR,514857600,M,11,11,False,52.0,47.0,,,17.0,17.0,30.0,36.0,8.0,8.0,3.0,,,,90.0,73.0,6.9,11.0,2,,,1.0,,,8.0,2.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,1.0,,,
10406938,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,F,10,10,False,29.0,21.0,5.0,4.0,10.0,14.0,11.0,15.0,4.0,5.0,2.0,,,,79.0,41.0,6.7,12.0,0,,,,,,5.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,4.0,,,
10406938,away,RSC Anderlecht,Fábio Silva,fabio-silva,F. Silva,F,21,185,5315,M,954076,EUR,1027036800,F,99,99,False,19.0,16.0,,,7.0,7.0,9.0,12.0,1.0,2.0,,,,,65.0,30.0,6.5,11.0,0,,,,,,6.0,,2.0,1.0,,,,,4.0,,,,,1.0,fabio.silva,4.0,,,,,1.0,,,
10406938,away,RSC Anderlecht,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170,1932,M,901889,EUR,935366400,F,7,7,False,15.0,12.0,,,1.0,1.0,11.0,15.0,2.0,,2.0,,,,89.0,34.0,6.3,13.0,2,,,1.0,,,10.0,1.0,3.0,,,,,,2.0,2.0,,2.0,,,,2.0,,,,1.0,3.0,1.0,,
10406938,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,12.0,11.0,,,1.0,1.0,10.0,11.0,,,,,,,25.0,15.0,6.5,2.0,0,Mathieu,Stroeykens,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10406938,away,RSC Anderlecht,Majeed Ashimeru,majeed-ashimeru,M. Ashimeru,M,18,182,1285,M,901149,EUR,876441600,M,18,18,True,21.0,17.0,3.0,2.0,5.0,7.0,12.0,14.0,1.0,3.0,1.0,,,,25.0,28.0,6.4,6.0,0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,
10406938,away,RSC Anderlecht,Adrien Trebel,adrien-trebel,A. Trebel,M,,170,101,M,144878,EUR,667958400,M,25,25,True,5.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,,,,,25.0,7.0,6.5,1.0,0,,,,,,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,
10406938,away,RSC Anderlecht,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,9,9,True,6.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,,2.0,,,,,11.0,6.0,6.6,2.0,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
10406938,away,RSC Anderlecht,Sebastiano Esposito,sebastiano-esposito,S. Esposito,F,94,186,4249,M,965008,EUR,1025568000,F,70,70,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406938,away,RSC Anderlecht,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4218,M,994363,EUR,1029628800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406938,away,RSC Anderlecht,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
