match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,captain,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
11408424,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,19.0,11.0,9.0,1.0,11.0,11.0,8.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,90.0,26.0,7.0,8.0,2.869e-05,0,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408424,home,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,189,1826,M,804764,EUR,852076800,D,5,5,False,72.0,60.0,15.0,8.0,33.0,35.0,37.0,3.0,7.0,4.0,5.0,1.0,,,,90.0,87.0,7.3,14.0,0.0418773,0,,,,6,27.0,2.0,6.0,1.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
11408424,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,72.0,58.0,15.0,7.0,41.0,48.0,25.0,1.0,3.0,5.0,1.0,,,,,90.0,85.0,7.4,16.0,0.00680936,1,,,,26,17.0,,2.0,,,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,0.0331,,,,,,,,,,,,
11408424,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,False,48.0,41.0,5.0,3.0,31.0,37.0,11.0,,6.0,2.0,6.0,1.0,,,,85.0,65.0,7.4,10.0,0.064408,1,,Filipe,Ferreira,20,10.0,,1.0,,,5.0,4.0,2.0,1.0,,,1.0,,0.0137,1.0,1.0,,,,,,,,,,
11408424,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,M,79,79,False,26.0,23.0,,,12.0,14.0,19.0,,1.0,1.0,6.0,,,,,90.0,46.0,6.8,11.0,0.0592822,0,,,,79,12.0,1.0,4.0,,1.0,1.0,,,2.0,7.0,,,,,,1.0,1.0,,,,,,,,,
11408424,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,36.0,33.0,3.0,2.0,22.0,23.0,13.0,,7.0,,8.0,2.0,,,,69.0,52.0,7.6,5.0,0.0182464,1,,,,42,11.0,,2.0,,1.0,4.0,2.0,1.0,1.0,,,,1.0,0.1131,,1.0,,True,1.0,1.0,1.0,0.0221,,,,
11408424,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,False,35.0,28.0,2.0,1.0,12.0,14.0,22.0,1.0,2.0,2.0,3.0,,,,,78.0,46.0,6.8,10.0,0.0135655,1,,,,7,16.0,,7.0,1.0,,1.0,,2.0,6.0,1.0,1.0,3.0,1.0,0.0577,,,,,,,,,,,,
11408424,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,M,70,70,False,33.0,31.0,5.0,4.0,18.0,19.0,18.0,1.0,3.0,2.0,8.0,,,,,90.0,50.0,7.2,8.0,0.0164822,1,,,,70,13.0,1.0,3.0,,1.0,1.0,1.0,,1.0,4.0,1.0,,,0.052,,1.0,,,1.0,1.0,,,,,,
11408424,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,F,8,8,False,22.0,17.0,1.0,,6.0,8.0,15.0,,7.0,1.0,6.0,3.0,,,,85.0,33.0,7.1,6.0,0.0701815,1,,,,8,12.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,,,0.0161,,,1.0,,,1.0,,,1.0,,,
11408424,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,11.0,9.0,,,2.0,2.0,9.0,2.0,3.0,2.0,1.0,,,,,90.0,23.0,6.8,4.0,0.012629,4,,,,11,7.0,1.0,3.0,,1.0,,,2.0,3.0,,1.0,,,0.3052,2.0,,,,,1.0,1.0,0.026,,,,
