match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_penaltyWon,captain,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAShot,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyMiss,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_lastManTackle,stat_clearanceOffLine,stat_blockedScoringAttempt
12765133,home,Víkingur Reykjavík,Ingvar Jónsson,ingvar-jonsson,I. Jónsson,G,1,186.0,26,M,116610,EUR,624672000.0,G,1,1,False,53.0,38.0,25.0,10.0,0.0,35.0,47.0,3.0,6.0,11.0,3.0,2.0,2.0,90.0,64.0,6.9,15.0,0.00079616,0,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Karl Friðleifur Gunnarsson,karl-fridleifur-gunnarsson,K. F. Gunnarsson,D,22,186.0,41,M,907515,EUR,994377600.0,D,22,22,False,36.0,28.0,5.0,3.0,0.0,15.0,21.0,13.0,15.0,7.0,,,,74.0,52.0,6.9,9.0,0.150563,0,,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Gunnar Vatnhamar,gunnar-vatnhamar,G. Vatnhamar,D,6,188.0,49,M,238848,EUR,796435200.0,D,6,6,False,65.0,49.0,17.0,7.0,0.0,40.0,49.0,9.0,16.0,2.0,,,,90.0,86.0,7.6,16.0,0.00281751,1,,3.0,4.0,6.0,,,1.0,3.0,2.0,,1.0,,3.0,1.0,1.0,7.0,1.0,0.5387,0.9806,,,,,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Halldór Smári Sigurðsson,halldor-smari-sigurdsson,H. S. Sigurðsson,D,12,194.0,6,M,795774,EUR,591926400.0,D,12,12,False,47.0,39.0,3.0,1.0,0.0,35.0,39.0,4.0,8.0,2.0,,,,62.0,54.0,6.9,8.0,0.00160249,0,,5.0,,7.0,,,2.0,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Tarik Ibrahimagić,tarik-ibrahimagic,T. Ibrahimagić,M,20,184.0,44,M,1017669,EUR,980208000.0,D,20,20,False,37.0,29.0,8.0,5.0,0.0,18.0,22.0,11.0,15.0,10.0,,,,90.0,58.0,7.5,9.0,0.0221675,0,,2.0,2.0,8.0,,,3.0,3.0,3.0,,1.0,,1.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Erlingur Agnarsson,erlingur-agnarsson,E. Agnarsson,M,7,,21,M,858263,EUR,889056000.0,M,7,7,False,24.0,13.0,1.0,1.0,1.0,7.0,10.0,7.0,17.0,2.0,,,,88.0,32.0,7.3,16.0,0.115103,0,,3.0,1.0,4.0,,1.0,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Gisli Thordarson,gisli-gottskalk-thordarson,G. Thordarson,M,23,191.0,275,M,1388767,EUR,1094947200.0,M,11,11,False,28.0,21.0,4.0,4.0,1.0,12.0,16.0,10.0,13.0,10.0,,,,90.0,57.0,8.0,17.0,0.205655,0,,3.0,8.0,12.0,1.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,,,,2.0,,,Gisli Gottskalk,Thordarson,6.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Viktor Örlygur Andrason,viktor-orlygur-andrason,V. Ö. Andrason,M,8,178.0,14,M,858261,EUR,949708800.0,M,8,8,False,37.0,25.0,9.0,5.0,0.0,16.0,20.0,12.0,20.0,5.0,,,,90.0,57.0,7.5,15.0,0.106754,1,,4.0,2.0,9.0,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,4.0,2.0,0.0376,0.0294,,,2.0,2.0,3.0,3.0,1.0,,True,1.0,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Ari Sigurpálsson,ari-sigurpalsson,A. Sigurpálsson,F,25,178.0,98,M,990395,EUR,1047859200.0,M,17,17,False,25.0,16.0,3.0,,0.0,4.0,7.0,12.0,18.0,8.0,,,,74.0,43.0,6.5,15.0,0.219907,2,,,4.0,2.0,,1.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,1.0,,0.5321,0.6882,,,4.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Aron Elís Þrándarson,aron-elis-thrandarson,A. E. Þrándarson,M,21,186.0,32,M,135629,EUR,784425600.0,F,21,21,False,12.0,7.0,2.0,,0.0,4.0,4.0,3.0,8.0,,,,,45.0,22.0,6.7,6.0,0.00960872,2,,1.0,6.0,4.0,,,,1.0,,,2.0,,3.0,,,2.0,1.0,0.0772,,,,2.0,1.0,,,,,,,,,2.0,,,,,,,,,
12765133,home,Víkingur Reykjavík,Danijel Dejan Djuric,danijel-dejan-djuric,D. D. Djuric,M,22,174.0,175,M,983500,EUR,1041724800.0,F,19,19,False,32.0,22.0,2.0,2.0,1.0,6.0,10.0,17.0,23.0,3.0,,,,90.0,57.0,7.3,19.0,0.0682587,3,,1.0,7.0,7.0,,,,1.0,,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.5927,1.0624,,,3.0,2.0,1.0,1.0,4.0,,,,2.0,,1.0,1.0,1.0,,,,,,,
12765133,home,Víkingur Reykjavík,Nikolaj Hansen,nikolaj-hansen,N. A. Hansen,F,23,192.0,163,M,193640,EUR,732153600.0,F,23,23,True,16.0,8.0,,,0.0,5.0,7.0,3.0,9.0,2.0,,,,45.0,28.0,6.9,11.0,0.00092748,2,,5.0,6.0,6.0,1.0,,1.0,1.0,1.0,2.0,2.0,,3.0,,,2.0,,0.1416,,,,,,,,1.0,,,,,,2.0,,,,,,,,,
12765133,home,Víkingur Reykjavík,Jón Guðni Fjóluson,jon-gudni-fjoluson,J. G. Fjóluson,D,5,193.0,29,M,64502,EUR,608169600.0,D,5,5,True,17.0,15.0,3.0,2.0,0.0,14.0,15.0,1.0,2.0,,,,,28.0,19.0,6.7,2.0,0.00461361,0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Davíð Örn Atlason,david-orn-atlason,D. Ö. Atlason,D,24,,7,M,794815,EUR,777168000.0,D,24,24,True,9.0,7.0,1.0,,0.0,7.0,8.0,,1.0,2.0,,,,16.0,18.0,6.5,4.0,0.00016941,0,,,2.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Helgi Guðjónsson,helgi-gudjonsson,H. Guðjónsson,M,9,180.0,46,M,862344,EUR,933724800.0,F,9,9,True,1.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,16.0,5.0,6.4,3.0,9.425e-05,0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12765133,home,Víkingur Reykjavík,Sveinn Gísli Þorkelsson,sveinn-gisli-thorkelsson,S. G. Þorkelsson,D,2,,12,M,1196096,EUR,1061251200.0,D,2,2,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,9.0,2.0,6.6,,4.91e-06,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
