match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_fouls,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_firstName,player_lastName,player_sofascoreId,stat_punches,stat_goals
12450259,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,True,16.0,9.0,14.0,8.0,0.0,4.0,9.0,5.0,7.0,2.0,2.0,4.0,63.0,21.0,7.3,7.0,0.00065066,1.0,0,0.3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,,25.0,22.0,,,0.0,10.0,12.0,12.0,14.0,6.0,,,63.0,45.0,6.8,9.0,0.0145757,2.0,0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12450259,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,,25.0,19.0,2.0,1.0,0.0,5.0,6.0,14.0,19.0,3.0,,,63.0,36.0,7.0,7.0,0.00866491,1.0,1,,,2.0,5.0,7.0,8.0,1.0,,,4.0,1.0,,,4.0,1.0,1.0,3.0,2.0,0.242,,,,,,,,,,,,
12450259,home,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,581,M,904759,EUR,924048000,D,5,5,False,,14.0,13.0,2.0,2.0,0.0,4.0,5.0,9.0,9.0,1.0,,,63.0,29.0,6.6,1.0,0.012006,1.0,1,,,1.0,3.0,6.0,3.0,,,,6.0,,3.0,,4.0,,1.0,,,0.0637,1.0,,,,,,,,,,,
12450259,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,,11.0,7.0,1.0,,0.0,5.0,6.0,2.0,7.0,1.0,,,45.0,32.0,6.6,10.0,0.00320051,,1,,2.0,1.0,3.0,2.0,3.0,,,,3.0,,1.0,3.0,,,1.0,,,0.1931,1.0,,,,,,,,,,,
12450259,home,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,False,,13.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,7.0,3.0,,,45.0,21.0,6.9,5.0,0.127003,1.0,0,,,2.0,2.0,4.0,7.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,2.0,,,1.0,,,,,,,,,,
12450259,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,,15.0,11.0,2.0,1.0,0.0,3.0,5.0,8.0,11.0,2.0,,,63.0,30.0,6.6,6.0,0.00438486,,1,,1.0,,1.0,3.0,4.0,,1.0,,3.0,1.0,,,2.0,,,2.0,2.0,0.014,,1.0,1.0,,,,,,,,,
12450259,home,Montpellier,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180,11668,M,1515917,EUR,1128556800,M,14,14,False,,13.0,8.0,,,0.0,3.0,3.0,5.0,15.0,2.0,,,63.0,40.0,6.3,19.0,0.0337788,,3,,5.0,1.0,,9.0,5.0,2.0,8.0,3.0,,,,2.0,1.0,,3.0,1.0,,0.0706,,1.0,,,,,,,,,,
12450259,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,,41.0,30.0,14.0,8.0,0.0,10.0,10.0,22.0,36.0,5.0,,,63.0,58.0,7.7,16.0,0.48154,3.0,3,,5.0,2.0,1.0,5.0,5.0,,3.0,2.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,0.0815,1.0,1.0,1.0,2.0,2.0,0.1096,,,,,,
12450259,home,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,954060,EUR,982454400,M,70,70,False,,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,5.0,,,63.0,32.0,6.5,9.0,0.0557931,,2,,,,2.0,8.0,9.0,3.0,6.0,3.0,,,1.0,,1.0,,,4.0,2.0,0.6596,1.0,,1.0,,1.0,0.1464,1.0,,,,,
12450259,home,Montpellier,Andy Delort,andy-delort,A. Delort,F,,182,2883,M,84744,EUR,686966400,F,9,9,False,,12.0,6.0,,,0.0,2.0,3.0,4.0,9.0,1.0,,,63.0,22.0,6.4,8.0,0.0291363,,1,,,4.0,2.0,4.0,6.0,,,,,,,2.0,,,1.0,1.0,,0.1352,,3.0,,,,,1.0,,,LeTigre,,
12450259,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,True,,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,,,18.0,6.0,6.5,1.0,0.00037411,,0,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,Issiaga,Sylla,ISylla,,
12450259,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,,,,18.0,7.0,6.4,3.0,0.0205821,,0,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
12450259,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,
12450259,home,Montpellier,Bamo Meïté,bamo-meite,B. Meïté,D,5,183,525,M,1131541,EUR,992995200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,home,Montpellier,Wilfried Ndollo Bille,wilfried-ndollo-bille,W. N. Bille,D,49,172,67,M,2063925,EUR,1113523200,D,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilfried Ndollo Bille,,,,
12450259,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Khalil Fayad,,,,
12450259,home,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Théo Chennahi,,,,
12450259,home,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Junior Ndiaye,,,,
12450259,home,Montpellier,Nicolas Pays,nicolas-pays,N. Pays,F,18,180,89,M,1622129,EUR,1057536000,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Gautier Larsonneur,gautier-larsonneur,G. Larsonneur,G,30,181,266,M,810526,EUR,856656000,G,30,30,False,True,23.0,12.0,14.0,3.0,0.0,10.0,10.0,2.0,13.0,6.0,2.0,3.0,63.0,28.0,7.2,11.0,0.00018266,,0,0.256,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
12450259,away,Saint-Étienne,Yvann Maçon,yvann-macon,Y. Maçon,D,27,177,147,M,1006486,EUR,907200000,D,27,27,False,,29.0,21.0,7.0,3.0,0.0,11.0,13.0,10.0,16.0,4.0,,,63.0,56.0,6.6,17.0,0.0135902,,0,,,1.0,,8.0,4.0,,5.0,1.0,,1.0,,3.0,,,,3.0,,,3.0,,,,,,,,,,,
12450259,away,Saint-Étienne,Maxime Bernauer,maxime-bernauer,M. Bernauer,D,6,184,560,M,802137,EUR,899251200,D,13,13,False,,29.0,21.0,6.0,2.0,0.0,11.0,14.0,10.0,15.0,2.0,,,45.0,37.0,5.8,8.0,0.0028485,,0,,,1.0,1.0,5.0,2.0,,,,6.0,1.0,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,
12450259,away,Saint-Étienne,Mickael Nade,mickael-nade,M. Nade,D,3,186,169,M,865847,EUR,920505600,D,3,3,False,,29.0,25.0,2.0,,0.0,15.0,15.0,10.0,14.0,2.0,,,63.0,36.0,7.1,4.0,0.00334101,,0,,,2.0,2.0,2.0,4.0,,1.0,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
12450259,away,Saint-Étienne,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188,232,M,827504,EUR,861062400,D,19,19,False,,27.0,17.0,6.0,,0.0,10.0,15.0,7.0,14.0,2.0,,,63.0,54.0,7.3,12.0,0.00551249,,1,,2.0,3.0,3.0,4.0,8.0,,,,8.0,,,,1.0,,,5.0,2.0,0.0139,,,1.0,,,,,,,,,
12450259,away,Saint-Étienne,Benjamin Bouchouari,benjamin-bouchouari,B. Bouchouari,M,8,165,2363,M,1046446,EUR,1005609600,M,6,6,False,,24.0,18.0,,,0.0,3.0,6.0,15.0,18.0,4.0,,,45.0,32.0,6.8,9.0,0.0331396,,1,,,3.0,1.0,6.0,4.0,,4.0,2.0,,,,1.0,1.0,,,1.0,1.0,0.0323,,,,,1.0,0.0119,,,,,,
12450259,away,Saint-Étienne,Pierre Ekwah,pierre-ekwah,P. Ekwah,M,4,187,490,M,996908,EUR,1011052800,M,4,4,False,,36.0,31.0,2.0,1.0,0.0,15.0,16.0,16.0,20.0,3.0,,,63.0,47.0,7.0,8.0,0.019633,,1,,,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,3.0,3.0,0.019,,,,,1.0,0.1535,,,,,,
12450259,away,Saint-Étienne,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,False,,53.0,42.0,3.0,1.0,0.0,9.0,12.0,35.0,44.0,3.0,,,63.0,68.0,7.4,13.0,0.126639,2.0,2,,3.0,3.0,3.0,5.0,7.0,,,,1.0,,,,1.0,,,4.0,2.0,0.0727,1.0,,1.0,2.0,1.0,0.5887,,,,,,
12450259,away,Saint-Étienne,Irvin Cardona,irvin-cardona,I. Cardona,F,7,185,565,M,605552,EUR,870998400,F,7,7,False,,29.0,24.0,2.0,2.0,1.0,4.0,6.0,20.0,23.0,2.0,,,63.0,40.0,7.5,9.0,0.158683,4.0,1,,,3.0,,7.0,3.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.0217,,1.0,,,,,,,,,,
12450259,away,Saint-Étienne,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,32,32,False,,17.0,12.0,,,0.0,4.0,4.0,8.0,13.0,3.0,,,63.0,35.0,8.9,9.0,0.00678854,,5,,,1.0,2.0,5.0,9.0,,9.0,6.0,,,,1.0,1.0,,1.0,,,1.055,,1.0,1.0,,3.0,1.6308,,,,,,2.0
12450259,away,Saint-Étienne,Zuriko Davitashvili,zuriko-davitashvili,Z. Davitashvili,F,22,175,4336,M,921369,EUR,982195200,F,22,22,False,,20.0,18.0,,,1.0,6.0,6.0,12.0,15.0,6.0,,,63.0,31.0,7.3,6.0,0.0291074,3.0,0,,1.0,2.0,1.0,6.0,5.0,,4.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,
12450259,away,Saint-Étienne,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,True,,1.0,,,,0.0,,,,1.0,,,,18.0,5.0,6.7,1.0,,,0,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Brice Maubleu,brice-maubleu,B. Maubleu,G,1,192,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Pierre Cornud,pierre-cornud,P. Cornud,D,27,177,101,M,900697,EUR,850348800,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Aimen Moueffek,aimen-moueffek,A. Moueffek,M,29,179,760,M,990227,EUR,986774400,M,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Louis Mouton,louis-mouton,L. Mouton,M,6,180,136,M,1172936,EUR,1023062400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis Mouton,,,,
12450259,away,Saint-Étienne,Ibrahim Sissoko,ibrahim-sissoko,I. Sissoko,F,9,190,964,M,914738,EUR,817430400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450259,away,Saint-Étienne,Augustine Boakye,augustine-boakye,A. Boakye,F,20,178,540,M,1138352,EUR,973209600,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Augustine Boakye,,,,
12450259,away,Saint-Étienne,Ibrahima Wadji,ibrahima-wadji,I. Wadji,F,99,175,591,M,796081,EUR,799632000,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibrahima,Wadji,,,
