match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
11391340,home,AS Monaco,Radosław Majecki,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,False,21.0,9.0,18.0,6.0,7.0,9.0,2.0,12.0,10.0,1.0,2.0,5.0,7.0,90.0,33.0,8.4,12.0,0.00023238,0,1.8294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391340,home,AS Monaco,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,D,99,99,False,30.0,22.0,2.0,2.0,12.0,13.0,10.0,17.0,10.0,,,,,90.0,68.0,8.2,13.0,0.0173755,0,,,,stephane_singo,3.0,2.0,15.0,1.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,
11391340,home,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,22.0,17.0,3.0,,13.0,13.0,4.0,9.0,1.0,,,,,90.0,34.0,7.0,5.0,0.00490796,1,,,,,1.0,4.0,3.0,3.0,,,4.0,,2.0,1.0,,,,1.0,1.0,0.0334,0.1853,,,,,,,,,,,,,
11391340,home,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1925,M,281277,EUR,843264000,D,5,5,False,34.0,32.0,4.0,2.0,21.0,22.0,11.0,12.0,1.0,,,,,90.0,40.0,7.0,2.0,0.0118931,0,,,,,,2.0,,,,,4.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
11391340,home,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,696,M,1397558,EUR,1097712000,D,20,20,False,27.0,19.0,4.0,2.0,8.0,9.0,11.0,20.0,10.0,,,,,90.0,52.0,7.4,15.0,0.139692,0,,,,,2.0,7.0,8.0,4.0,,,4.0,2.0,4.0,3.0,1.0,2.0,1.0,,,,,2.0,2.0,1.0,1.0,,,,,,,,,
11391340,home,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,False,29.0,21.0,2.0,2.0,4.0,5.0,17.0,25.0,7.0,,,,,70.0,44.0,6.7,14.0,0.143755,2,,,,,,7.0,4.0,3.0,1.0,1.0,,1.0,3.0,2.0,3.0,,1.0,1.0,2.0,0.5619,0.717,1.0,2.0,,1.0,2.0,,,,,,,,
11391340,home,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,33.0,29.0,1.0,,13.0,14.0,16.0,19.0,16.0,,,,,90.0,48.0,7.5,8.0,0.286279,0,,,,YFofana19_,,4.0,4.0,2.0,,,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,,
11391340,home,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,22.0,19.0,,,9.0,10.0,11.0,16.0,5.0,,,,,90.0,43.0,7.7,8.0,0.460196,1,,,,alex_golovin17,,5.0,7.0,1.0,2.0,2.0,,3.0,4.0,2.0,,1.0,2.0,1.0,,0.108,,4.0,2.0,1.0,2.0,,1.0,1.0,,,,,,
11391340,home,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,155818,EUR,790214400,M,18,18,False,23.0,17.0,1.0,,8.0,9.0,9.0,15.0,4.0,,,,,90.0,35.0,6.8,13.0,0.0397807,2,,,,Minamino,,6.0,,2.0,,,,,,,5.0,,3.0,1.0,1.0,0.0762,0.3361,1.0,,,2.0,,,,1.0,,,,,
11391340,home,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,5047,M,934237,EUR,994118400,F,29,29,False,16.0,9.0,1.0,1.0,2.0,3.0,7.0,13.0,1.0,,,,,90.0,31.0,6.6,13.0,0.0206459,4,,,,balogun,1.0,5.0,4.0,,1.0,1.0,,,,,3.0,2.0,1.0,2.0,1.0,0.2791,0.3436,,2.0,,1.0,1.0,,3.0,,,,,,
