match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass
11391340,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,
11391340,,,,,90,0.0,,1,,,injuryTime,2.0,,,,
11391340,,,,,86,,,5,,,substitution,,122454669.0,False,False,regular
11391340,,,,,70,,,21,,,substitution,,122454553.0,False,True,regular
11391340,,,,,59,,,32,,,substitution,,122454489.0,False,False,regular
11391340,,,,,59,,,32,,,substitution,,122454490.0,False,False,regular
11391340,,,,,46,,,45,,,substitution,,122454405.0,False,False,regular
11391340,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,
11391340,,,,,45,0.0,,1,,,injuryTime,3.0,,,,
11391340,,,,,39,,,7,,,substitution,,122454233.0,True,False,injury
