match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_hitWoodwork,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,captain,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_crossNotClaimed
14566782,home,Villarreal,Tajon Buchanan,,,tajon-buchanan,T. Buchanan,M,17,183,7493,M,973290,EUR,918432000,F,17,17,False,14.0,8.0,,,0.0,5.0,7.0,3.0,7.0,,2.0,,,,64.0,21.0,6.0,9.0,0.00132517,30.96,8.08644,11.0,,1,,-0.12,0.07,0.14,,1.87,4.08,1.28,0.56,0.31,,7.0,2.0,2.0,1.0,,,,,,,2.0,,,1.0,0.3618,0.6796,-0.55,,,,,,2.0,,2.0,,,,,,1.0,
14566782,home,Villarreal,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172,3697,M,1012444,EUR,1064880000,M,20,20,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,26.0,9.0,6.3,2.0,0.0193323,25.776,3.71639,2.0,,0,,0.04,0.02,-0.09,,0.91,1.71,0.73,0.32,0.04,,4.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,2.0,,,2.0,,,,,,
14566782,home,Villarreal,Tani Oluwaseyi,Tani Oluwaseyi,,oluwaseyi-tani,T. Oluwaseyi,F,21,188,2600,M,1172477,EUR,958348800,F,21,21,True,5.0,2.0,,,0.0,,,2.0,5.0,,1.0,,,,26.0,12.0,6.1,5.0,0.00288249,29.7,3.45807,6.0,,2,,-0.26,0.18,0.0,,0.99,1.63,0.5,0.23,0.11,,3.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0.3065,,-0.61,,1.0,,,,1.0,,,,1.0,,,,1.0,
14566782,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1112,M,986245,EUR,932256000,D,23,23,True,9.0,7.0,1.0,1.0,0.0,,,7.0,9.0,,,,,,14.0,13.0,6.8,4.0,0.038361,30.384,2.17455,2.0,,0,,0.26,0.01,-0.01,,0.58,1.05,0.36,0.13,0.05,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
14566782,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15804,M,1089108,EUR,1082073600,F,11,11,True,6.0,6.0,,,1.0,2.0,2.0,4.0,4.0,,,,,,14.0,11.0,7.1,1.0,0.282097,29.016,2.13808,2.0,,0,,0.38,0.0,0.0,,0.63,1.03,0.3,0.12,0.05,,,,,,,,,,,,,3.0,1.0,,,,,iliasakhomach,,,4.0,3.0,,,,,,,,,,
14566782,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2366,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566782,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,453,M,951008,EUR,909532800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566782,home,Villarreal,Adrià Altimira,,,altimira-adria,A. Altimira,D,2,170,359,M,980732,EUR,985737600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566782,home,Villarreal,Thomas Partey,,,thomas-partey,T. Partey,M,16,185,42257,M,316148,EUR,739929600,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TPartey5,,,,,,,,,,,,,,
14566782,away,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3286,M,79645,EUR,721353600,G,1,1,False,24.0,17.0,11.0,4.0,0.0,14.0,16.0,3.0,8.0,,7.0,4.0,4.0,,90.0,31.0,6.7,7.0,0.00174199,20.088,5.46093,0.0,0.4445,0,-0.1382,0.06,0.02,-0.17,0.2,3.66,1.61,0.15,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14566782,away,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6757,M,965330,EUR,960163200,D,15,15,False,59.0,55.0,5.0,2.0,0.0,36.0,38.0,19.0,21.0,1.0,3.0,,,,90.0,70.0,6.3,7.0,0.0273158,29.448,10.64916,10.0,,0,,0.25,0.05,-0.32,,3.1,5.04,1.66,0.61,0.24,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,Kalulujr_,,,1.0,,,,1.0,,,,,,,
14566782,away,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4989,M,1128063,EUR,898646400,D,4,4,False,49.0,45.0,3.0,1.0,0.0,31.0,33.0,14.0,16.0,5.0,9.0,,,,90.0,67.0,8.2,6.0,0.0111508,28.62,10.37184,7.0,,1,,0.19,0.17,0.29,,3.13,5.15,1.41,0.53,0.15,1.0,1.0,3.0,,1.0,,3.0,3.0,2.0,1.0,1.0,,,,1.0,0.1487,0.3042,0.52,FedericoGatti,,1.0,,,,,,,,,,,,
14566782,away,Juventus,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3168,M,865167,EUR,907632000,D,6,6,False,58.0,50.0,8.0,4.0,1.0,34.0,40.0,16.0,18.0,5.0,9.0,,,,90.0,70.0,6.7,9.0,0.0982261,28.332,10.28677,6.0,,0,,0.16,0.2,-0.35,,3.12,5.09,1.45,0.5,0.13,2.0,5.0,6.0,,1.0,,,,4.0,2.0,,,1.0,,,,,,,,,,,,,4.0,,,,,,,
14566782,away,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7434,M,917048,EUR,951004800,M,27,27,False,46.0,41.0,2.0,2.0,0.0,21.0,23.0,20.0,23.0,2.0,3.0,,,,79.0,63.0,6.3,12.0,0.0224425,30.672,9.48934,13.0,,1,,-0.05,0.1,-0.15,,2.35,4.4,1.57,0.87,0.29,1.0,7.0,3.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,,,0.0634,,-0.21,andrea_cambiaso,1.0,,4.0,1.0,1.0,,2.0,2.0,,,,,,
14566782,away,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8636,M,363860,EUR,884217600,M,5,5,False,77.0,72.0,6.0,3.0,0.0,36.0,37.0,36.0,40.0,1.0,8.0,,,,90.0,94.0,7.8,7.0,0.0796519,27.144,11.64443,3.0,,1,,0.37,0.2,0.0,,2.69,6.19,2.1,0.57,0.09,1.0,2.0,11.0,,4.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,,,,0.0279,,-0.05,locamanuel73,1.0,,1.0,,1.0,,1.0,,,,True,,,
14566782,away,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7748,M,881931,EUR,904262400,M,22,22,False,30.0,20.0,3.0,2.0,0.0,6.0,7.0,14.0,23.0,2.0,3.0,,,,90.0,50.0,7.0,14.0,0.0538249,29.484,12.02299,14.0,,3,,0.22,0.19,-0.02,,2.81,5.66,2.28,0.93,0.34,3.0,4.0,6.0,,,,,2.0,3.0,2.0,1.0,,2.0,,2.0,0.1048,0.0528,-0.4,west.mckennie,,,,,3.0,,1.0,,1.0,,,,,
14566782,away,Juventus,Juan Cabal,,,juan-cabal,J. Cabal,D,32,185,4563,M,988037,EUR,978912000,M,32,32,False,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,1.0,,,,16.0,10.0,6.1,4.0,0.00104658,29.34,1.58547,2.0,,0,,0.0,-0.18,-0.08,,0.44,0.77,0.23,0.1,0.05,,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
14566782,away,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,803033,EUR,888624000,F,8,8,False,22.0,19.0,,,0.0,7.0,7.0,12.0,15.0,,1.0,,,,45.0,27.0,6.3,6.0,0.119526,27.648,6.3841,7.0,,0,,-0.03,0.04,-0.1,,1.28,2.97,1.43,0.56,0.13,,5.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,teunkoopmeiners,,,1.0,,,,2.0,2.0,,,,,,
14566782,away,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,84063,M,1149011,EUR,1115164800,F,10,10,False,31.0,27.0,1.0,1.0,0.0,4.0,6.0,23.0,25.0,,2.0,,,,80.0,50.0,6.3,15.0,0.0488357,28.656,9.3675,6.0,,3,,-0.13,0.32,-0.07,,2.51,4.68,1.5,0.54,0.14,,8.0,3.0,2.0,5.0,2.0,,,1.0,,3.0,,1.0,,,0.1081,,-0.34,KenanYıldız,1.0,,4.0,1.0,1.0,,1.0,1.0,2.0,,,,,
14566782,away,Juventus,Jonathan David,,,jonathan-david,J. David,F,30,180,21029,M,935564,EUR,947808000,F,30,30,False,15.0,14.0,,,0.0,6.0,6.0,8.0,9.0,,,,,,86.0,27.0,5.2,7.0,0.0126229,30.78,10.59755,15.0,,2,,-0.36,-0.44,-0.04,,2.53,5.38,1.62,0.74,0.33,,9.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,,,,0.8318,,-0.8,jodavid,,,,,2.0,1.0,2.0,,2.0,,,,2.0,
14566782,away,Juventus,João Mário,,,joao-mario,J. Mário,D,17,178,3130,M,902031,EUR,946857600,D,25,25,True,29.0,22.0,,,0.0,12.0,13.0,10.0,16.0,1.0,7.0,,,,74.0,46.0,6.2,13.0,0.0292675,30.168,9.54293,11.0,,0,,-0.32,0.12,-0.36,,2.48,4.25,1.83,0.71,0.27,3.0,3.0,7.0,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,4.0,1.0,1.0,,1.0,,,,,,,
14566782,away,Juventus,Francisco Conceição,,,francisco-conceicao,F. Conceição,F,7,170,19962,M,979222,EUR,1039824000,F,7,7,True,12.0,10.0,2.0,2.0,0.0,5.0,5.0,5.0,7.0,,1.0,,,,45.0,26.0,8.3,7.0,0.004195,28.008,5.70534,5.0,,2,,0.4,0.41,0.14,,1.48,2.91,0.92,0.29,0.09,,3.0,2.0,,4.0,1.0,1.0,1.0,,,,1.0,,,1.0,0.3167,0.1804,0.51,FConceicao_7,1.0,1.0,2.0,,,,,,,,,,,
14566782,away,Juventus,Daniele Rugani,,,daniele-rugani,D. Rugani,D,24,188,2113,M,139273,EUR,775440000,D,24,24,True,3.0,1.0,1.0,1.0,0.0,1.0,3.0,,,1.0,,,,,11.0,4.0,6.3,2.0,6.4e-07,23.58,1.69988,0.0,,0,,-0.02,-0.02,-0.18,,0.55,0.86,0.22,0.06,0.01,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566782,away,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5172,M,1149288,EUR,1147392000,M,17,17,True,1.0,,,,0.0,,,,1.0,,,,,,10.0,5.0,6.4,1.0,,28.476,2.06279,1.0,,0,,-0.03,,-0.02,,0.47,1.0,0.43,0.12,0.04,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,
14566782,away,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,42890,M,832208,EUR,949017600,F,9,9,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,,10.0,3.0,6.5,2.0,3.377e-05,26.892,1.19017,0.0,,0,,-0.06,,-0.01,,0.29,0.55,0.24,0.1,0.01,2.0,2.0,2.0,,,,,,,,,,,,,,,,DV9,,,,,,,2.0,,,1.0,,,,
14566782,away,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,844609,EUR,869961600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L'UomoTigre,,,,,,,,,,,,,,
14566782,away,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566782,away,Juventus,Filip Kostić,,,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filipkostic,,,,,,,,,,,,,,
14566782,away,Juventus,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9905,M,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edonzhegrova10,,,,,,,,,,,,,,
14566782,away,Juventus,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15647,M,835480,EUR,950659200,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l_openda,,,,,,,,,,,,,,
