match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,captain,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,stat_totalOffside
11399501,home,Heracles Almelo,Abdenego Nankishi,abdenego-nankishi,A. Nankishi,M,17,178.0,65,M,1064081,EUR,1025913600,F,24,24,True,13.0,10.0,1.0,1.0,5.0,7.0,5.0,7.0,1.0,4.0,3.0,,,,19.0,20.0,6.9,7.0,0.00177303,0,,,,1.0,,,1.0,1.0,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Antonio Satriano,satriano-antonio,A. Satriano,F,45,185.0,74,M,996813,EUR,1067472000,F,9,9,True,6.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,1.0,2.0,,,,14.0,8.0,6.7,2.0,0.00191976,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193.0,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Robin Jalving,robin-jalving,R. Jalving,G,,193.0,14,M,856545,EUR,955411200,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Sylian Mokono,sylian-mokono,S. Mokono,D,2,178.0,31,M,945970,EUR,922060800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Jetro Willems,jetro-willems,J. Willems,D,15,177.0,182,M,138828,EUR,764985600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Sava Arangel Čestić,sava-arangel-cestic,S. A. Čestić,D,6,192.0,85,M,1014566,EUR,982540800,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185.0,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,Stijn Bultman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Marko Vejinović,marko-vejinovic,M. Vejinović,M,18,186.0,29,M,40947,EUR,634003200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,home,Heracles Almelo,Lasse Wehmeyer,lasse-wehmeyer,L. Wehmeyer,F,7,177.0,19,M,1413134,EUR,1032307200,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,Lasse Wehmeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185.0,555,M,227192,EUR,807235200,G,1,1,False,27.0,18.0,18.0,9.0,9.0,10.0,9.0,17.0,,,6.0,1.0,2.0,3.0,90.0,33.0,7.6,9.0,0.0263782,0,0.7587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176.0,127,M,896210,EUR,780192000,D,2,2,False,44.0,37.0,9.0,5.0,20.0,24.0,18.0,24.0,,6.0,6.0,,,,90.0,77.0,7.2,15.0,0.0374034,0,,,,4.0,1.0,,5.0,3.0,1.0,1.0,1.0,5.0,4.0,,,,,,,,1.0,,,1.0,1.0,,,,,,
11399501,away,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188.0,217,M,41495,EUR,673747200,D,3,3,False,56.0,48.0,9.0,6.0,30.0,33.0,18.0,23.0,1.0,2.0,2.0,,,,90.0,67.0,7.2,9.0,0.0115118,0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,8.0,,,,True,,1.0,,,,,,
11399501,away,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190.0,110,M,961674,EUR,1010793600,D,4,4,False,71.0,60.0,17.0,10.0,38.0,42.0,22.0,29.0,4.0,4.0,2.0,,,,90.0,77.0,7.2,11.0,0.0713721,0,,,,,,1.0,2.0,,,,,,,,,,,,6.0,,1.0,,,,,,,,,,
11399501,away,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178.0,181,M,974530,EUR,988588800,D,5,5,False,41.0,29.0,7.0,1.0,19.0,25.0,10.0,20.0,1.0,4.0,7.0,,,,90.0,78.0,7.5,22.0,0.0695484,1,,,,4.0,,,5.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,1.0,,,0.021,,2.0,,,,1.0,1.0,,
11399501,away,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170.0,272,M,913584,EUR,984009600,M,8,8,False,27.0,20.0,1.0,,6.0,7.0,14.0,21.0,,2.0,2.0,,,,90.0,39.0,7.4,12.0,0.350836,2,,,,1.0,,1.0,6.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,,0.2053,,3.0,1.0,,,1.0,,1.0,
11399501,away,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173.0,79,M,13028,EUR,558489600,M,6,6,False,46.0,34.0,9.0,3.0,22.0,28.0,12.0,21.0,1.0,7.0,12.0,,,,90.0,74.0,7.2,19.0,0.0332102,3,,,,3.0,,,3.0,1.0,,,1.0,4.0,1.0,3.0,2.0,,,2.0,3.0,,2.0,0.3094,,,,,1.0,1.0,,,
11399501,away,Sparta Rotterdam,Metinho,metinho,Metinho,M,5,178.0,957,M,1106148,EUR,1051056000,M,10,10,False,42.0,33.0,5.0,3.0,22.0,25.0,11.0,17.0,3.0,11.0,7.0,,,,89.0,58.0,7.3,11.0,0.0142218,0,,Metinho,,,,,3.0,4.0,3.0,,2.0,1.0,1.0,1.0,4.0,,,,3.0,,1.0,,,1.0,,,,,,,
11399501,away,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180.0,992,M,1089021,EUR,1005004800,F,7,7,False,35.0,23.0,5.0,3.0,10.0,13.0,13.0,26.0,,4.0,7.0,,,,90.0,52.0,7.3,19.0,0.3892,1,,Camiel Neghli,,4.0,,3.0,4.0,4.0,3.0,,,1.0,1.0,1.0,,2.0,,1.0,,,,0.0821,,,,1.0,,,,,
11399501,away,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192.0,737,M,796943,EUR,872899200,F,9,9,False,22.0,11.0,,,1.0,1.0,10.0,21.0,9.0,11.0,2.0,,,,90.0,33.0,7.3,15.0,0.0603048,0,,,,,,8.0,9.0,,,,,1.0,1.0,4.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,1.0
11399501,away,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180.0,203,M,990814,EUR,902534400,F,11,11,False,15.0,12.0,1.0,,2.0,2.0,10.0,15.0,1.0,6.0,,,,,77.0,32.0,6.7,10.0,0.0247578,2,,Charles-Andreas,Brym,2.0,,1.0,5.0,5.0,2.0,,,1.0,1.0,2.0,2.0,,,2.0,2.0,,1.0,0.065,,,,,,,,,
11399501,away,Sparta Rotterdam,Django Warmerdam,django-warmerdam,D. Warmerdam,D,3,180.0,44,M,356018,EUR,810000000,D,15,15,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,,,,13.0,9.0,6.8,2.0,0.00232042,1,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,0.3763,,,,,1.0,1.0,,,
11399501,away,Sparta Rotterdam,Rick Meissen,rick-meissen,R. Meissen,D,3,193.0,44,M,1048906,EUR,1014508800,D,13,13,True,2.0,1.0,1.0,,,,1.0,2.0,,,,,,,1.0,4.0,,1.0,0.00017191,0,,Rick Meijssen,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Kaylen Reitmaier,kaylen-reitmaier,K. Reitmaier,G,,197.0,12,M,1508529,EUR,1081123200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,Kaylen Reitmaier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195.0,40,M,996720,EUR,952905600,G,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Sergi Rosanas,sergi-rosanas,S. Rosanas,D,,172.0,57,M,908715,EUR,980726400,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,Sergi,Rosanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194.0,180,M,947842,EUR,963446400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Hamza El Dahri,el-dahri-hamza,H. e. Dahri,M,21,177.0,113,M,1539611,EUR,1109980800,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,Hamza el Dahri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Jorn Triep,jorn-triep,J. Triep,M,10,,14,M,1616220,EUR,1111968000,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,Jorn Triep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Pedro Alemañ,pedro-aleman-serna,P. Alemañ,M,8,182.0,58,M,996933,EUR,1016668800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Agustin Anello,anello-agustin,A. Anello,M,28,181.0,271,M,1101444,EUR,1022025600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399501,away,Sparta Rotterdam,Jesse Bal,bal-jesse,J. Bal,F,23,196.0,102,M,1470013,EUR,1159660800,F,19,19,True,,,,,,,,,,,,,,,,,,,,0,,Jesse Bal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
