match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceCreated,stat_totalCross,stat_dispossessed,stat_accurateCross,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_punches
12501513,home,Cagliari,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,43.0,23.0,28.0,8.0,0.0,18.0,24.0,5.0,19.0,1.0,1.0,13.0,3.0,1.0,1.0,1.0,1.0,90.0,54.0,6.5,20.0,0.00080011,0,-0.1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501513,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,47.0,40.0,6.0,2.0,0.0,26.0,29.0,14.0,18.0,,,3.0,,,,,,90.0,60.0,6.6,9.0,0.0280038,0,,True,2.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12501513,home,Cagliari,José Luis Palomino,José,Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,79680,EUR,631497600,D,24,24,False,49.0,48.0,3.0,2.0,0.0,41.0,41.0,7.0,8.0,2.0,7.0,3.0,,,,,,90.0,70.0,7.4,1.0,0.0024945,1,,,1.0,9.0,2.0,,,1.0,1.0,1.0,4.0,2.0,1.0,0.0194,,,,,,,,,,,,,,,,
12501513,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,35.0,30.0,4.0,2.0,0.0,21.0,23.0,9.0,12.0,3.0,7.0,5.0,,,,,,90.0,46.0,6.8,7.0,0.00558573,0,,,1.0,5.0,,,,,,,3.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12501513,home,Cagliari,Nadir Zortea,,,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,18.0,10.0,1.0,1.0,0.0,8.0,10.0,2.0,8.0,,2.0,2.0,,,,,,73.0,25.0,7.0,9.0,0.00270152,1,,,1.0,2.0,,,,1.0,,,,,2.0,0.3877,,1.0,1.0,1.0,0.4275,,,,,,,,,,,
12501513,home,Cagliari,Michel Adopo,,,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,38.0,26.0,,,0.0,18.0,20.0,8.0,18.0,1.0,7.0,6.0,,,,,,90.0,57.0,7.1,18.0,0.00342869,1,,,3.0,2.0,2.0,,,2.0,1.0,1.0,5.0,3.0,1.0,0.0364,,3.0,,,,1.0,,,,,,,,,,
12501513,home,Cagliari,Antoine Makoumbou,,,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,32.0,30.0,2.0,2.0,1.0,28.0,30.0,2.0,2.0,,2.0,3.0,,,,,,69.0,39.0,7.3,4.0,0.119077,0,,,2.0,,,1.0,1.0,,,,2.0,2.0,,,1.0,2.0,,,,,1.0,,,,,,,,,
12501513,home,Cagliari,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,9.0,6.0,3.0,,0.0,4.0,4.0,2.0,7.0,,,1.0,,,,,,69.0,21.0,6.1,10.0,0.00150404,0,,,4.0,3.0,,,,,,,,,,,1.0,2.0,,,,1.0,,2.0,2.0,,,,,,,
12501513,home,Cagliari,Tommaso Augello,,,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,25.0,17.0,4.0,1.0,0.0,14.0,21.0,4.0,9.0,1.0,2.0,2.0,,,,,,79.0,57.0,6.6,16.0,0.0236659,0,,,1.0,8.0,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,5.0,,1.0,,,,,,
12501513,home,Cagliari,Zito Luvumbo,,,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,False,4.0,3.0,,,0.0,2.0,2.0,2.0,3.0,,7.0,2.0,,,,,,79.0,17.0,6.8,5.0,0.0893201,1,,,7.0,,,,2.0,,1.0,,1.0,,5.0,0.0722,3.0,,,,,4.0,,1.0,1.0,1.0,LuvumboZito,1.0,4.0,,,
