match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_dispossessed,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_goals,stat_errorLeadToAShot,stat_bigChanceMissed,stat_bigChanceCreated
14131949,home,Vitória SC,Oumar Camara,,,oumar-camara,O. Camara,F,19,176,863,M,1563640,EUR,1178841600,F,19,19,False,15.0,11.0,,,0.0,4.0,6.0,7.0,9.0,4.0,,,79.0,20.0,6.5,7.0,0.0164368,,1,,-0.05,0.29,-0.1,,,1.0,5.0,1.0,2.0,1.0,,,,,1.0,,1.0,0.0319,1.0,-0.16,1.0,,1.0,,,,1.0,,,,1.0,,,,,
14131949,home,Vitória SC,Miguel Nóbrega,,,miguel-nobrega,M. Nóbrega,D,3,186,137,M,1066233,EUR,955929600,D,3,3,True,10.0,8.0,,,0.0,5.0,7.0,3.0,3.0,,,,29.0,21.0,6.1,3.0,0.00080698,,0,,-0.02,0.01,-0.28,,,3.0,3.0,3.0,,,1.0,,,,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,,
14131949,home,Vitória SC,Matija Mitrović,Matija Mitrovic,,mitrovic-matija,M. Mitrović,M,6,182,261,M,1166097,EUR,1102809600,M,6,6,True,8.0,4.0,1.0,,0.0,3.0,5.0,1.0,3.0,1.0,,,29.0,11.0,6.3,5.0,0.00014058,,0,,0.04,0.02,-0.08,,,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,
14131949,home,Vitória SC,Vando Félix,,,vando-felix,V. Félix,F,7,179,202,M,1520997,EUR,1031011200,F,21,21,True,12.0,7.0,1.0,1.0,0.0,3.0,4.0,4.0,8.0,1.0,,,28.0,19.0,6.4,9.0,0.00249727,,0,,-0.11,0.05,-0.07,,,,6.0,3.0,2.0,,,1.0,2.0,3.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,
14131949,home,Vitória SC,Nélson Oliveira,,,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,17.0,6.0,6.5,3.0,0.00033855,,0,,0.0,-0.01,-0.01,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,
14131949,home,Vitória SC,Noah Saviolo,Noah Saviolo,,noah-saviolo,N. Saviolo,F,48,181,167,M,1153328,EUR,1078617600,F,48,48,True,,,,,0.0,,,,,,,,11.0,,6.3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,home,Vitória SC,Charles,,,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,home,Vitória SC,Orest Lebedenko,,,orest-lebedenko,O. Lebedenko,D,17,174,156,M,844409,EUR,906508800,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,home,Vitória SC,Miguel Nogueira,,,nogueira-miguel,M. Nogueira,M,88,182,50,M,2140143,EUR,1109462400,M,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,home,Vitória SC,Gonçalo Nogueira,Gonçalo Nogueira,,nogueira-goncalo,G. Nogueira,M,30,180,113,M,1161004,EUR,1072569600,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,away,Benfica,Anatoliy Trubin,,,anatoliy-trubin,A. Trubin,G,1,200,9533,M,966616,EUR,996624000,G,1,1,False,21.0,21.0,2.0,2.0,0.0,20.0,20.0,1.0,1.0,5.0,,3.0,90.0,29.0,7.0,1.0,0.00026299,0.008,0,0.0687,0.05,0.0,0.0,0.01,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,anatoliytrubin81,,,,
14131949,away,Benfica,Fredrik Aursnes,,,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,D,8,8,False,48.0,44.0,3.0,1.0,0.0,18.0,19.0,26.0,29.0,7.0,,,90.0,62.0,6.8,5.0,0.270177,,2,,0.07,0.08,0.17,,1.0,,,1.0,,,,1.0,,,1.0,2.0,1.0,0.1231,1.0,-0.36,,,1.0,,,,,,,1.0,,,,,,
14131949,away,Benfica,Tomás Araújo,,,tomas-araujo,T. Araújo,D,44,186,2711,M,983542,EUR,1021507200,D,44,44,False,73.0,68.0,9.0,4.0,0.0,40.0,41.0,28.0,32.0,3.0,,,90.0,82.0,8.3,6.0,0.0148489,,1,,0.37,0.1,0.28,,,3.0,3.0,2.0,,1.0,3.0,,1.0,,,,1.0,0.1764,1.0,0.51,,,1.0,,1.0,1.0,,0.2692,,,,,1.0,1.0,,
14131949,away,Benfica,Nicolás Otamendi,,,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,93.0,83.0,10.0,5.0,0.0,49.0,52.0,34.0,41.0,3.0,,,90.0,108.0,8.1,12.0,0.0288631,,1,,0.38,0.2,0.32,,1.0,,,8.0,,1.0,,2.0,1.0,,5.0,,5.0,0.0047,,-0.05,,1.0,1.0,1.0,1.0,,1.0,,True,,,Notamendi30,,,,
14131949,away,Benfica,Samuel Dahl,,,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,False,55.0,51.0,4.0,2.0,0.0,16.0,18.0,35.0,37.0,2.0,,,90.0,78.0,7.8,8.0,0.0875226,,1,,0.19,0.01,-0.08,,1.0,2.0,8.0,4.0,2.0,2.0,,,1.0,2.0,1.0,,1.0,0.0477,2.0,0.53,,1.0,1.0,2.0,,1.0,,0.186,,,,,1.0,,,
14131949,away,Benfica,Richard Ríos,,,richard-rios,R. Ríos,M,8,185,34088,M,1015292,EUR,959904000,M,20,20,False,57.0,51.0,5.0,2.0,0.0,20.0,21.0,31.0,36.0,3.0,,,89.0,66.0,6.6,7.0,0.0326734,,3,,0.06,0.29,-0.07,,,1.0,4.0,3.0,1.0,1.0,,1.0,,2.0,,1.0,,0.2765,1.0,-0.57,,,1.0,2.0,1.0,,2.0,,,,,richardrios,,,1.0,
14131949,away,Benfica,Enzo Barrenechea,,,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,1087316,EUR,990489600,M,5,5,False,74.0,73.0,5.0,4.0,0.0,29.0,30.0,44.0,44.0,5.0,,,90.0,81.0,7.3,2.0,0.131275,,2,,0.33,0.08,-0.05,,,,2.0,3.0,1.0,1.0,,2.0,1.0,,1.0,,,0.1284,1.0,-0.52,,1.0,,1.0,,2.0,,0.4854,,,,,,,,
14131949,away,Benfica,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,37.0,34.0,6.0,5.0,1.0,11.0,12.0,23.0,25.0,3.0,,,83.0,61.0,8.3,12.0,0.816949,,3,,0.73,0.42,0.15,,6.0,,6.0,6.0,,7.0,,,,2.0,,1.0,1.0,0.1312,3.0,-0.21,2.0,,2.0,1.0,5.0,2.0,,0.4653,,3.0,,DLukebakio,,,,3.0
14131949,away,Benfica,Georgiy Sudakov,,,georgiy-sudakov,G. Sudakov,M,10,177,6474,M,1123925,EUR,1030838400,M,10,10,False,26.0,18.0,3.0,2.0,0.0,4.0,5.0,14.0,21.0,2.0,,,45.0,35.0,6.6,11.0,0.011011,,1,,-0.04,0.12,0.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,1.0,,0.0399,2.0,-0.48,,,2.0,1.0,1.0,,,,,,,,,,,
14131949,away,Benfica,Gianluca Prestianni,Gianluca Prestianni,,gianluca-prestianni,G. Prestianni,M,25,165,7794,M,1201395,EUR,1138665600,M,25,25,False,18.0,14.0,,,0.0,1.0,1.0,13.0,17.0,3.0,,,45.0,36.0,6.5,11.0,0.0190111,,3,,-0.14,0.19,-0.06,,3.0,,2.0,5.0,1.0,5.0,,,,,,1.0,,0.0943,1.0,-0.3,,,3.0,1.0,4.0,1.0,1.0,0.027,,,,,,,,
14131949,away,Benfica,Vangelis Pavlidis,,,vangelis-pavlidis,V. Pavlidis,F,14,186,15120,M,795236,EUR,911606400,F,14,14,False,17.0,11.0,2.0,2.0,0.0,3.0,4.0,8.0,13.0,2.0,,,89.0,29.0,6.0,13.0,0.0269211,,1,,-0.35,0.1,-0.04,,,2.0,8.0,4.0,,1.0,,,3.0,2.0,1.0,1.0,,0.0869,,-0.04,3.0,,3.0,,,,,,,,,vangelis_pavlidis,,,1.0,
14131949,away,Benfica,Leandro Barreiro,,,leandro-barreiro,L. Barreiro,M,18,170,2462,M,906800,EUR,946857600,M,18,18,True,7.0,6.0,,,1.0,1.0,2.0,5.0,5.0,1.0,,,45.0,13.0,6.6,1.0,0.183726,,4,,0.05,0.01,0.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,0.5618,1.0,-0.62,,,,1.0,,2.0,1.0,0.6124,,,,,,,2.0,
14131949,away,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,20.0,18.0,1.0,1.0,0.0,2.0,2.0,16.0,18.0,3.0,,,45.0,40.0,7.6,10.0,0.580771,,1,,0.57,0.28,0.15,,4.0,1.0,6.0,6.0,,5.0,,1.0,2.0,2.0,,,1.0,0.0622,4.0,0.0,,1.0,2.0,2.0,2.0,,1.0,,,2.0,,andreasschjelderup,,,,1.0
14131949,away,Benfica,João Rêgo,João Rêgo,,joao-rego,J. Rêgo,M,84,185,1396,M,1158353,EUR,1119225600,M,84,84,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,12.0,2.0,7.1,,0.00061723,,1,,-0.01,,-0.04,,,,1.0,,1.0,,,,,,,,,0.4421,,0.32,,,,,,1.0,,0.471,,,,,1.0,,,
14131949,away,Benfica,João Veloso,,,veloso-joao,J. Veloso,M,68,186,861,M,1215905,EUR,1119744000,M,68,68,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,1.0,4.0,,,0.00132793,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,away,Benfica,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,1.0,,,0.00105536,,0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14131949,away,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,away,Benfica,Rafael Obrador,,,rafael-obrador,R. Obrador,D,33,181,1945,M,1142692,EUR,1077580800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131949,away,Benfica,António Silva,,,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,antoniosilva.66,,,,
14131949,away,Benfica,Franjo Ivanović,,,franjo-ivanovic,F. Ivanović,F,9,185,6286,M,1103333,EUR,1064966400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
