match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,stat_challengeLost,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals
11368765,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,13.0,9.0,9.0,5.0,8.0,9.0,1.0,4.0,5.0,2.0,2.0,90.0,19.0,6.4,4.0,0.0001634,0,-0.5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,19.0,14.0,,,4.0,5.0,10.0,15.0,,,,77.0,36.0,6.4,11.0,0.0096866,0,,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,False,35.0,33.0,6.0,4.0,21.0,22.0,12.0,13.0,3.0,,,90.0,45.0,6.7,3.0,0.0637897,1,,,1.0,1.0,3.0,3.0,,1.0,1.0,2.0,,,2.0,3.0,,1.0,0.0224,1.0,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Rubén Duarte,ruben-duarte,R. Duarte,D,5,180.0,322,M,253415,EUR,813974400,D,3,3,False,36.0,30.0,9.0,4.0,19.0,22.0,12.0,15.0,7.0,,,90.0,44.0,6.2,8.0,0.0512915,0,,1.0,3.0,1.0,4.0,1.0,1.0,3.0,,1.0,,1.0,,,,,,,True,1.0,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,27,27,False,24.0,14.0,8.0,2.0,6.0,7.0,8.0,22.0,5.0,,,90.0,54.0,7.1,18.0,0.00584721,2,,5.0,,2.0,3.0,10.0,2.0,,,,2.0,,1.0,1.0,,2.0,0.1074,,,,5.0,5.0,1.0,,,,,,,,,,,
11368765,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,27.0,19.0,5.0,2.0,9.0,12.0,11.0,16.0,3.0,,,77.0,33.0,6.4,9.0,0.0715294,0,,1.0,,,3.0,2.0,,,,,2.0,1.0,,3.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
11368765,home,Deportivo Alavés,Ander Guevara,ander-guevara,A. Guevara,M,6,180.0,265,M,891931,EUR,868233600,M,6,6,False,36.0,31.0,5.0,3.0,11.0,13.0,20.0,23.0,7.0,,,90.0,46.0,6.7,8.0,0.0382385,0,,,,3.0,3.0,4.0,1.0,2.0,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
11368765,home,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,966836,EUR,928886400,M,7,7,False,26.0,19.0,1.0,,4.0,5.0,20.0,34.0,5.0,,,90.0,58.0,7.7,19.0,0.207304,4,,13.0,1.0,1.0,5.0,10.0,1.0,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0902,3.0,,5.0,7.0,5.0,1.0,,,,1.0,2.0,,,,,,
11368765,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,63.0,13.0,6.2,3.0,0.0419096,2,,,,1.0,1.0,3.0,,2.0,,,2.0,2.0,,,,1.0,0.4518,1.0,,,,,2.0,,,1.0,,,1.0,2.0,1.0,0.4601,,
11368765,home,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,M,11,11,False,10.0,10.0,,,1.0,1.0,12.0,16.0,1.0,,,63.0,26.0,6.7,7.0,0.176793,1,,7.0,1.0,,3.0,2.0,,,,,1.0,1.0,,,1.0,1.0,0.1531,1.0,,3.0,3.0,1.0,1.0,,,,,,1.0,1.0,,,,
11368765,home,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,1503836,EUR,1083715200,F,32,32,False,13.0,9.0,,,6.0,6.0,3.0,7.0,3.0,,,88.0,22.0,7.4,7.0,0.00435379,3,,,2.0,6.0,4.0,8.0,1.0,,,,,2.0,2.0,2.0,,2.0,0.1547,,,,,,,Samuel,Aghehowa,,,,,,1.0,0.3353,samuaghehowa9,1.0
11368765,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,F,21,21,True,5.0,3.0,,,1.0,1.0,3.0,8.0,1.0,,,27.0,15.0,6.8,8.0,0.0227435,0,,4.0,,,2.0,3.0,,,,,2.0,3.0,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11368765,home,Deportivo Alavés,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178.0,16028,M,1099352,EUR,1040169600,F,20,20,True,1.0,1.0,,,,,1.0,2.0,,,,27.0,3.0,6.6,1.0,0.0008593,0,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,giulisimeone,
11368765,home,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180.0,7098,M,756344,EUR,909014400,M,10,10,True,7.0,6.0,,,,,6.0,14.0,,,,13.0,16.0,6.9,8.0,0.0188995,0,,7.0,,,,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,ianishagi,
11368765,home,Deportivo Alavés,Carlos Benavídez,carlos-benavidez,C. Benavídez,M,23,185.0,382,M,873717,EUR,891216000,M,23,23,True,10.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,2.0,,,13.0,11.0,6.5,2.0,0.00703898,0,,,1.0,1.0,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Joaquin Panichelli,panichelli-joaquin,J. Panichelli,F,9,190.0,11517,M,1410925,EUR,1033948800,F,29,29,True,2.0,2.0,,,,,2.0,2.0,,,,9.0,3.0,6.4,1.0,0.00358031,0,,,,,,,,,,,,1.0,,,,,,,,,,,,Joaquín Panichelli,,,,,,,,,,
11368765,home,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,990659,EUR,983404800,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Adrián Rodríguez,adrian-rodriguez,A. Rodríguez,G,13,195.0,228,M,965822,EUR,976579200,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Egoitz Muñoz,egoitz-munoz,E. Muñoz,D,27,,14,M,1518514,EUR,1081900800,D,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdel.abqar,
11368765,home,Deportivo Alavés,Victor Parada,victor-parada,V. Parada,D,24,184.0,129,M,985726,EUR,1017878400,D,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Tomás Mendes,tomas-mendes,T. Mendes,M,16,179.0,65,M,1119693,EUR,1100995200,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,home,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,1010409,EUR,867283200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368765,away,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185.0,45964,M,794949,EUR,920332800,G,13,13,False,46.0,35.0,18.0,7.0,29.0,30.0,6.0,16.0,7.0,1.0,1.0,90.0,51.0,6.5,11.0,0.00152991,0,-0.2046,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,inakipenya,
11368765,away,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180.0,147044,M,827212,EUR,910828800,D,23,23,False,74.0,68.0,7.0,4.0,38.0,41.0,30.0,34.0,3.0,,,90.0,97.0,7.2,9.0,0.0157959,0,,1.0,1.0,2.0,4.0,3.0,,4.0,,,1.0,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,JKoundé,
11368765,away,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191.0,137257,M,925097,EUR,920764800,D,4,4,False,59.0,52.0,7.0,2.0,43.0,46.0,9.0,13.0,2.0,,,90.0,67.0,6.9,7.0,0.0131023,2,,,1.0,3.0,3.0,3.0,,4.0,,1.0,,,,2.0,,,0.1528,,True,,,,,,,,,1.0,,,1.0,0.4686,RAraújo,
