match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_dispossessed,captain,stat_shotOffTarget,stat_wonTackle,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_wasFouled,player_sofascoreId,stat_hitWoodwork,stat_goodHighClaim,stat_outfielderBlock,stat_goalAssist,stat_goals
11369328,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,False,18.0,13.0,11.0,6.0,9.0,11.0,4.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,26.0,5.8,6.0,0.0,0.0,0.00072123,0,-0.2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369328,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,32.0,28.0,1.0,1.0,7.0,8.0,23.0,31.0,3.0,,2.0,,,,,,,90.0,60.0,6.8,14.0,0.0,0.0,0.275003,0,,,,7.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11369328,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,64.0,54.0,14.0,8.0,23.0,24.0,31.0,40.0,5.0,,,10.0,,,,,,90.0,73.0,6.5,11.0,0.0,0.0,0.0199629,0,,,,,,2.0,4.0,2.0,2.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,
11369328,home,Osasuna,David García,david-garcia,D. García,D,5,185,306,M,591136,EUR,761184000,D,5,5,False,72.0,65.0,6.0,3.0,32.0,35.0,33.0,37.0,2.0,,5.0,9.0,,,,,,90.0,84.0,7.1,8.0,0.138,0.0,0.0222334,2,,,,,,3.0,6.0,1.0,,1.0,3.0,,1.0,,,,True,2.0,2.0,,,,,,,,,,,,
11369328,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,72.0,66.0,2.0,1.0,15.0,17.0,52.0,60.0,1.0,,,10.0,,,,,,90.0,93.0,7.0,17.0,0.0,0.0,0.0629779,0,,,,5.0,1.0,,2.0,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,
11369328,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,33.0,25.0,1.0,1.0,4.0,5.0,21.0,29.0,5.0,,,4.0,,,,,,66.0,38.0,6.9,10.0,0.0,0.0,0.213692,0,,,,1.0,,2.0,3.0,,,,1.0,1.0,1.0,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,
11369328,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,30.0,24.0,2.0,1.0,6.0,6.0,18.0,24.0,3.0,1.0,,4.0,,,,,,66.0,34.0,7.0,6.0,0.2703,0.5485,0.0266149,3,,,,,,5.0,5.0,,,1.0,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,
11369328,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,53.0,44.0,3.0,1.0,11.0,13.0,33.0,41.0,3.0,,1.0,9.0,,,,,,89.0,65.0,6.9,16.0,0.0,0.0,0.0954954,0,,,,1.0,,,3.0,4.0,3.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11369328,home,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,20.0,16.0,2.0,2.0,3.0,3.0,17.0,31.0,3.0,1.0,,3.0,,,,,,85.0,50.0,7.0,17.0,0.296,0.0,0.449569,3,,,,14.0,4.0,1.0,4.0,1.0,,,1.0,,,2.0,1.0,,,2.0,,,,,,1.0,2.0,,,,,,
11369328,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,14.0,8.0,,,1.0,1.0,7.0,13.0,8.0,1.0,,3.0,,,,,,78.0,30.0,7.2,13.0,0.0978,0.1139,0.176654,3,,,,,,4.0,8.0,2.0,2.0,1.0,1.0,5.0,3.0,,3.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,budimir_ante,,,,,
11369328,home,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,F,22,22,False,40.0,32.0,2.0,,7.0,8.0,25.0,38.0,3.0,,,8.0,,,,,,78.0,57.0,7.0,20.0,0.1725,0.0,0.0284517,2,,,,6.0,,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,
11369328,home,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,True,18.0,16.0,1.0,,4.0,4.0,12.0,14.0,1.0,,,1.0,,,,,,24.0,20.0,6.7,2.0,0.0,0.0,0.0313651,0,,,,,,,2.0,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,
11369328,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,True,20.0,15.0,2.0,,3.0,3.0,13.0,20.0,,,,2.0,,,,,,24.0,23.0,6.7,7.0,0.0,0.0,0.0985821,0,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369328,home,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,5.0,5.0,,,,,5.0,6.0,3.0,,,,,,,,,12.0,10.0,6.4,3.0,0.0,0.0,0.0101437,0,,,,1.0,,,1.0,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11369328,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,12.0,5.0,6.5,2.0,0.0,0.0,0.00151348,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11369328,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,5.0,3.0,,,,,3.0,5.0,,,,2.0,,,,,,1.0,5.0,,2.0,0.0,0.0,0.0169997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
