match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12499446,home,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,27.0,18.0,12.0,3.0,0.0,15.0,15.0,3.0,12.0,1.0,2.0,1.0,10.0,1.0,1.0,1.0,3.0,2.0,2.0,90.0,35.0,6.9,9.0,0.00184765,0,-0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,D,3,3,False,,30.0,25.0,1.0,,0.0,9.0,11.0,16.0,23.0,,1.0,3.0,,,,,,,,61.0,45.0,6.7,9.0,0.0110974,0,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,False,,75.0,64.0,6.0,,0.0,40.0,43.0,24.0,32.0,2.0,7.0,9.0,4.0,1.0,,,,,,90.0,93.0,7.2,11.0,0.0151764,0,,Arthur Chaves,,,2.0,5.0,,4.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1855,M,879746,EUR,943747200,D,4,4,False,,69.0,62.0,6.0,1.0,0.0,35.0,38.0,27.0,32.0,3.0,7.0,15.0,7.0,1.0,,,,,,90.0,93.0,7.6,9.0,0.015206,0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,False,,39.0,32.0,2.0,1.0,0.0,20.0,24.0,12.0,20.0,1.0,3.0,4.0,5.0,1.0,,,,,,84.0,61.0,6.6,15.0,0.0167469,0,,,,5.0,,2.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,,70.0,53.0,6.0,2.0,0.0,18.0,23.0,35.0,47.0,4.0,7.0,2.0,9.0,1.0,,,,,,90.0,83.0,7.0,18.0,0.0431545,0,,,,,4.0,8.0,1.0,2.0,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,7,7,False,,61.0,51.0,5.0,2.0,0.0,23.0,25.0,30.0,40.0,,6.0,1.0,7.0,3.0,,,,,,90.0,86.0,7.0,17.0,0.0764431,1,,,,4.0,,7.0,2.0,2.0,,,2.0,3.0,3.0,1.0,,2.0,1.0,2.0,1.0,0.0188,,,,,,,,,,,,
12499446,home,TSG Hoffenheim,Bazoumana Touré,bazoumana-toure,B. Touré,M,29,175,3686,M,1568123,EUR,1141257600,M,29,29,False,,18.0,15.0,2.0,1.0,0.0,4.0,4.0,12.0,18.0,1.0,3.0,,2.0,,,,,,,68.0,38.0,6.9,12.0,0.155761,5,,Bazoumana Touré,,4.0,,5.0,,1.0,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,0.3338,1.0,3.0,1.0,1.0,1.0,0.0753,,,,,,
12499446,home,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,41.0,34.0,1.0,1.0,0.0,11.0,12.0,26.0,34.0,,,,4.0,,,,,,,90.0,62.0,7.3,14.0,0.198998,2,,,,5.0,,3.0,,,,,,,2.0,,3.0,1.0,2.0,3.0,,0.8213,,1.0,1.0,,,0.818,andrejkramaric,1.0,,,,
12499446,home,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,M,21,21,False,,27.0,18.0,2.0,,0.0,6.0,10.0,15.0,27.0,,3.0,,6.0,1.0,,,,,,90.0,52.0,7.2,18.0,0.521748,2,,,,10.0,2.0,5.0,,,,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,0.1108,,,2.0,,1.0,0.1755,,,1.0,,,
