match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_dispossessed,stat_aerialLost,player_firstName,player_lastName,stat_accurateCross,stat_totalOffside,stat_aerialWon,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_goodHighClaim,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_goalAssist
11453152,home,Al-Hazem,Aymen Dahmen,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600.0,G,30,30,False,18.0,14.0,11.0,7.0,9.0,12.0,5.0,6.0,1.0,10.0,4.0,8.0,90.0,33.0,8.0,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453152,home,Al-Hazem,Yazeed Al Bakr,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000.0,D,13,13,False,26.0,19.0,4.0,1.0,4.0,7.0,15.0,20.0,2.0,1.0,,,90.0,61.0,6.4,18.0,1,1.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453152,home,Al-Hazem,Paulo Ricardo,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600.0,D,2,2,False,29.0,24.0,6.0,2.0,18.0,18.0,6.0,11.0,3.0,5.0,,,90.0,40.0,6.1,7.0,0,,2.0,4.0,1.0,,,,,,,4.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11453152,home,Al-Hazem,Bruno Viana,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400.0,D,36,36,False,28.0,26.0,3.0,3.0,18.0,20.0,8.0,8.0,6.0,6.0,,,90.0,39.0,6.3,2.0,0,,4.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,
11453152,home,Al-Hazem,Majed Mohammed,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600.0,D,27,27,False,16.0,13.0,1.0,1.0,7.0,8.0,7.0,11.0,4.0,4.0,,,70.0,46.0,6.5,11.0,0,3.0,3.0,3.0,,1.0,1.0,,,,2.0,2.0,,1.0,1.0,1.0,2.0,,Majed Mohammed,,1.0,1.0,,,,,,,,,,,,
11453152,home,Al-Hazem,Mohammed Al-Thani,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800.0,M,11,11,False,18.0,15.0,,,5.0,6.0,10.0,13.0,,4.0,,,90.0,36.0,6.4,13.0,0,1.0,6.0,5.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,5.0,,,4.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
11453152,home,Al-Hazem,Ryan Al-Mousa,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000.0,M,95,95,False,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,13.0,2.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453152,home,Al-Hazem,Ben Traoré,ben-traore,B. Traoré,M,21,180.0,20,M,1090779,EUR,945648000.0,M,21,21,False,41.0,34.0,5.0,4.0,20.0,22.0,14.0,20.0,1.0,5.0,,,90.0,51.0,6.8,9.0,0,1.0,2.0,4.0,1.0,,,,,1.0,,2.0,2.0,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,
11453152,home,Al-Hazem,Tozé,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,38.0,32.0,2.0,2.0,15.0,18.0,18.0,23.0,2.0,6.0,,,90.0,54.0,6.7,13.0,1,3.0,1.0,4.0,,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,4.0,True,1.0,,,,,,,,
11453152,home,Al-Hazem,Muhammed Badamosi,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800.0,F,90,90,False,14.0,11.0,,,4.0,5.0,7.0,9.0,5.0,4.0,,,90.0,40.0,6.6,15.0,2,,12.0,6.0,1.0,1.0,,,1.0,,,,,9.0,8.0,,1.0,3.0,,,,,1.0,5.0,,1.0,,,,,,,,
