match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
11391092,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,32.0,20.0,22.0,10.0,0.0,16.0,20.0,4.0,12.0,5.0,1.0,1.0,2.0,90.0,40.0,6.6,13.0,0.000662195,0,-0.79918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391092,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,56.0,44.0,5.0,2.0,0.0,24.0,32.0,20.0,25.0,10.0,,,,90.0,79.0,6.4,18.0,0.01079,0,,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11391092,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,False,73.0,66.0,5.0,2.0,0.0,54.0,58.0,12.0,15.0,5.0,,,,90.0,84.0,6.7,8.0,0.00640218,1,,,2.0,5.0,6.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0174,,,,,,,,,,,,,,,,,,
11391092,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,77.0,64.0,13.0,5.0,1.0,40.0,46.0,24.0,31.0,16.0,,,,90.0,84.0,7.2,13.0,0.205857,0,,,1.0,3.0,5.0,,4.0,1.0,1.0,1.0,,4.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
11391092,home,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,291695,EUR,757382400,D,3,3,False,36.0,32.0,1.0,,0.0,17.0,18.0,16.0,24.0,1.0,,,,86.0,57.0,6.7,12.0,0.0447917,0,,6.0,2.0,3.0,3.0,1.0,,,1.0,1.0,2.0,,,,,,Issiaga,Sylla,ISylla,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11391092,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,53.0,45.0,9.0,6.0,0.0,26.0,28.0,19.0,25.0,15.0,,,,90.0,71.0,7.4,12.0,0.0414312,0,,,,3.0,9.0,,2.0,2.0,6.0,4.0,1.0,2.0,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,
11391092,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,55.0,46.0,4.0,2.0,0.0,21.0,21.0,26.0,35.0,5.0,,,,77.0,66.0,6.6,16.0,0.0546244,1,,1.0,1.0,3.0,2.0,1.0,,,2.0,,6.0,,,,0.0158,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,
11391092,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,18.0,14.0,,,0.0,2.0,3.0,12.0,16.0,1.0,,,,90.0,45.0,7.6,13.0,0.0373443,3,,1.0,4.0,6.0,9.0,,2.0,1.0,1.0,1.0,4.0,1.0,1.0,,0.0521,1.0,,,,,4.0,3.0,,4.0,1.0,,2.0,2.0,0.0686713,,,,
11391092,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,45.0,34.0,11.0,3.0,1.0,13.0,15.0,23.0,38.0,6.0,,,,71.0,69.0,7.3,24.0,0.929864,2,,8.0,2.0,4.0,4.0,1.0,,,,,3.0,1.0,,,0.2436,5.0,,,,2.0,2.0,2.0,,1.0,1.0,2.0,,,,True,1.0,,
11391092,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,10,10,False,12.0,9.0,1.0,1.0,0.0,2.0,4.0,7.0,9.0,2.0,,,,69.0,27.0,6.7,10.0,0.00988595,4,,1.0,,5.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,0.2978,,,,,,2.0,,,1.0,2.0,1.0,1.0,2.0,0.114835,,,,
11391092,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,11.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,9.0,2.0,,,,77.0,21.0,8.6,8.0,0.0150781,2,,,,2.0,3.0,,,,,,5.0,2.0,,2.0,0.3846,,,,,,,,,1.0,,,2.0,1.0,1.25482,,,2.0,
11391092,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,F,7,7,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,,,,,21.0,7.0,6.5,1.0,0.00338717,0,,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
11391092,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,9.0,9.0,,,0.0,5.0,5.0,4.0,4.0,1.0,,,,19.0,10.0,6.4,,0.001327,0,,,,2.0,2.0,2.0,,,,,,1.0,,,,,Khalil Fayad,,,,1.0,1.0,,,,,,,,,,,
