match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalTackle,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_bigChanceMissed,captain,stat_blockedScoringAttempt,stat_outfielderBlock,player_sofascoreId,stat_goalAssist,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_ownGoals
11450055,home,Trabzonspor,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12626,M,593526,EUR,801705600,F,19,19,False,29.0,22.0,1.0,,6.0,8.0,16.0,21.0,2.0,,80.0,45.0,9.2,10.0,0.207528,5,,,,,3.0,6.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.3636,1.0135,3.0,1.0,1.0,3.0,1.0,,3.0,,1.0,,,1.0,,nicolas_pepe19,1.0,,1.0,,,
11450055,home,Trabzonspor,Enis Destan,,,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,7.0,4.0,,,,,4.0,7.0,1.0,,25.0,11.0,6.8,3.0,0.0196567,1,,,,1.0,,4.0,,,,,,1.0,,0.0598,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,
11450055,home,Trabzonspor,Joaquín Fernández,,,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,True,4.0,4.0,,,4.0,4.0,,,1.0,,11.0,8.0,6.8,,9.08e-06,0,,,,,,1.0,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Umut Bozok,,,umut-bozok,U. Bozok,F,19,178,386,M,869839,EUR,843091200,F,9,9,True,5.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,,10.0,8.0,7.5,1.0,0.0508446,1,,,,,,1.0,,,1.0,,,,,0.3715,0.9533,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,
11450055,home,Trabzonspor,Taxiarchis Fountas,Taxiarchis,Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,F,14,14,True,1.0,,,,,,,1.0,,,9.0,2.0,6.5,1.0,,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Mehmet Aydın,,,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,2.0,,,,,1.0,,1.0,,,9.0,5.0,6.5,3.0,,0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Onuralp Çevikkan,Onuralp Cevikkan,,onuralp-cevikkan,O. Çevikkan,G,25,190,370,M,1417078,EUR,1136160000,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Rayyan Baniya,,,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Kerem Şen,Kerem Sen,,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,home,Trabzonspor,Göktan Gürpüz,,,goktan-gurpuz,G. Gürpüz,M,11,178,348,M,997007,EUR,1043193600,M,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Salvatore Sirigu,,,salvatore-sirigu,S. Sirigu,G,,192,499,M,18954,EUR,537408000,G,31,31,False,32.0,18.0,18.0,8.0,12.0,18.0,6.0,14.0,7.0,7.0,90.0,44.0,7.2,16.0,0.00330464,0,-1.8129,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,5.0,
11450055,away,Fatih Karagümrük,Frédéric Veseli,,,frederic-veseli,F. Veseli,D,34,183,158,M,137775,EUR,722217600,D,3,3,False,21.0,12.0,3.0,1.0,7.0,13.0,5.0,8.0,2.0,,90.0,36.0,5.7,13.0,0.0025284,0,,,,1.0,3.0,1.0,,,,2.0,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,
11450055,away,Fatih Karagümrük,Davide Biraschi,,,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,32.0,27.0,7.0,4.0,19.0,23.0,8.0,9.0,2.0,,90.0,55.0,6.3,6.0,0.00550206,0,,,,2.0,3.0,5.0,,,,7.0,,1.0,1.0,,,,,,2.0,1.0,3.0,2.0,,1.0,,,,1.0,,,,,,,2.0
11450055,away,Fatih Karagümrük,Koray Günter,,,koray-gunter,K. Günter,D,22,185,219,M,138165,EUR,776995200,D,25,25,False,48.0,44.0,2.0,,33.0,33.0,11.0,15.0,4.0,,90.0,61.0,6.0,6.0,0.0043344,0,,,,,5.0,1.0,,,,7.0,2.0,,2.0,,,,,,1.0,3.0,1.0,,,,,,,1.0,,,,,,,
11450055,away,Fatih Karagümrük,Levent Mercan,,,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,17.0,11.0,3.0,1.0,6.0,8.0,5.0,11.0,,,45.0,30.0,6.6,10.0,0.0080327,0,,2.0,,,1.0,1.0,,,,4.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,True,,1.0,,,,,,,
11450055,away,Fatih Karagümrük,Sofiane Feghouli,,,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,8,8,False,17.0,14.0,3.0,,10.0,10.0,4.0,7.0,3.0,,59.0,19.0,6.2,3.0,0.00315963,0,,,,,4.0,,,,,,,,1.0,,,1.0,,,,,,,3.0,,,,,,sffeghouli,,,,,,
11450055,away,Fatih Karagümrük,Dimitrios Kourbelis,,,dimitrios-kourbelis,D. Kourbelis,M,21,182,579,M,128089,EUR,752198400,M,21,21,False,35.0,33.0,4.0,4.0,21.0,21.0,12.0,14.0,3.0,,90.0,45.0,6.6,4.0,0.00447668,0,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,2.0,,,,2.0,,,,,,,
11450055,away,Fatih Karagümrük,Emre Mor,,,emre-mor,E. Mor,M,99,169,2594,M,826258,EUR,869702400,M,11,11,False,15.0,12.0,,,5.0,5.0,8.0,11.0,6.0,,75.0,37.0,6.7,11.0,0.0398029,1,,1.0,1.0,,7.0,5.0,,,1.0,1.0,2.0,1.0,1.0,0.0684,0.2458,2.0,7.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Marcus Rohdén,,,marcus-rohden,M. Rohdén,M,8,182,77,M,209082,EUR,673920000,M,6,6,False,18.0,15.0,,,10.0,11.0,5.0,7.0,5.0,,81.0,23.0,6.2,5.0,0.00232169,0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Can Keleş,,,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,M,7,7,False,17.0,15.0,,,5.0,5.0,12.0,15.0,2.0,,90.0,34.0,6.7,8.0,0.103655,2,,3.0,2.0,,7.0,2.0,,1.0,,3.0,3.0,1.0,3.0,0.0644,,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,,,1.0,1.0,,,,
11450055,away,Fatih Karagümrük,Marcão,,,marcao,Marcão,F,9,196,737,M,870717,EUR,771811200,F,70,70,False,6.0,2.0,,,1.0,2.0,1.0,4.0,,,60.0,15.0,7.1,7.0,0.00062472,1,,,,3.0,3.0,5.0,,,1.0,,1.0,2.0,1.0,0.0908,0.4902,,1.0,,,,,,,1.0,,,,,,,,1.0,,,
11450055,away,Fatih Karagümrük,Emir Tintiş,,,emir-tintis,E. Tintiş,D,3,187,27,M,1210418,EUR,1073865600,D,22,22,True,11.0,8.0,,,6.0,7.0,2.0,6.0,1.0,,45.0,22.0,5.8,6.0,0.00123945,0,,2.0,,,2.0,2.0,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Flavio Paoletti,,,paoletti-flavio,F. Paoletti,M,36,178,72,M,1069011,EUR,1042675200,M,97,97,True,12.0,10.0,,,4.0,5.0,6.0,7.0,2.0,,31.0,18.0,6.3,3.0,0.00857111,1,,,,,2.0,1.0,,1.0,,,1.0,1.0,2.0,0.0372,,1.0,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Kevin Lasagna,,,kevin-lasagna,K. Lasagna,F,15,181,319,M,587962,EUR,713404800,F,15,15,True,9.0,9.0,,,5.0,5.0,4.0,4.0,2.0,,30.0,13.0,6.5,2.0,0.00632536,1,,,,1.0,2.0,2.0,,1.0,,,,1.0,,0.0162,,,1.0,,,1.0,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184,385,M,826162,EUR,916617600,F,10,10,True,1.0,1.0,,,,,1.0,2.0,,,15.0,6.0,6.4,4.0,0.00659845,0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Andrea Bertolacci,,,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,12.0,12.0,,,6.0,6.0,6.0,6.0,,,9.0,13.0,6.4,,0.00341603,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Furkan Bekleviç,,,furkan-beklevic,F. Bekleviç,G,99,192,20,M,934507,EUR,917740800,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Emre Bilgin,Emre Bilgin,,emre-bilgin,E. Bilgin,G,99,188,495,M,1050730,EUR,1077753600,G,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Nazım Sangaré,,,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Adnan Uğur,,,adnan-ugur,A. Uğur,M,77,174,53,M,987539,EUR,993686400,M,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450055,away,Fatih Karagümrük,Tonio Teklić,,,tonio-teklic,T. Teklić,F,99,182,575,M,904669,EUR,936835200,F,99,99,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
