match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,from,playerName,reason,rescinded
11450055,FT,5.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11450055,,5.0,1.0,,90,3.0,,1,,,goal,179440461.0,True,regular,869839.0,Umut Bozok,,,,,,
11450055,,,,,90,0.0,,1,,,injuryTime,,,,,,5.0,,,,,
11450055,,,,,86,,,5,,,substitution,122479756.0,True,regular,,,,False,,,,
11450055,,,,,86,,,5,,,substitution,122479755.0,True,regular,,,,False,,,,
11450055,,,,,81,,,10,,,substitution,122479715.0,False,regular,,,,False,,,,
11450055,,,,,80,,,11,,,substitution,122479707.0,True,regular,,,,False,,,,
11450055,,,,,79,,,12,,,substitution,122479706.0,True,regular,,,,False,,,,
11450055,,4.0,1.0,,76,,,15,,,goal,179438604.0,True,regular,593526.0,Nicolas Pépé,,,,,,
11450055,,,,,75,,,16,,,substitution,122479680.0,False,regular,,,,False,,,,
11450055,,3.0,1.0,,70,,,21,,,goal,179437867.0,True,regular,295361.0,Mahmoud Trézéguet,,,,,,
11450055,,,,,65,,,26,,,substitution,122479607.0,True,regular,,,,False,,,,
11450055,,2.0,1.0,,64,,,27,,,goal,179437289.0,True,ownGoal,233252.0,Davide Biraschi,,,owngoal,,,
11450055,,,,,62,,,29,,,card,121189387.0,False,yellow,1069011.0,Flavio Paoletti,,,,Flavio Paoletti,Foul,False
11450055,,,,,60,,,31,,,substitution,122479571.0,False,injury,,,,True,,,,
11450055,,,,,59,,,32,,,substitution,122479570.0,False,regular,,,,False,,,,
11450055,,,,,46,,,45,,,substitution,122479480.0,False,regular,,,,False,,,,
11450055,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11450055,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,,
11450055,,1.0,1.0,,32,,,14,,,goal,179432181.0,True,ownGoal,233252.0,Davide Biraschi,,,owngoal,,,
11450055,,,,,31,,,15,,,card,121189026.0,False,yellow,1085938.0,Levent Mercan,,,,Münir Levent Mercan,Foul,False
11450055,,0.0,1.0,,14,,,32,,,goal,179430629.0,False,regular,870717.0,Marcão,,,,,,
11450055,,,,,12,,,34,,,card,121188829.0,False,yellow,138165.0,Koray Günter,,,,Koray Günter,Foul,False
